MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-452,hsa-miR-106a_hsa-miR-17,hsa-miR-450b-5p,cg00727590,cg16604516,cg09705062,hsa-miR-140-3p,cg16003238,hsa-miR-744,cg19485804,cg02008416,kshv-miR-K12-4-5p,cg08727202,cg25277950,hsa-miR-1246,ebv-miR-BART8,cg26832211,hsa-miR-1912,cg22398616,cg00095526,cg22398616,cg02010852,cg15984661,cg25982743,hsa-miR-378,hsa-miR-516a-3p,cg15984661
cg04527918,hsa-miR-103,cg05050341,hsa-miR-548j,cg08775230,cg18986273,ebv-miR-BART2-5p,hsa-miR-129-5p,cg24178740,hsa-miR-106a_hsa-miR-17,cg22442730,hsa-miR-1246,cg08775230,cg10313673,hsa-miR-16,hsa-miR-520e,hsa-miR-34a,hsa-miR-517c_hsa-miR-519a,hsa-miR-133a,cg19368582,cg01612158,hsa-miR-378,hsa-miR-432,cg03003745,kshv-miR-K12-4-5p,hsa-miR-378,cg13043509
cg18669381,hsa-miR-101,hsa-miR-651,cg08548888,cg09656934,cg20744464,cg23349242,cg02397720,cg00534274,cg09705062,hsa-miR-448,cg22398616,cg09152089,cg15127733,hsa-miR-218,cg21062347,hsa-miR-129-3p,hsa-miR-1246,hsa-miR-95,hsa-miR-100,cg00095526,cg18988110,cg13043509,cg22585988,cg05898524,ebv-miR-BART2-5p,hsa-miR-432
cg24322623,hsa-miR-100,cg05668853,hsa-miR-885-5p,cg15127733,hsa-miR-199a-5p,hsa-miR-19b,hsa-miR-769-5p,hsa-miR-433,hsv1-miR-H8,hsa-miR-127-3p,cg15517609,cg09222115,cg24322623,hsa-miR-1275,hsa-miR-767-5p,cg20664201,hsa-miR-34b,hsa-miR-485-5p,hsa-miR-767-5p,hsa-miR-149,hsa-miR-133b,hsa-miR-767-5p,cg06946880,hsa-miR-100,hsa-miR-432,hsa-miR-767-5p
hsa-miR-93,hsa-miR-1,hsa-miR-194,hsa-miR-216a,cg18669381,cg02347487,hsa-miR-199a-5p,cg24362726,hsa-miR-129-3p,hsa-miR-516a-3p,cg00498305,cg05429895,cg09382492,cg06933965,hsa-miR-1299,kshv-miR-K12-4-5p,cg27159719,hsa-miR-142-3p,cg01612158,hsa-miR-149,cg27104271,hsa-miR-34b,cg18988110,cg17826679,ebv-miR-BART2-5p,hsv1-miR-H8,cg18988110
hsa-miR-451,hsa-let-7i,cg22472290,kshv-miR-K12-4-5p,cg06637893,hsa-miR-375,hsa-miR-518e,cg08775230,hsa-miR-885-5p,cg14851685,cg13043509,hsa-miR-24,cg09656934,cg17253459,hsa-miR-143,hsa-miR-484,cg06946880,cg13043509,cg18988110,cg22398616,hsa-miR-484,kshv-miR-K12-4-5p,cg02489552,cg16361890,hcmv-miR-UL70-3p,hsa-miR-203,cg02489552
cg05668853,hsa-let-7g,hsa-miR-448,hsa-miR-186,hsa-miR-129-3p,cg14072120,hsa-miR-495,cg17692403,hsa-miR-517c_hsa-miR-519a,cg18986273,cg13633560,hsa-miR-633,cg09705062,cg24362726,hsa-miR-2117,hsa-miR-34b,cg23616741,hsa-miR-24,cg00727590,cg08578641,cg05382123,hsa-miR-433,hsa-miR-24,cg03400060,cg02654291,hsa-miR-33a,hsa-miR-24
hsa-miR-522,hsa-let-7f,cg24765079,hsa-miR-15a,cg00745735,kshv-miR-K12-2,hsa-miR-133a,hsa-miR-137,cg23159337,cg00095526,hsa-miR-199b-5p,hsa-miR-1,cg10313673,cg22224704,hsa-miR-664,cg15780361,ebv-miR-BART2-5p,hsa-miR-25,cg05668853,hsa-miR-34b,cg21062347,cg07193504,hsa-miR-1308,cg05382123,cg02489552,cg16970828,hsa-miR-1308
cg17826679,hsa-let-7e,cg19368582,hsa-miR-1305,cg20300246,cg14600885,hsa-miR-485-5p,cg22585988,hsa-miR-487b,ebv-miR-BART8,cg24670715,cg00204262,cg10923408,cg20483374,hsa-miR-500_hsa-miR-501-5p,cg27016307,cg00727590,cg02347487,hsa-miR-484,cg05973262,hsa-miR-767-5p,cg00597076,hsa-miR-100,cg24322623,cg07193504,hsa-miR-660,cg16970828
hsa-miR-376c,hsa-let-7b,hsa-miR-548a-3p,cg21671476,cg10313673,hsa-miR-95,cg22398616,cg03972838,hsa-miR-1308,cg05973262,cg05973262,ebv-miR-BART8,cg10942056,cg16541031,hsa-miR-106b,cg25903497,hsa-miR-1912,cg22472290,cg19368582,cg27104271,hsa-miR-100,cg00466249,cg16970828,hsa-miR-433,cg00466249,hsa-miR-362-3p,hsa-miR-100
cg21494776,hcmv-miR-UL70-3p,hsa-miR-504,hsa-miR-200a,cg12864235,hsa-miR-335,hsa-miR-25,cg23741330,hsa-miR-346,hsa-miR-484,cg02932167,hsa-miR-199b-5p,cg10978355,cg27016307,hsa-miR-595,hsa-miR-142-3p,cg07412254,hsa-miR-484,hsa-miR-433,cg20217872,cg27016307,cg09656934,cg01612158,cg13547644,hsa-miR-520e,cg05382123,cg00777121
hsa-miR-520e,hsa-miR-1260,hsa-miR-2114,cg03972838,cg06933965,hsa-miR-324-5p,hsa-miR-146b-5p,hsa-miR-16,hsa-miR-30e,hsa-miR-10a,hsa-let-7i,hsv1-miR-H8,cg11052143,cg09656934,hsa-miR-152,cg27104271,cg15127733,hsa-miR-133b,cg27104271,cg05382123,hsa-miR-34b,cg15517609,cg00777121,cg04527918,hsa-miR-450b-5p,cg13633560,cg05668853
hsa-miR-29c,hsa-miR-127-3p,hsa-miR-346,hsa-miR-148a,hsa-miR-432,kshv-miR-K12-4-5p,hsa-miR-433,cg00466249,hsa-miR-100,hsa-miR-520e,cg00174500,hsa-miR-448,cg11126134,cg24623694,hsa-miR-767-5p,hsa-miR-450b-5p,cg16361890,hsa-miR-100,cg00095526,cg13633560,hsa-miR-142-3p,cg14851685,cg05668853,cg02595219,cg13547644,hsa-miR-148a,cg22472290
cg05898524,hsa-miR-145,hsa-miR-455-3p,cg13547644,cg22282672,hsa-miR-106a_hsa-miR-17,hsa-miR-140-5p,hsa-miR-375,hsa-let-7g,hsa-miR-361-3p,hsa-miR-525-5p,hsa-miR-454,cg11136562,cg05050341,hsa-miR-130b,hsa-miR-33a,cg20217872,cg18988110,cg25903497,cg24134767,cg19368582,cg13334277,cg22472290,cg23477967,cg05886367,hsa-miR-152,cg01612158
hsa-miR-148b,hsa-miR-1275,hsa-miR-203,cg25903497,cg26200585,hsa-miR-126,hsa-miR-484,cg21494776,hsa-miR-125b,cg23159337,hsa-miR-1,cg07193504,cg11504740,cg26143719,hsa-miR-197,hsa-miR-203,hsa-miR-656,cg19368582,cg08578641,hsa-miR-520e,hsa-miR-450b-5p,cg00095526,cg08578641,cg21301148,hsa-miR-331-3p,hsa-miR-192,cg08578641
ebv-miR-BART8,hsa-miR-143,hsa-miR-500_hsa-miR-501-5p,cg13673514,cg17253459,cg24322623,cg07197059,cg00777121,hsa-miR-660,hsa-miR-577,hsa-miR-331-3p,cg00466249,cg11761535,cg15789095,hsa-miR-186,cg05668853,hsa-miR-324-5p,hsa-miR-450b-5p,hsa-miR-377,hsa-miR-1308,cg20217872,hsa-miR-33a,hsa-miR-30a,cg16541031,cg13334277,hsa-miR-153,cg00095526
cg25903497,hsa-miR-142-3p,cg04983977,cg22282672,cg03389133,cg11761535,hsa-miR-24,cg10942056,cg13299148,hsa-miR-448,hsa-miR-548j,hsa-miR-520e,cg12052765,cg24101578,hsa-miR-331-3p,hsa-miR-24,cg19368582,cg15789095,hsa-miR-142-3p,cg26832211,cg13633560,hsa-miR-149,cg00095526,cg08775230,cg22398616,cg05668853,hsa-miR-30a
hsa-miR-383,hsa-miR-140-5p,hsa-miR-140-5p,cg00597076,cg12556134,hsa-miR-450b-5p,hsa-miR-432,hsa-miR-1260,hsa-miR-24,hsa-miR-329,cg09656934,hsa-miR-153,cg12120741,cg18669381,hsa-miR-151-5p,cg13043509,hsa-let-7e,hsa-miR-767-5p,hsa-miR-320a,cg20664201,cg08578641,hsa-miR-660,cg21062347,cg27243140,cg02010852,hsa-miR-455-3p,cg21062347
cg22224704,hsa-miR-140-3p,cg00095526,hsa-miR-376c,cg09382492,cg00840516,cg15210427,hsa-miR-451,hsa-miR-377,hsa-let-7i,kshv-miR-K12-4-5p,hsa-miR-450b-5p,cg12556134,cg21301148,kshv-miR-K12-2,hsa-miR-1,hsv1-miR-H3,hsa-miR-150,hsa-miR-1246,hsa-miR-33a,hsa-miR-520e,cg05382123,hsa-miR-142-3p,cg20483374,hsa-miR-577,hcmv-miR-UL70-3p,hsa-miR-142-3p
hsa-miR-125b,hsa-miR-139-5p,cg01869233,hsa-miR-150,cg03400060,hsa-miR-194,cg06220958,cg25903497,cg16555388,cg16970828,cg00777121,cg13547644,cg12793610,cg19884658,hsa-miR-127-3p,cg04983977,hsa-miR-100,cg02595219,cg11052143,ebv-miR-BART2-5p,cg25903497,cg20664201,hsa-miR-127-3p,cg17465304,hsa-miR-516a-3p,cg08241785,hsa-miR-127-3p
cg00466249,hsa-miR-138,cg02010852,cg27104271,cg05050341,hsa-miR-1286,cg16003238,hsa-miR-29a,hsa-miR-148b,hsa-miR-199b-5p,cg22224704,cg05886367,cg12845808,hsa-miR-885-5p,hsa-miR-190b,cg00534274,hsa-miR-133b,hsa-miR-127-3p,hsa-miR-149,hsa-miR-484,cg00534274,hsa-let-7i,hsa-miR-450b-5p,cg04488758,cg00095526,hsa-miR-633,hsa-miR-450b-5p
hsa-miR-130b,hsa-miR-137,hsa-miR-517c_hsa-miR-519a,cg02010852,cg22224704,cg17939444,hsa-miR-130b,cg27132814,hsa-miR-142-3p,hsa-miR-454,ebv-miR-BART8,cg15895197,cg12864235,cg13334277,hsa-miR-101,cg13547644,hsa-miR-106b,hsa-miR-1,hsa-miR-133b,ebv-miR-BART8,ebv-miR-BART8,cg05973262,cg15789095,cg20300246,cg05668853,hsa-miR-577,cg15789095
cg26509022,hsa-miR-135a,cg10313673,cg24910675,cg14851685,cg25982743,cg21838334,cg20744464,hsa-miR-23b,cg05886367,cg02595219,hsa-miR-331-3p,cg12981137,cg21663431,hsa-miR-15a,hsa-miR-485-5p,cg17398613,cg13633560,hsa-miR-767-5p,hsa-miR-433,hsa-miR-1308,cg01612158,cg00204262,cg09705062,hsa-miR-152,hsa-miR-220a,cg00204262
cg16361890,hsa-miR-133b,hsa-miR-191,hsa-miR-142-3p,cg26143719,hsa-miR-127-3p,hsa-miR-577,cg16361890,hsa-miR-370,hsa-miR-15b,hsa-miR-191,cg24765079,cg13043509,cg08727202,hsa-miR-769-5p,hsa-miR-1308,hsa-miR-194,hsa-miR-149,cg27146152,cg12052765,cg03852570,hsa-miR-656,cg12052765,cg10978355,hsa-miR-142-3p,hsa-miR-424,cg12052765
hsv1-miR-H3,hsa-miR-133a,hsa-miR-99a,cg20692569,cg19832721,cg03003745,hsa-miR-1260,cg05232889,hsa-miR-128,hsa-miR-1979,hsa-miR-329,hsa-miR-516a-3p,cg13288195,cg06637893,hsa-miR-1,hsa-miR-433,cg05512756,cg27016307,cg03852570,cg11052143,hsa-miR-433,cg12052765,hsa-miR-133b,cg05232889,cg13633560,cg03852570,hsa-miR-1
cg07730301,hsa-miR-132,hsa-miR-584,cg05245515,cg15210427,cg23579062,hsa-miR-96,hsa-let-7e,hsa-miR-221,hsa-miR-485-5p,cg22545356,cg00095526,cg13299148,hsa-miR-517c_hsa-miR-519a,hsa-miR-219-5p,cg19368582,cg19504245,cg23616741,cg22672790,cg13043509,hsa-miR-203,hsa-miR-1246,hsa-miR-1,cg24623694,cg15984661,hsa-miR-199b-5p,cg13547644
hsa-miR-25,hsa-miR-130b,hsa-miR-424,cg21663431,cg14837165,cg24178740,hsa-miR-1912,cg22545356,hsa-miR-95,cg00204262,cg19504245,cg05668853,cg13334277,cg22585988,hsa-miR-195,cg22472290,cg22398616,cg13547644,hsa-miR-346,hsa-miR-660,cg05668853,cg22398616,cg13547644,cg06849477,cg24670715,cg18182399,hsa-miR-133b
hsa-miR-193b,hsa-miR-1308,hsa-miR-148b,hsa-miR-219-5p,cg22398616,cg18343292,cg13633560,cg15984661,hsa-miR-424,cg21062347,hsa-miR-1246,hsa-miR-142-3p,cg13547644,cg25903497,hsa-miR-485-3p,cg16970828,hsa-miR-584,cg00777121,hsa-miR-1,hsa-miR-378,hsa-miR-485-5p,hsa-miR-100,cg26832211,cg12556134,hsa-miR-525-5p,hsa-miR-329,cg26832211
hsa-miR-744,hsa-miR-1305,hsa-miR-219-5p,hsa-miR-106a_hsa-miR-17,cg24525573,hsa-miR-138,hsa-miR-219-5p,cg09222115,hsa-miR-1260,hsa-miR-450b-5p,cg05668853,cg13633560,cg13633560,cg21671476,hsa-miR-145,hsa-miR-660,cg15517609,hsa-miR-148a,hsa-miR-148b,cg00597076,hsa-miR-33a,cg15127733,cg06220958,cg27016307,hsa-miR-192,hsv1-miR-H1,cg06220958
hsa-miR-29b,hsa-miR-1299,hsa-miR-595,cg22534509,cg19884658,hsa-miR-139-5p,cg02008416,cg19368582,cg03852570,hsa-miR-192,cg15895197,cg24670715,cg13673514,hsa-miR-432,hsa-miR-633,hsa-miR-127-3p,cg18343292,cg16970828,hsa-miR-203,cg00840516,cg20664201,hsa-miR-127-3p,cg05886367,cg16604516,hsa-miR-21,hsa-miR-485-3p,cg05886367
hsa-miR-203,hsa-miR-1297,cg21301148,hsa-miR-137,cg21062347,cg25903497,cg22534509,hsa-miR-381,hsa-miR-195,cg17253459,cg17506742,hsa-miR-192,cg14072120,cg16970828,hsa-miR-376a,cg18182399,cg14851685,hsa-miR-660,cg22545356,cg19504245,hsa-miR-1,cg13043509,cg25903497,cg15517609,hsa-miR-425,cg03870261,cg27016307
cg24910675,hsa-miR-129-5p,hsa-miR-148a,cg13288195,cg21663431,cg06933965,hsa-miR-494,hsa-miR-522,hsa-miR-485-3p,hsa-miR-99b,hsa-miR-139-5p,hsa-let-7i,cg14435807,cg04527918,hsa-miR-125b,cg13633560,cg05697249,hsa-miR-203,ebv-miR-BART8,cg07412254,cg13547644,cg00840516,cg27016307,cg25277950,cg18988110,hsa-miR-135a,cg25903497
hsa-miR-30e,hsa-miR-129-3p,hsa-let-7i,cg10923408,cg25903497,cg21062347,cg16970828,cg07197059,hsa-miR-145,hsa-miR-769-3p,hsa-miR-199a-5p,hsa-miR-361-3p,cg14600885,cg22282672,hsa-miR-424,cg03852570,hsa-miR-1308,hsa-miR-324-5p,hsa-miR-520e,cg05668853,hsa-miR-24,hsa-miR-517c_hsa-miR-519a,cg22224704,cg15789095,hsa-miR-181c,hsa-miR-525-5p,hsa-miR-1260
cg00534274,hsa-miR-1286,hsa-miR-93,hsa-miR-331-3p,cg03453449,cg26832211,hsa-miR-206,hsa-miR-490-5p,hsa-miR-633,hsa-miR-452,hsa-miR-152,hsa-miR-329,cg14792480,cg05232889,hsa-miR-140-3p,cg20664201,cg19485804,hsa-miR-152,hsa-miR-452,cg13547644,cg00597076,hsa-miR-1,hsa-miR-1260,cg14851685,cg08578641,hsa-miR-10a,cg22224704
hsa-miR-340,hsa-miR-1283,hsa-miR-30e,hsa-miR-874,cg12052765,hsa-miR-656,hsa-miR-34a,hsa-miR-107,hsa-miR-376a,hsa-miR-369-3p,hsa-miR-450b-5p,hsa-miR-425,cg14837165,cg03389133,hsa-miR-21,hsa-miR-152,cg00095526,hsa-miR-455-3p,hsa-miR-335,cg21062347,cg11052143,cg20300246,cg05382123,cg12052765,hsa-miR-487b,cg23616741,cg05382123
hsa-miR-1286,hsa-miR-128,cg15780361,hsa-let-7e,hsa-miR-885-5p,hsa-miR-651,hsa-miR-362-3p,cg03453449,ebv-miR-BART2-5p,hsa-miR-487b,hsa-let-7e,hsa-miR-487b,cg14851685,cg25947945,hsa-miR-29b,hsa-miR-517c_hsa-miR-519a,cg09705062,cg05382123,hsa-miR-34b,hsa-miR-24,cg13043509,ebv-miR-BART8,hsa-miR-203,cg09656934,cg27016307,hsa-miR-504,hsa-miR-203
hsa-miR-361-5p,hsa-miR-30a,cg21062347,cg03258472,cg15517609,hsa-miR-29b,cg17071957,hsa-miR-548h,hsa-miR-140-3p,hsa-miR-424,cg26143719,cg27016307,cg15127733,cg05668853,hsa-miR-1308,hsa-miR-148b,cg11126134,hsa-miR-640,hsa-miR-33a,cg25903497,cg24134767,hsa-miR-25,cg05898524,cg10313673,cg15780361,cg15984661,cg05050341
cg20028470,hsa-miR-30e,cg25903497,hsa-miR-362-3p,cg21494776,cg18988110,hsa-miR-33a,hsa-miR-377,hsa-miR-1,hsa-miR-10b,hsa-miR-485-3p,cg24178740,cg15210427,cg22398616,hsa-miR-425,cg01612158,cg18182399,cg19504245,hsa-miR-30e,cg27016307,hsa-miR-148b,hsv1-miR-H8,cg05050341,cg18669381,hsa-miR-485-5p,hsa-miR-582-5p,cg05898524
cg09705062,hsa-miR-31,hsa-miR-485-5p,hsa-miR-220a,ebv-miR-BART8,hsa-miR-27a,cg02654291,cg22398616,hsa-miR-29b,cg24178740,cg21062347,cg23159337,cg15517609,cg12120741,hsa-miR-660,hsa-miR-656,cg03003745,hsa-miR-516a-3p,hsa-miR-100,hsa-miR-450b-5p,cg27146152,hsa-miR-520e,hsa-miR-660,cg06637893,hsa-miR-548h,cg02010852,hsa-miR-660
cg10923408,hsa-miR-656,hsa-miR-98,hsa-miR-2054,cg08727202,cg20910746,hsa-miR-7,hsa-miR-132,hsa-miR-151-5p,hsa-miR-548h,cg00095526,cg16555388,cg15626350,cg14600885,hsa-miR-873,hsa-miR-362-3p,hsa-miR-660,hsa-miR-424,cg06117855,hsa-miR-25,ebv-miR-BART2-5p,hsa-miR-448,cg00534274,cg06933965,cg05382123,hsa-miR-100,cg00534274
cg04451770,hsa-miR-640,hsa-miR-2117,hsa-miR-454,cg23579062,hsa-miR-548a-3p,hsa-miR-1299,cg24765079,hsa-miR-186,hsa-miR-324-5p,hsa-miR-452,hsa-miR-361-5p,cg15780361,cg24525573,hsa-let-7g,hsa-miR-25,cg13288195,hsa-miR-1308,hsa-miR-516a-3p,hsa-miR-142-3p,hsa-miR-660,hsa-miR-455-3p,hsa-miR-378,cg17253459,hsa-miR-504,cg22534509,hsa-miR-378
hsa-miR-299-5p,hsa-miR-633,hsa-miR-516a-3p,cg17253459,hsa-miR-517c_hsa-miR-519a,hsa-miR-451,cg20483374,hsa-miR-1912,hsa-miR-33a,hsa-miR-1266,cg09152089,cg00498305,cg15789095,cg19832721,hsa-miR-488,hsa-miR-30e,hsa-miR-148a,hsa-miR-331-3p,cg20910746,cg18182399,cg18182399,cg13547644,cg04983977,cg24362726,cg16555388,cg13043509,cg04983977
hsa-miR-143,hsa-miR-595,hsa-miR-31,cg06117855,cg19504245,hsa-miR-1246,hsa-miR-128,hsa-miR-25,hsa-miR-197,hsa-miR-181c,hsa-miR-484,hsa-miR-484,cg15895197,cg26200585,hsa-miR-1283,hsa-miR-378,cg13043509,hsa-miR-362-3p,hsa-miR-1308,hsa-miR-1,hsa-miR-377,hsa-miR-106a_hsa-miR-17,cg18182399,cg22224704,hsa-miR-361-5p,hsa-miR-518e,cg18182399
hsa-miR-23b,hsa-miR-590-5p,hsa-miR-25,cg15626350,cg07730301,hsa-miR-640,hsa-miR-153,cg05050341,hsa-miR-656,hsa-miR-152,hsa-miR-454,hsa-miR-21,cg15984661,cg21494776,hsa-miR-522,ebv-miR-BART2-5p,hsa-miR-34b,cg03003745,hsa-miR-127-3p,hsa-miR-203,cg16970828,hsa-miR-484,cg15780361,cg22282672,hsa-miR-335,hsa-miR-448,cg15780361
cg13547644,hsa-miR-584,hsa-miR-34b,cg09152089,cg12120741,cg08351331,cg14435807,cg06946880,hsa-miR-219-5p,hsv1-miR-H1,cg05886367,cg21062347,cg16003238,cg17928268,hsa-miR-299-5p,hsa-miR-516a-3p,cg19264571,hsa-miR-577,hsa-miR-194,hsa-miR-656,cg12052765,cg24322623,hsa-miR-487b,cg26200585,hsa-miR-484,cg25903497,hsa-miR-487b
cg23159337,hsa-miR-582-5p,hsa-miR-433,hsa-miR-495,cg13043509,hsa-miR-142-3p,hsa-miR-99b,hsa-miR-152,hsa-miR-769-5p,cg02654291,hsa-miR-142-3p,hsa-miR-203,cg16361890,cg00204262,hsa-miR-448,hsa-miR-148a,hcmv-miR-UL70-3p,cg20217872,cg13043509,cg13288195,hsa-miR-30e,cg00777121,hsa-miR-1266,cg05050341,cg26832211,hsa-miR-199a-5p,cg22545356
cg08241785,hsa-miR-577,cg25982743,cg21301148,cg13334277,hsa-miR-361-5p,hsa-miR-203,hsa-miR-7,hsa-miR-410,hsa-miR-633,cg16003238,hsa-miR-452,cg16382322,cg26090652,hsa-miR-1305,cg05050341,hsa-miR-133a,cg18182399,hsa-miR-220a,cg10942056,cg26832211,hsa-miR-24,hsa-miR-656,cg03389133,hsa-miR-448,hsa-miR-148b,hsa-miR-1266
hsa-miR-96,hsa-miR-551b,cg11761535,cg07193504,cg24365867,cg23616741,cg19832721,cg06117855,hsa-miR-15b,hsa-miR-24,cg08351331,cg18182399,cg16541031,cg07193504,hsa-miR-640,cg10942056,cg24362726,hsa-miR-633,cg24134767,cg03852570,hsa-miR-378,cg10942056,cg23579062,cg26143719,cg21062347,cg20910746,cg23579062
cg16970828,hsa-miR-548j,hsa-miR-153,hsa-miR-96,cg00174500,hsa-miR-1912,cg18986273,cg04502814,hsa-miR-99a,cg16003238,hsa-miR-192,cg02595219,cg16555388,cg18119407,hsa-miR-220a,cg13288195,hsa-miR-200a,hsa-miR-378,hsa-miR-200a,hsa-miR-517c_hsa-miR-519a,hsa-miR-127-3p,hsa-miR-450b-5p,cg02595219,cg09382492,hsa-miR-432,hsa-miR-335,cg16555388
cg16604516,hsa-miR-548h,hsa-miR-128,cg08351331,cg14072120,hsa-miR-500_hsa-miR-501-5p,hsa-miR-1286,cg14600885,hsa-miR-25,hsa-miR-425,cg00466249,hsa-miR-199a-5p,cg16604516,cg00174500,hsa-miR-140-5p,hsa-miR-200a,hsa-miR-485-5p,cg23579062,cg07412254,cg17826679,hsa-miR-451,cg16970828,cg16555388,cg24101578,hsa-miR-203,hsa-miR-140-3p,cg07412254
hsa-miR-92b,hsa-miR-548a-3p,hsa-miR-100,hsa-miR-425,cg02347487,cg17398613,cg20664201,hsa-miR-548a-3p,hsa-miR-19b,hsa-miR-21,hsa-miR-21,hsa-miR-485-3p,cg16970828,ebv-miR-BART8,hsa-miR-369-3p,cg00777121,cg18988110,cg01612158,cg20664201,hsa-miR-127-3p,hsa-miR-517c_hsa-miR-519a,hcmv-miR-UL70-3p,cg07412254,cg19884658,hsv1-miR-H8,cg05050341,cg19884658
cg12052765,hsa-miR-544,hsa-miR-1286,hsa-miR-664,cg02654291,cg26509022,cg06690548,cg22472290,hsa-miR-34a,cg05668853,hsa-miR-1266,cg14851685,cg17071957,cg21062347,hsa-miR-548h,hsa-miR-451,cg27104271,cg13288195,hsa-miR-451,cg16970828,cg00840516,cg05050341,cg22672790,cg15210427,cg24178740,cg10942056,cg02347487
hsa-miR-199a-5p,hsa-miR-539,hsa-miR-514,hsa-miR-101,cg07197059,cg05973262,cg00745735,hsa-miR-30e,hsa-miR-520e,cg07193504,hsa-miR-361-3p,hsa-miR-126,cg17253459,cg20910746,hsa-miR-376c,cg08578641,hsa-miR-25,hsa-miR-485-5p,ebv-miR-BART2-5p,cg00777121,hsa-miR-320a,hsa-miR-199b-5p,cg22545356,cg13334277,cg18182399,hsa-miR-106a_hsa-miR-17,cg22534509
cg04983977,hsa-miR-525-5p,cg14837165,hsa-miR-744,cg04451770,hsa-miR-377,cg20692569,hsa-miR-33a,hsa-miR-484,hsa-miR-133b,hsa-miR-126,cg02932167,cg17398613,cg03453449,hsa-miR-151-3p,cg17826679,hsa-miR-520e,hsa-miR-199a-5p,cg18182399,hsa-let-7e,cg19504245,cg22224704,cg19884658,cg21663431,hsa-miR-199a-5p,cg00534274,hsa-miR-656
cg04502814,hsa-miR-522,cg01612158,cg00466249,cg16382322,cg03852570,hsa-miR-34b,hsa-miR-640,hsa-miR-548a-3p,cg13288195,cg18182399,cg03852570,cg17465304,cg24389347,hsa-miR-126,cg15789095,cg10923408,hsa-miR-30e,hsa-miR-424,cg03003745,hsa-miR-346,cg10313673,cg22534509,cg08727202,hsa-miR-651,hsa-miR-30e,hsa-miR-200a
cg15210427,hsa-miR-520e,hsa-miR-140-3p,cg18669381,cg04502814,cg11052143,cg18119407,hsa-miR-516a-3p,hsa-miR-15a,hsa-miR-1305,hsa-miR-100,hsa-miR-640,cg17506742,cg19125606,hsa-miR-296-5p,cg20217872,hsa-miR-154,cg03852570,cg17826679,hsa-miR-152,hsa-miR-152,cg25982743,cg02347487,cg14837165,cg10942056,hsa-miR-651,cg22672790
hsa-miR-197,hsa-miR-520d-3p,cg17465304,cg27146152,cg11504740,cg19368582,cg03870261,cg18988110,hsa-miR-450b-5p,cg13633560,cg14851685,cg15789095,cg17692403,cg00777121,hsa-miR-891b,hsa-miR-1260,cg10942056,hsa-miR-126,hsa-miR-517c_hsa-miR-519a,hsa-miR-485-5p,hsa-miR-656,hsa-miR-577,hsa-miR-200a,cg22398616,cg20910746,hsa-miR-29b,cg10942056
hsa-miR-769-3p,hsa-miR-518e,cg20028470,hsa-miR-767-5p,cg00204262,hsa-miR-125a-5p,hsa-miR-150,hsa-miR-452,hsa-miR-331-3p,cg05382123,cg15789095,cg26143719,cg17826679,hsa-miR-99b,hsa-miR-378,hsa-miR-106a_hsa-miR-17,hsa-miR-450b-5p,cg22534509,hsa-miR-24,hsa-miR-148a,cg22545356,hsa-miR-191,cg10942056,cg25903497,hsa-miR-153,cg22545356,cg02932167
cg09382492,hsa-miR-517c_hsa-miR-519a,cg20664201,cg23579062,cg05668853,cg05697249,cg07193504,hsa-miR-135a,kshv-miR-K12-2,cg02595219,hsa-miR-425,cg16003238,cg17928268,cg03870261,hsa-miR-192,hsa-miR-548h,hsa-miR-149,cg05050341,cg00597076,cg00534274,cg17826679,cg03003745,cg13288195,cg24525573,hsa-miR-199b-5p,hsa-miR-1260,cg04451770
cg24178740,hsa-miR-516a-3p,hsa-miR-518e,cg02595219,cg14600885,hsa-miR-1,cg27146152,cg10978355,hsa-miR-127-3p,kshv-miR-K12-2,cg22672790,hsa-miR-10b,cg17939444,cg17692403,hsa-miR-361-5p,cg26832211,cg09656934,cg17939444,cg13633560,cg20300246,hsa-miR-220a,hsa-let-7e,cg21671476,cg21671476,cg14851685,hsa-miR-346,cg21671476
hsa-miR-27a,hsa-miR-514,cg17939444,cg13043509,hsa-miR-362-3p,hsa-miR-383,cg13334277,hsa-miR-582-5p,hsa-miR-190b,cg05429895,cg00534274,hsa-miR-548h,cg18119407,cg16382322,hsa-miR-577,hsa-miR-455-3p,cg17071957,hsa-miR-361-5p,cg02595219,hsa-miR-324-5p,cg22672790,cg05898524,cg02932167,cg21062347,hsa-miR-126,hsa-miR-494,cg25277950
cg07193504,hsa-miR-651,cg24101578,cg11126134,cg19125606,hsa-miR-340,hsa-miR-369-3p,cg19125606,hsa-miR-101,hsa-miR-330-3p,hsa-miR-504,cg27132814,cg18182399,cg04488758,hsa-miR-423-3p,cg12052765,hsa-miR-369-3p,cg25277950,hsa-miR-378,cg21671476,cg07412254,cg22585988,cg04451770,cg16970828,cg02932167,hsa-miR-488,ebv-miR-BART2-5p
