MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
hsa-miR-200c-5p,hsa-miR-125b-5p,hsa-miR-32-5p,cg08886154,cg02131853,cg03143849,cg18081258,hsa-miR-433-3p,hsa-miR-592,cg19456540,cg10660256,cg16456919,cg07337598,cg02131853,hsa-miR-365b-3p,hsa-miR-429,hsa-miR-148b-5p,hsa-miR-145-5p,hsa-miR-483-3p,hsa-miR-204-5p,hsa-miR-493-3p,cg09837977,hsa-miR-6892-5p,hsa-miR-182-5p,cg21902327,hsa-miR-100-5p,hsa-miR-6892-5p
cg26149550,hsa-miR-125b-2-3p,hsa-let-7c-3p,hsa-miR-204-5p,cg15787039,cg16361890,cg04086834,hsa-miR-148b-3p,hsa-miR-378a-3p,cg17214107,hsa-miR-10b-5p,hsa-miR-4521,cg07651914,cg09120035,hsa-miR-190b-5p,hsa-miR-10b-3p,hsa-miR-204-5p,cg21902327,cg19486673,cg09847584,cg24625388,hsa-miR-144-5p,hsa-miR-429,hsa-miR-32-5p,hsa-miR-493-5p,cg00619207,hsa-miR-429
hsa-miR-365b-3p,hsa-miR-125a-5p,hsa-miR-1301-3p,hsa-miR-4746-5p,cg15739437,hsa-miR-148b-3p,cg10222534,hsa-miR-365a-3p,hsa-miR-433-3p,cg07660236,cg15895197,cg18552413,cg07660236,cg03143849,hsa-miR-16-1-3p,hsa-miR-503-5p,cg02245378,cg10660256,cg14833385,hsa-miR-99a-5p,cg18552413,cg05859264,cg10667970,hsa-miR-592,hsa-miR-144-5p,hsa-miR-328-3p,cg10667970
hsa-miR-433-3p,hsa-miR-1258,hsa-miR-28-3p,cg24408313,cg24408313,hsa-miR-3065-5p,cg06615154,hsa-miR-365b-3p,hsa-miR-148b-3p,cg04268405,hsa-miR-3926,cg04598121,cg07763768,hsa-miR-182-5p,hsa-miR-584-5p,cg24625388,hsa-miR-144-5p,cg00548268,hsa-miR-493-3p,hsa-miR-100-5p,hsa-miR-99a-5p,hsa-miR-200a-3p,cg04598121,cg22980079,cg18081258,hsa-miR-139-5p,cg04598121
cg10883352,hsa-miR-1247-5p,hsa-miR-140-3p,hsa-miR-181c-3p,cg14175438,hsa-miR-6892-5p,cg18680834,hsa-miR-190b-5p,hsa-miR-365a-3p,cg12845808,cg02164046,hsa-miR-483-3p,cg07947016,cg11003133,hsa-miR-483-3p,cg18552413,cg02254461,cg04268405,cg12782180,cg02245378,cg05485060,cg12006284,cg13288195,cg09061733,cg09272256,hsa-miR-1307-5p,cg13288195
hsa-miR-486-5p,hsa-miR-1247-3p,hsa-miR-592,hsa-miR-215-5p,cg14387505,cg19238840,cg08886154,hsa-miR-16-1-3p,hsa-miR-365b-3p,cg15154229,cg10520594,cg00619207,cg08009711,cg01009664,hsa-miR-452-5p,hsa-miR-148b-5p,hsa-miR-503-5p,cg04598121,cg24408313,cg24408313,cg12782180,cg00548268,cg24625388,cg21949305,cg10667970,cg05828624,cg24625388
cg19238840,hsa-miR-10b-3p,hsa-miR-378a-3p,cg20312687,cg08886154,cg26215428,cg16456919,hsa-miR-584-5p,hsa-miR-190b-5p,cg25536676,cg23350580,cg02989940,cg08047907,cg06059810,hsa-miR-551b-3p,cg18081258,cg19466563,cg09837977,cg05828624,cg05485060,cg06226384,hsa-miR-584-5p,cg10660256,cg19466563,cg00548268,cg08047907,cg10660256
hsa-miR-196a-5p,hsa-miR-107,hsa-miR-433-3p,cg15701111,cg06615154,cg08191854,cg07651914,hsa-miR-483-3p,hsa-miR-16-1-3p,cg06615154,hsa-miR-139-3p,hsa-miR-3926,cg08191854,cg15739437,hsa-miR-192-5p,cg25259754,cg14696870,cg06226384,cg02254461,cg14696870,cg19486673,cg01731341,cg01731341,cg07763768,cg05859264,hsa-miR-28-3p,cg01731341
cg05859264,hsa-miR-106b-5p,hsa-miR-365a-3p,hsa-miR-411-3p,cg13288195,cg13699808,cg15701111,hsa-miR-452-5p,hsa-miR-584-5p,cg19205533,cg02351381,hsa-miR-1307-5p,cg08331313,cg07651914,hsa-miR-200b-3p,cg07084163,cg10266490,cg23317501,cg21902327,cg13699808,cg21902327,cg02989940,cg23350580,cg05606799,hsa-miR-429,cg19466563,cg23350580
hsa-miR-381-3p,hsa-miR-103a-3p,hsa-miR-365b-3p,cg24625388,cg13958426,cg23447996,cg02254461,hsa-miR-551b-3p,hsa-miR-452-5p,cg13631913,hsa-miR-27a-5p,cg01731341,cg08823182,cg01656853,hsa-miR-335-3p,cg09340639,hsa-miR-1307-5p,cg10222534,cg27091787,cg12782180,hsa-miR-204-5p,hsa-miR-378c,hsa-miR-10b-3p,cg13288195,cg23350580,cg00548268,hsa-miR-10b-3p
hsa-miR-100-5p,hsa-miR-101-5p,hsa-miR-190b-5p,cg19205533,cg08191854,hsa-miR-125b-5p,cg14387505,hsa-miR-192-5p,hsa-miR-381-3p,cg15701111,cg25391023,cg05606799,cg08886154,cg08047907,hsa-miR-671-5p,cg15701111,cg02989940,cg09847584,cg13958426,cg09340639,cg10660256,cg21504624,cg14696870,cg03109316,hsa-miR-483-3p,cg08886154,cg14696870
hsa-miR-511-5p,hsa-miR-1-3p,hsa-miR-16-1-3p,hsa-miR-370-5p,cg22319147,hsa-miR-452-5p,cg09037813,hsa-miR-200b-3p,hsa-miR-551b-3p,cg02254461,cg04057858,cg15895197,cg08947964,cg15787039,hsa-miR-200c-5p,cg19486673,hsa-miR-182-5p,hsa-miR-590-3p,hsa-miR-483-5p,cg09837977,hsa-miR-429,cg13699808,hsa-miR-1307-5p,cg09120035,cg00718513,cg00718513,hsa-miR-1307-5p
cg22319147,hsa-let-7i-3p,hsa-miR-584-5p,hsa-miR-654-5p,cg04057858,hsa-miR-196a-5p,cg05485060,hsa-miR-335-3p,hsa-miR-192-5p,cg14387505,cg15701111,cg25691167,cg09037813,cg22165175,hsa-miR-126-5p,cg09847584,cg03143849,hsa-miR-100-5p,hsa-miR-326,cg21902327,cg18081258,cg04598121,hsa-miR-100-5p,cg11394785,cg06226384,cg12782180,hsa-miR-100-5p
cg25033144,hsa-let-7c-5p,hsa-miR-483-3p,hsa-miR-590-3p,cg07084163,hsa-miR-326,cg03548857,hsa-miR-671-5p,hsa-miR-200b-3p,cg09037813,hsa-miR-3613-5p,cg11052143,cg09061733,cg14387505,hsa-miR-676-3p,hsa-miR-204-5p,hsa-miR-148b-3p,hsa-miR-204-5p,hsa-miR-10b-3p,cg27091787,hsa-miR-144-5p,cg09061733,cg05606799,hsa-miR-148b-3p,cg13958426,cg05859264,cg05606799
hsa-miR-128-3p,hsa-let-7c-3p,hsa-miR-452-5p,hsa-miR-145-3p,hsa-miR-182-5p,cg24884084,cg08009711,hsa-miR-200c-5p,hsa-miR-335-3p,cg05485060,hsa-miR-494-3p,hsa-miR-100-5p,cg09120035,cg00718513,hsa-miR-224-3p,cg13699808,cg11521325,hsa-miR-493-3p,cg07084163,hsa-miR-429,hsa-miR-335-3p,cg12782180,cg19466563,hsa-miR-493-5p,hsa-miR-99a-5p,hsa-miR-493-5p,cg19466563
hsa-miR-296-5p,cg00548268,hsa-miR-551b-3p,hsa-miR-98-5p,cg22165175,cg02351381,cg19797376,hsa-miR-126-5p,hsa-miR-671-5p,cg03548857,hsa-miR-342-3p,hsa-miR-335-3p,cg09272256,hsa-miR-378a-5p,hsa-miR-381-3p,cg27378216,cg23317501,cg13958426,cg02245378,cg19486673,cg02245378,cg19594666,cg23317501,cg14726637,hsa-miR-1258,cg15739437,cg23317501
cg02254461,hsa-miR-128-3p,hsa-miR-192-5p,hsa-miR-134-5p,cg25259754,cg10883352,cg20070090,hsa-miR-676-3p,hsa-miR-200c-5p,cg08009711,hsa-miR-487b-3p,hsa-miR-148b-3p,cg09340639,cg02254461,hsa-miR-487a-5p,hsa-miR-96-5p,cg08047907,cg03143849,hsa-miR-671-5p,hsa-miR-483-3p,hsa-miR-10b-3p,cg21902327,cg00718513,cg11750883,cg09061733,cg09272256,cg00718513
cg26215428,hsa-miR-129-5p,hsa-miR-200b-3p,cg12006284,cg14679230,cg22289837,cg13631913,hsa-miR-28-3p,hsa-miR-126-5p,cg19797376,hsa-miR-184,cg23317501,cg09478478,hsa-miR-10b-3p,hsa-miR-299-5p,cg20512303,hsa-miR-1258,hsa-miR-99a-5p,hsa-miR-335-3p,hsa-miR-758-3p,cg09847584,hsa-miR-5683,hsa-miR-483-3p,hsa-miR-141-3p,cg24408313,cg10266490,hsa-miR-483-3p
hsa-miR-133a-3p,hsa-miR-1295a,hsa-miR-335-3p,hsa-miR-584-5p,cg12782180,cg10660256,cg01593385,hsa-miR-296-5p,hsa-miR-296-5p,cg20070090,hsa-miR-10b-3p,hsa-miR-184,cg09837977,cg06226384,hsa-miR-296-5p,cg01731341,cg18552413,hsa-miR-148b-5p,cg09837977,cg00718513,cg15701111,hsa-miR-10b-3p,cg15787039,hsa-miR-590-3p,cg19594666,cg04598121,cg15787039
cg03802191,hsa-miR-140-5p,hsa-miR-671-5p,hsa-miR-497-5p,hsa-miR-378a-5p,cg05440289,cg05859264,hsa-miR-432-5p,hsa-miR-181b-5p,cg04456238,cg17214107,hsa-miR-196a-5p,cg09847584,cg19205533,hsa-miR-654-5p,cg02245378,hsa-miR-379-3p,cg27378216,cg02351381,cg18081258,cg01731341,cg02245378,cg02351381,hsa-miR-30e-3p,cg09847584,cg05485060,cg02351381
hsa-miR-10b-5p,hsa-miR-1468-5p,hsa-miR-200c-5p,cg26673195,cg26924825,cg22980079,cg06123346,hsa-miR-370-5p,hsa-miR-134-5p,cg16456919,hsa-miR-3065-5p,cg19264571,cg09871043,cg04057858,hsa-miR-1262,hsa-miR-28-3p,hsa-miR-21-3p,cg05485060,hsa-miR-99a-3p,cg06226384,cg02351381,hsa-miR-200c-3p,hsa-miR-3065-5p,hsa-miR-584-5p,hsa-miR-379-3p,cg24408313,hsa-miR-3065-5p
cg05886367,hsa-miR-145-5p,hsa-miR-126-5p,cg01656853,cg05485060,cg02589695,cg14833385,hsa-miR-299-5p,hsa-miR-30e-3p,cg05859264,hsa-miR-340-5p,cg21902327,cg10221736,cg06615154,hsa-miR-199b-5p,cg03143849,cg09272256,cg18552413,cg19797376,cg04598121,cg11213150,cg10883352,cg15895197,cg13958426,hsa-miR-30e-3p,cg13288195,cg15895197
hsa-miR-3613-3p,hsa-miR-145-3p,hsa-miR-676-3p,cg07947016,cg01656853,cg27390220,cg25902889,hsa-miR-654-5p,hsa-miR-1301-3p,cg06123346,hsa-miR-1307-3p,cg15528736,cg10222534,cg25259754,hsa-miR-6716-3p,hsa-miR-335-3p,hsa-miR-141-3p,cg07651914,cg20512303,cg02351381,cg04598121,cg18081258,cg00619207,cg24240626,cg24625388,cg23350580,cg00619207
hsa-miR-592,hsa-miR-144-5p,hsa-miR-224-3p,hsa-miR-335-3p,cg02245378,cg27378216,cg17397493,hsa-miR-1262,hsa-miR-28-3p,cg14833385,hsa-miR-30e-3p,hsa-miR-328-3p,cg10266490,cg16361890,hsa-miR-218-5p,cg23317501,cg13699808,hsa-miR-326,cg02989940,cg23317501,cg07084163,cg09272256,cg24240626,cg16361890,cg13288195,cg06226384,cg24240626
cg24870391,hsa-miR-143-3p,hsa-miR-381-3p,cg08191854,cg01335367,hsa-miR-1247-3p,cg05127924,hsa-miR-199b-5p,hsa-miR-140-3p,cg17397493,cg09837977,cg14696870,cg10520594,cg18674980,hsa-miR-130b-3p,cg11213150,hsa-miR-4521,hsa-miR-429,cg27342801,cg07084163,cg16456919,cg07084163,cg08886154,cg08047907,cg02245378,hsa-miR-429,cg08886154
cg22289837,hsa-miR-142-5p,hsa-miR-487a-5p,hsa-miR-3613-3p,cg11003133,hsa-miR-378c,cg05886367,hsa-miR-6716-3p,hsa-miR-654-5p,cg05127924,cg10667970,cg24625388,cg10660256,hsa-miR-99a-5p,hsa-miR-1247-5p,cg09837977,cg04268405,cg00718513,cg24884084,hsa-miR-144-5p,cg09340639,hsa-miR-193a-5p,cg17214107,cg12782180,cg23317501,hsa-miR-144-5p,cg17214107
cg25006823,hsa-miR-142-3p,hsa-miR-299-5p,hsa-miR-200c-5p,cg01731341,cg27342801,cg14696870,hsa-miR-218-5p,hsa-miR-1262,cg18680834,hsa-miR-483-5p,hsa-miR-193a-5p,cg10667970,cg13897627,hsa-miR-143-3p,cg15895197,cg01335367,cg00619207,cg24625388,cg03143849,cg13699808,cg14696870,cg09847584,cg20066612,cg20312687,cg02254461,cg09847584
hsa-miR-299-3p,hsa-miR-141-5p,hsa-miR-296-5p,hsa-miR-491-5p,cg27342801,hsa-miR-590-3p,cg19486673,hsa-miR-130b-3p,hsa-miR-199b-5p,cg01335367,cg13958426,cg00019495,cg10883352,cg26924825,hsa-miR-15a-5p,cg00718513,hsa-miR-125b-5p,cg10667970,cg15154229,cg25259754,cg25259754,cg12845808,cg24408313,cg01656853,cg16361890,cg09847584,cg24408313
cg09037813,hsa-miR-141-3p,hsa-miR-654-5p,cg14696870,cg00594952,hsa-miR-125a-5p,cg16772207,hsa-miR-1247-5p,hsa-miR-6716-3p,cg01593385,cg26218269,cg02351381,cg11003133,cg08947964,hsa-miR-1-3p,cg07651914,cg27091787,cg16361890,cg05485060,hsa-miR-182-5p,cg03143849,hsa-miR-483-3p,cg20312687,cg17214107,cg06059810,cg16456919,cg20312687
hsa-miR-758-3p,hsa-miR-140-3p,hsa-miR-1262,hsa-miR-141-3p,cg18270343,cg09478478,cg26924825,hsa-miR-143-3p,hsa-miR-218-5p,cg19946699,cg15700197,cg13699808,cg11052143,cg09340639,hsa-miR-6510-3p,cg13958426,cg06771126,cg03802191,hsa-miR-429,cg10883352,cg09837977,cg08886154,hsa-miR-33b-5p,cg07660236,cg16456919,cg20312687,hsa-miR-33b-5p
cg08191854,hsa-miR-1301-3p,hsa-miR-199b-5p,cg00594952,cg03662459,hsa-miR-1301-3p,cg15895197,hsa-miR-15a-5p,hsa-miR-130b-3p,cg07651914,hsa-miR-199b-5p,cg07084163,cg11172423,cg00019495,hsa-miR-379-5p,hsa-miR-145-5p,hsa-miR-145-3p,cg01731341,cg10222534,cg15154229,cg00718513,cg15528736,cg16456919,cg10266490,cg04598121,cg19594666,cg16456919
cg26259865,hsa-miR-139-3p,hsa-miR-6716-3p,hsa-miR-1295a,cg25391023,cg20070090,cg03143849,hsa-miR-1-3p,hsa-miR-1247-5p,cg05886367,cg25691167,cg04086834,cg11213150,cg25902889,hsa-miR-369-5p,cg16456919,cg19486673,cg15895197,cg18081258,cg04268405,cg20512303,cg02131853,hsa-miR-379-3p,cg14175438,hsa-miR-10b-3p,cg21504624,hsa-miR-379-3p
cg07947016,hsa-miR-134-5p,hsa-miR-218-5p,cg23317501,cg18674980,cg00619207,cg22165175,hsa-miR-6510-3p,hsa-miR-143-3p,cg20542190,cg05859264,cg14818279,cg11394785,cg12782180,hsa-miR-1468-5p,cg27091787,cg05485060,cg19797376,cg14387505,cg15895197,hsa-miR-21-3p,hsa-miR-204-5p,hsa-miR-30a-3p,cg25691167,cg08947964,cg24240626,hsa-miR-30a-3p
hsa-miR-3677-5p,hsa-miR-134-3p,hsa-miR-130b-3p,hsa-miR-451a,cg19466563,hsa-miR-130b-3p,cg04057858,hsa-miR-379-5p,hsa-miR-15a-5p,cg01009664,hsa-miR-30a-3p,cg25259754,cg11435943,cg10883352,hsa-miR-128-3p,cg14387505,cg05859264,cg06615154,cg12845808,hsa-miR-28-3p,cg00619207,hsa-miR-100-5p,hsa-miR-592,cg19456540,cg24240626,cg05606799,hsa-miR-592
cg02691091,hsa-miR-133a-3p,hsa-miR-1247-5p,hsa-miR-1247-3p,cg19205533,cg26149550,cg10660256,hsa-miR-369-5p,hsa-miR-1-3p,cg24408313,cg18270343,cg11521325,cg11521325,cg13958426,hsa-miR-891a-5p,cg10883352,cg04574507,cg01335367,hsa-miR-503-5p,cg13958426,hsa-miR-99a-3p,cg15739437,hsa-miR-30e-3p,cg26924825,hsa-miR-3926,cg18081258,hsa-miR-30e-3p
cg05127924,hsa-miR-130b-5p,hsa-miR-143-3p,cg02131853,cg22979433,hsa-miR-328-3p,cg09847584,hsa-miR-1468-5p,hsa-miR-6510-3p,cg26687173,cg15787039,cg24884084,cg11715966,cg22979433,hsa-miR-340-5p,hsa-miR-99a-3p,cg09340639,cg02131853,cg13699808,cg00619207,cg20070090,cg03143849,cg10266490,cg04057858,hsa-miR-335-3p,cg09340639,cg10266490
cg23447996,hsa-miR-130b-3p,hsa-miR-15a-5p,hsa-miR-4521,cg00718513,hsa-miR-486-5p,cg06259570,hsa-miR-128-3p,hsa-miR-379-5p,cg11052143,hsa-miR-125a-5p,cg20066612,cg11750883,cg08191854,hsa-miR-503-5p,cg05828624,cg08886154,cg15528736,cg19456540,hsa-miR-125b-5p,cg12845808,cg24408313,cg15739437,cg22165175,hsa-miR-651-5p,hsa-miR-99a-5p,cg15739437
hsa-miR-891a-5p,hsa-miR-130a-3p,hsa-miR-1-3p,cg14818279,cg07660236,cg15528736,cg01009664,hsa-miR-891a-5p,hsa-miR-369-5p,cg26924825,hsa-miR-185-3p,cg12782180,cg12006284,cg02512860,hsa-miR-30e-3p,cg04268405,hsa-miR-99a-5p,cg09037813,cg03143849,cg10660256,hsa-miR-125b-5p,cg04268405,cg21902327,cg10660256,cg15528736,cg09061733,cg21902327
hsa-miR-3065-3p,hsa-miR-1307-5p,hsa-miR-6510-3p,hsa-miR-551b-3p,cg04268405,cg17397493,cg27342801,hsa-miR-340-5p,hsa-miR-1468-5p,cg03143849,cg18940763,cg09340639,cg12108912,hsa-miR-100-5p,hsa-miR-181b-5p,hsa-miR-592,cg09837977,cg07084163,cg04086834,hsa-miR-145-3p,cg13958426,hsa-miR-182-5p,cg02589695,hsa-miR-196a-5p,cg18674980,cg10660256,cg02589695
hsa-miR-4521,hsa-miR-1307-3p,hsa-miR-379-5p,cg20070090,cg05127924,cg25259754,cg12274479,hsa-miR-503-5p,hsa-miR-128-3p,cg04057858,cg08047907,cg19456540,cg12274479,cg09061733,hsa-miR-370-5p,cg20312687,cg24884084,hsa-miR-3613-3p,cg01731341,hsa-miR-335-3p,hsa-miR-28-3p,cg15895197,hsa-miR-551b-3p,hsa-miR-142-5p,cg24884084,cg06059810,hsa-miR-551b-3p
cg08823182,hsa-miR-3065-3p,hsa-miR-369-5p,cg19797376,cg02351381,hsa-miR-140-3p,cg11213150,hsa-miR-30e-3p,hsa-miR-891a-5p,cg10660256,hsa-miR-190b-5p,cg04268405,cg12782180,cg10222534,hsa-miR-432-5p,cg27342801,cg15895197,cg20512303,cg22289837,cg11213150,cg23317501,cg20312687,hsa-miR-204-5p,hsa-miR-139-5p,cg05606799,hsa-miR-183-5p,hsa-miR-204-5p
cg13288195,hsa-miR-30a-3p,hsa-miR-1468-5p,cg08047907,hsa-miR-1307-5p,hsa-miR-331-5p,cg14107638,hsa-miR-181b-5p,hsa-miR-340-5p,cg02164046,hsa-miR-154-5p,cg22289837,cg12845808,cg06123346,hsa-miR-93-5p,cg19797376,cg06059810,hsa-miR-99a-3p,cg09340639,cg20512303,hsa-miR-758-3p,cg16361890,cg06226384,cg18081258,cg10660256,hsa-miR-3926,cg06226384
cg08886154,cg27378216,hsa-miR-128-3p,cg01009664,cg04574507,cg11172423,cg09871043,hsa-miR-483-5p,hsa-miR-503-5p,cg06259570,cg21949305,cg18081258,cg13288195,hsa-miR-1307-5p,hsa-miR-483-5p,cg24884084,cg05606799,cg27342801,hsa-miR-99a-5p,cg10667970,cg15154229,cg06059810,hsa-miR-183-5p,cg04268405,hsa-miR-183-5p,cg08947964,hsa-miR-183-5p
hsa-miR-193a-5p,hsa-miR-651-5p,hsa-miR-891a-5p,cg11435943,cg00019495,hsa-miR-140-5p,cg06226384,hsa-miR-92b-3p,hsa-miR-92b-3p,cg27342801,hsa-miR-758-5p,cg15154229,cg13311440,cg15701111,hsa-miR-92b-3p,cg15154229,hsa-miR-3199,cg15787039,cg10883352,cg21504624,cg14387505,hsa-miR-433-3p,cg12782180,cg00718513,cg14726637,hsa-miR-3065-5p,cg12782180
cg10520594,hsa-miR-592,hsa-miR-340-5p,cg22289837,cg13897627,cg21414251,cg19946699,hsa-miR-758-3p,hsa-miR-1271-5p,cg08886154,hsa-miR-181b-5p,cg12845808,cg13448625,cg19594666,hsa-miR-329-3p,hsa-miR-493-3p,cg15791248,cg15701111,cg04268405,cg11521325,cg24884084,cg02351381,hsa-miR-5683,cg25391023,hsa-miR-378c,hsa-miR-30e-3p,hsa-miR-5683
hsa-miR-487b-3p,hsa-miR-590-3p,hsa-miR-503-5p,cg18462653,cg20512303,hsa-miR-891a-5p,cg26215428,hsa-miR-154-5p,cg25259754,cg12274479,cg03548857,cg20512303,cg13631913,cg05127924,hsa-miR-210-3p,cg20070090,cg15528736,hsa-miR-96-5p,hsa-miR-21-3p,cg20312687,cg10883352,cg07651914,cg20512303,cg06615154,hsa-miR-196a-5p,cg14696870,cg20512303
hsa-miR-299-5p,hsa-miR-584-5p,hsa-miR-30e-3p,cg01593385,cg21902327,cg13311440,cg00548268,hsa-miR-758-5p,hsa-miR-154-5p,cg11213150,hsa-miR-99a-3p,cg26924825,cg13699808,cg10660256,hsa-miR-130a-3p,cg00619207,cg20512303,cg11213150,cg04598121,hsa-miR-493-5p,hsa-miR-451a,cg24625388,hsa-miR-98-5p,cg10222534,cg00619207,cg15895197,hsa-miR-98-5p
hsa-miR-3677-3p,hsa-miR-574-3p,hsa-miR-181b-5p,cg04268405,cg25943276,hsa-miR-1307-5p,cg25384595,hsa-miR-379-3p,hsa-miR-200b-5p,cg14107638,hsa-miR-411-5p,cg23458892,cg13897627,cg02589695,hsa-miR-590-3p,cg12845808,hsa-miR-584-5p,cg01656853,hsa-miR-204-5p,hsa-miR-99a-3p,cg27342801,cg13958426,cg18270343,cg26687173,hsa-miR-4521,cg16361890,cg18270343
hsa-miR-98-5p,hsa-miR-5683,hsa-miR-370-5p,cg14175438,cg05828624,hsa-miR-5586-5p,cg04598121,hsa-miR-329-3p,hsa-miR-379-3p,cg09871043,hsa-miR-651-5p,cg06226384,cg13958426,cg22319147,hsa-miR-493-3p,hsa-miR-139-5p,cg20312687,hsa-miR-145-3p,hsa-miR-140-3p,hsa-miR-30e-3p,cg15895197,hsa-miR-125b-5p,cg05485060,cg24408313,cg04574507,cg10667970,cg05485060
hsa-miR-1247-3p,hsa-miR-5586-5p,hsa-miR-432-5p,cg09037813,cg27378216,hsa-miR-411-3p,cg01958189,hsa-miR-210-3p,hsa-miR-329-3p,cg06226384,cg21252483,cg21252483,cg14107638,cg09837977,hsa-miR-454-3p,hsa-miR-125b-5p,cg12782180,cg21252483,hsa-miR-200a-5p,cg15528736,hsa-miR-182-5p,hsa-miR-551b-3p,cg15528736,cg19205533,hsa-miR-148b-3p,hsa-miR-10b-3p,cg15528736
hsa-miR-21-5p,hsa-miR-551b-3p,hsa-miR-93-5p,hsa-miR-99a-3p,cg01072821,cg10222534,cg01072821,hsa-miR-130a-3p,hsa-miR-210-3p,cg26215428,cg23317501,cg16772207,cg14175438,cg27015047,hsa-miR-376c-3p,cg21504624,hsa-miR-100-5p,cg15791248,hsa-miR-296-5p,hsa-miR-21-3p,hsa-miR-30e-3p,cg05485060,cg22165175,cg21902327,cg05886367,hsa-miR-4521,cg22165175
cg19486673,hsa-miR-543,hsa-miR-483-5p,hsa-miR-143-3p,cg06226384,hsa-miR-487a-5p,cg19238840,hsa-miR-590-3p,hsa-miR-130a-3p,cg00548268,cg13288195,cg08886154,cg14387505,cg20512303,hsa-miR-27a-5p,hsa-miR-144-5p,cg24408313,cg22165175,hsa-miR-452-5p,cg15739437,cg07651914,cg14387505,cg03548857,cg10883352,hsa-miR-30a-3p,cg14726637,cg03548857
cg03602500,hsa-miR-539-5p,hsa-miR-92b-3p,hsa-miR-326,cg26738880,hsa-miR-4326,cg07947016,hsa-miR-493-3p,hsa-miR-590-3p,cg16772207,hsa-miR-204-5p,cg05886367,cg14679230,cg18081258,hsa-miR-205-5p,cg01335367,cg25259754,cg19594666,cg05886367,cg24884084,hsa-miR-551b-3p,cg15701111,hsa-miR-483-5p,cg07084163,hsa-miR-204-5p,cg02351381,hsa-miR-483-5p
cg15791248,hsa-miR-511-5p,hsa-miR-329-3p,hsa-miR-891a-5p,cg06059810,hsa-miR-376c-3p,cg26218269,hsa-miR-454-3p,hsa-miR-493-3p,cg14696870,hsa-miR-1307-5p,cg07651914,cg14696870,cg01109219,hsa-miR-148b-5p,cg16361890,hsa-miR-335-5p,cg03662459,cg17214107,cg02131853,cg21504624,hsa-miR-28-3p,cg22980079,cg13897627,cg08191854,hsa-miR-379-3p,cg22980079
hsa-miR-134-5p,hsa-miR-503-5p,hsa-miR-210-3p,cg19238840,cg09120035,hsa-miR-145-3p,cg23447996,hsa-miR-376c-3p,hsa-miR-454-3p,cg19238840,cg03602500,cg15701111,cg14726637,cg23458892,hsa-miR-3613-5p,cg24240626,cg21504624,cg03548857,cg00718513,cg07651914,cg14833385,hsa-miR-452-5p,cg21414251,cg13699808,cg02512860,cg08191854,cg21414251
hsa-miR-215-5p,hsa-miR-497-5p,hsa-miR-130a-3p,hsa-miR-365a-3p,cg19456540,hsa-miR-32-5p,cg03662459,hsa-miR-27a-5p,hsa-miR-376c-3p,cg12006284,hsa-miR-100-5p,cg02254461,cg14818279,hsa-miR-21-3p,hsa-miR-4677-3p,hsa-miR-758-3p,hsa-miR-335-3p,cg11172423,cg03548857,cg16361890,cg19797376,hsa-miR-145-3p,hsa-miR-431-3p,cg02351381,cg14696870,cg02589695,hsa-miR-431-3p
cg20312687,hsa-miR-495-3p,hsa-miR-590-3p,hsa-miR-671-5p,hsa-miR-204-5p,hsa-miR-200c-3p,cg25006823,hsa-miR-205-5p,hsa-miR-27a-5p,cg02989940,hsa-miR-142-3p,cg14387505,cg14833385,cg03109316,hsa-miR-181a-3p,hsa-miR-30e-3p,cg15739437,hsa-miR-328-3p,cg00619207,cg19466563,cg00594952,cg24884084,cg06059810,cg23290344,hsa-miR-215-5p,cg04574507,cg06059810
cg12274479,hsa-miR-494-3p,hsa-miR-493-3p,cg03143849,hsa-miR-99a-5p,cg13958426,cg10520594,hsa-miR-148b-5p,hsa-miR-205-5p,cg11715966,cg24625388,cg09037813,cg15154229,cg19797376,hsa-miR-1295a,cg15739437,hsa-miR-483-3p,hsa-miR-28-3p,cg11750883,cg12845808,hsa-miR-671-5p,hsa-miR-335-3p,cg25259754,cg25259754,cg15701111,cg24884084,cg25259754
hsa-miR-495-3p,hsa-miR-493-5p,hsa-miR-454-3p,cg01335367,cg10222534,hsa-miR-99a-3p,cg27378216,hsa-miR-3613-5p,hsa-miR-148b-5p,cg07947016,hsa-miR-33b-5p,cg05485060,cg15528736,cg25943276,hsa-miR-15b-3p,cg03548857,cg11213150,cg19238840,hsa-miR-551b-3p,cg24240626,cg20312687,cg00718513,hsa-miR-96-5p,cg20512303,hsa-miR-98-5p,cg19238840,hsa-miR-96-5p
cg18462653,hsa-miR-493-3p,hsa-miR-376c-3p,hsa-miR-185-3p,cg07337598,hsa-miR-100-5p,cg18552413,hsa-miR-4677-3p,hsa-miR-3613-5p,cg26218269,cg24408313,cg03548857,cg15700197,cg03662459,hsa-miR-326,cg17214107,cg02351381,cg00019495,hsa-miR-758-3p,cg06059810,hsa-miR-378c,cg15787039,cg02254461,cg09340639,cg15154229,cg03143849,cg02254461
