MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg23290344,cg05886367,hsa-miR-148b-3p,POC1A,HSD17B13,hsa-miR-140-3p,cg09037813,hsa-miR-452-5p,hsa-miR-452-5p,cg11213150,hsa-miR-181b-5p,STAB2,EBF1,C18orf34,hsa-miR-452-5p,POC1A,RYR3,MMP11,PAMR1,hsa-miR-1307-5p,NIPSNAP3B,hsa-miR-100-5p,cg10660256,cg13958426,KIFC1,cg09847584,hsa-miR-1262
hsa-miR-483-5p,cg05859264,hsa-miR-365a-3p,SCARA5,cg24408313,cg03802191,SH3D19,hsa-miR-551b-3p,hsa-miR-551b-3p,cg00548268,hsa-miR-30e-3p,GLYAT,EPB42,ITIH5,hsa-miR-551b-3p,SH3D19,CEP68,LRRTM2,HIF3A,hsa-miR-204-5p,hsa-miR-200a-3p,hsa-miR-10b-3p,hsa-miR-190b-5p,cg12108912,cg04456238,MESTIT1,hsa-miR-299-5p
cg02245378,cg05538432,hsa-miR-365b-3p,cg01958189,H2AFY,LOC90586,cg18680834,hsa-miR-192-5p,hsa-miR-192-5p,cg26215428,hsa-miR-551b-3p,hsa-miR-584-5p,EPR1,cg11213150,hsa-miR-192-5p,LOC90586,cg00619207,CFL2,LOC90586,GLRA4,hsa-miR-182-5p,cg09847584,cg27091787,cg18552413,cg27091787,hsa-miR-10b-5p,cg14818279
hsa-miR-134-5p,cg05440289,hsa-miR-190b-5p,ZWINT,GABRD,cg07947016,cg05127924,hsa-miR-200b-3p,hsa-miR-200b-3p,cg06226384,hsa-miR-15b-5p,CPA1,EXO1,hsa-miR-96-5p,hsa-miR-200b-3p,DST,FIGF,hsa-miR-584-5p,GLRA4,hsa-miR-377-5p,hsa-miR-483-3p,hsa-miR-190b-5p,cg25391023,cg25006823,GABRD,KIFC1,hsa-miR-130b-5p
hsa-miR-15b-3p,cg05127924,hsa-miR-16-1-3p,hsa-miR-3065-3p,cg03003745,cg25902889,cg17397493,hsa-miR-335-3p,hsa-miR-335-3p,cg12274479,hsa-miR-651-5p,cg11003133,FAM13A,hsa-miR-145-5p,hsa-miR-335-3p,cg02245378,hsa-miR-483-3p,DMD,hsa-miR-190b-5p,PAMR1,CD34,hsa-miR-140-3p,MMP11,cg03662459,hsa-miR-139-5p,hsa-miR-483-3p,hsa-miR-654-3p
ANLN,cg04999691,hsa-miR-584-5p,TPX2,cg21949305,hsa-miR-486-5p,cg25902889,hsa-miR-671-5p,hsa-miR-671-5p,cg05485060,cg26687173,cg04057858,FHL1,LRRTM2,hsa-miR-671-5p,hsa-miR-584-5p,hsa-miR-125b-5p,IGFBP6,hsa-miR-483-3p,hsa-miR-200a-3p,MASP1,STAB2,cg24625388,cg10883352,hsa-miR-140-3p,hsa-miR-96-5p,hsa-miR-15b-3p
ACACB,cg04598121,hsa-miR-483-3p,cg09120035,cg11213150,cg24603941,cg14833385,hsa-miR-200c-5p,hsa-miR-200c-5p,cg09847584,hsa-miR-190b-5p,cg16456919,FIGF,PYCR1,hsa-miR-200c-5p,LRRTM2,ADH4,KIFC1,CD34,hsa-miR-483-3p,hsa-miR-377-5p,hsa-miR-148b-3p,cg02589695,cg19205533,hsa-miR-493-5p,hsa-miR-493-5p,hsa-miR-184
hsa-miR-101-5p,cg04315771,hsa-miR-452-5p,cg05859264,cg13897627,cg10667970,cg06123346,hsa-miR-126-5p,hsa-miR-126-5p,cg14833385,cg25384595,cg25691167,FOXM1,cg01656853,hsa-miR-126-5p,PALMD,cg21414251,LOC728264,hsa-miR-148b-5p,ALDH1L1,LOC90586,DMD,cg25384595,cg20542190,cg25384595,PAMR1,cg25006823
H2AFY,cg04086834,hsa-miR-551b-3p,cg15895197,ABCA10,cg23350580,cg05859264,hsa-miR-676-3p,hsa-miR-676-3p,cg09871043,hsa-miR-1295a,cg12006284,FRMD1,cg19594666,hsa-miR-676-3p,cg04598121,hsa-miR-503-5p,hsa-miR-183-5p,hsa-miR-183-5p,NIPSNAP3B,hsa-miR-10b-3p,cg04598121,hsa-miR-200a-3p,cg11213150,cg10222534,HIF3A,cg14679230
PTTG1,cg03662459,hsa-miR-192-5p,hsa-miR-125b-5p,cg01109219,cg15895197,cg04456238,hsa-miR-224-3p,hsa-miR-224-3p,cg01593385,hsa-miR-100-5p,cg10660256,FXYD1,FXYD1,hsa-miR-224-3p,cg25384595,DMD,cg02164046,hsa-miR-100-5p,SLC17A7,hsa-miR-1307-5p,SCARA5,cg02351381,cg08886154,DMD,NIPSNAP3B,cg11715966
cg18704047,cg03602500,hsa-miR-200b-3p,hsa-miR-651-5p,cg09061733,ATOH8,cg13631913,hsa-miR-365a-3p,hsa-miR-365a-3p,cg01335367,hsa-miR-3926,MASP1,GABRD,SIK2,hsa-miR-381-3p,LDB2,FXYD1,FXYD1,ALDH1L1,BTNL9,DMD,hsa-miR-483-3p,cg01731341,cg14696870,hsa-miR-10b-5p,GLRA4,ASPM
cg18462653,cg03003745,hsa-miR-335-3p,hsa-miR-191-5p,MYOM1,hsa-miR-193a-5p,cg20070090,hsa-miR-487a-5p,hsa-miR-487a-5p,cg05127924,cg25902889,cg25384595,GLP2R,cg11003133,hsa-miR-487a-5p,MMP11,GLRA4,MASP1,hsa-miR-145-5p,hsa-miR-503-5p,KIFC1,cg25384595,LHCGR,cg16772207,CEP68,cg13897627,EBF1
cg05485060,cg02989940,hsa-miR-671-5p,hsa-miR-379-5p,cg14696870,CKAP2L,cg19797376,hsa-miR-335-5p,hsa-miR-335-5p,cg17397493,hsa-miR-10b-3p,cg25391023,GLRA4,DMD,hsa-miR-299-5p,cg02164046,hsa-miR-145-3p,cg24625388,C7orf41,MESTIT1,IGFBP6,SH3D19,cg06123346,cg25384595,SH3D19,hsa-miR-190b-5p,cg20420433
cg14818279,cg02691091,hsa-miR-200c-5p,hsa-miR-148b-5p,cg04456238,cg02245378,cg08009711,hsa-miR-381-3p,hsa-miR-381-3p,cg25902889,cg02164046,PALMD,GLYAT,PAFAH1B3,hsa-miR-296-5p,cg00718513,DST,CD34,cg11003133,hsa-miR-10b-3p,PALM2-AKAP2,ITIH5,STAB2,cg00548268,cg14175438,ANGPTL7,hsa-miR-376c-3p
cg13631913,cg02589695,hsa-miR-126-5p,OIP5,cg02131853,PTTG1,cg03548857,hsa-miR-299-5p,hsa-miR-299-5p,cg06123346,ARHGAP20,EPB42,GPAM,cg05828624,hsa-miR-654-5p,cg24408313,ITIH5,cg11003133,cg25384595,SCARA5,cg25384595,H2AFY,cg25259754,cg06226384,SLC17A7,hsa-miR-584-5p,EPR1
IQGAP3,cg02512860,hsa-miR-676-3p,hsa-miR-183-5p,cg02164046,cg25691167,cg05485060,hsa-miR-654-5p,hsa-miR-654-5p,cg03548857,cg02245378,hsa-miR-5683,GPR146,cg09871043,hsa-miR-1262,CD300LG,cg24625388,CEP68,SPRY2,DST,hsa-miR-125b-5p,hsa-miR-584-5p,hsa-miR-139-3p,cg09871043,hsa-miR-503-5p,DPP6,cg13699808
cg23458892,cg02329886,hsa-miR-224-3p,NEK2,hsa-miR-145-5p,cg26218269,LDB2,hsa-miR-199b-5p,hsa-miR-199b-5p,cg05859264,PPP1R12B,cg06123346,GSN,cg26259865,hsa-miR-199b-5p,LOC728264,cg02329886,OIP5,ADAMTS5,cg02245378,hsa-miR-190b-5p,GABRD,MESTIT1,cg14107638,cg02245378,cg10222534,cg26218269
hsa-miR-30a-3p,cg02254461,hsa-miR-381-3p,cg21504624,cg05828624,LOC572558,FOXM1,hsa-miR-6716-3p,hsa-miR-6716-3p,cg04456238,STAB2,hsa-miR-200a-3p,GTSE1,ANGPT4,hsa-miR-6716-3p,cg08886154,hsa-miR-493-3p,cg26738880,hsa-miR-204-5p,cg13897627,PALMD,cg25902889,CAV1,cg27342801,hsa-miR-486-5p,hsa-miR-493-3p,hsa-miR-224-5p
CFL2,cg07651914,hsa-miR-487a-5p,hsa-miR-574-3p,hsa-miR-183-5p,cg18940763,BIRC5,hsa-miR-218-5p,hsa-miR-218-5p,cg13631913,PAPPA2,ADAMTS5,GYS2,STAB2,hsa-miR-218-5p,cg11003133,PAMR1,C7orf41,hsa-miR-6892-5p,cg06123346,hsa-miR-6892-5p,hsa-miR-145-5p,cg18940763,cg24408313,FAM13A,cg11003133,hsa-miR-365a-3p
cg08047907,cg07660236,hsa-miR-299-5p,hsa-miR-141-3p,C18orf34,cg20312687,LEPR,hsa-miR-130b-3p,hsa-miR-130b-3p,cg20070090,LOC90586,cg26353877,H2AFY,cg21414251,hsa-miR-130b-3p,FXYD1,hsa-miR-377-5p,cg01731341,CCDC64,ITIH5,hsa-miR-145-3p,cg04456238,cg24408313,cg01009664,BTNL9,cg26687173,hsa-miR-365b-3p
hsa-miR-193a-5p,cg07763768,hsa-miR-296-5p,cg02589695,cg23317501,HEPN1,CCNB2,hsa-miR-1247-5p,hsa-miR-1247-5p,cg19797376,cg05606799,cg05485060,HEPACAM,cg04598121,hsa-miR-1247-5p,cg21414251,cg26738880,PALM2-AKAP2,PALM2-AKAP2,HIF3A,PAMR1,cg11213150,cg13958426,cg02164046,hsa-miR-493-3p,cg15154229,cg06615154
LEP,cg09871043,hsa-miR-654-5p,hsa-miR-28-3p,cg15739437,hsa-miR-141-3p,CEP68,hsa-miR-143-3p,hsa-miR-143-3p,cg08009711,cg03602500,cg14679230,HEPN1,cg26687173,hsa-miR-143-3p,hsa-miR-429,hsa-miR-431-3p,LDB2,POC1A,hsa-miR-190b-5p,cg04598121,cg16456919,LOC286367,cg10660256,CCDC64,SPRY2,cg08009711
KIAA0408,cg12006284,hsa-miR-1262,cg23317501,DST,hsa-miR-33b-5p,HSPB7,hsa-miR-15a-5p,hsa-miR-15a-5p,cg18680834,LRRC3B,cg08886154,HIF3A,H2AFY,hsa-miR-15a-5p,SCARA5,NKAPL,SLC7A14,LEPR,CD34,DST,cg13897627,CEP68,cg04057858,cg07947016,hsa-miR-100-5p,hsa-miR-155-5p
cg09478478,cg11521325,hsa-miR-199b-5p,cg02131853,C7orf41,cg24408313,ASPM,hsa-miR-1-3p,hsa-miR-1-3p,LDB2,cg04057858,cg08009711,HJURP,cg03802191,hsa-miR-1-3p,ABCB5,FAM13A,cg10660256,SCARA5,hsa-miR-6892-5p,hsa-miR-5683,NACC1,hsa-miR-493-3p,cg26924825,POC1A,CEP68,hsa-miR-1247-5p
hsa-miR-379-5p,cg11435943,hsa-miR-6716-3p,cg17397493,KCNJ16,hsa-let-7i-3p,ASPA,hsa-miR-6510-3p,hsa-miR-6510-3p,PALM2-AKAP2,hsa-miR-154-5p,LMOD1,HMMR,cg26738880,hsa-miR-6510-3p,NACC1,SDPR,cg15895197,cg25691167,cg24625388,GLRA4,hsa-miR-551b-3p,cg10222534,cg06615154,hsa-miR-182-5p,PAPPA2,cg19797376
cg09847584,cg11394785,hsa-miR-218-5p,hsa-miR-107,LYVE1,cg11052143,MASP1,hsa-miR-379-5p,hsa-miR-379-5p,KCNJ16,hsa-miR-191-5p,cg21414251,HPSE2,hsa-miR-99a-5p,hsa-miR-379-5p,hsa-miR-190b-5p,ATOH8,SH3D19,DST,cg25384595,cg15895197,cg23350580,TNMD,cg10222534,LEPR,hsa-miR-139-5p,cg18081258
cg10660256,cg11052143,hsa-miR-130b-3p,hsa-miR-486-5p,ITIH5,cg18729973,CDKN3,hsa-miR-369-5p,hsa-miR-369-5p,CDKN3,MASP1,cg16772207,HSD17B13,cg25691167,hsa-miR-369-5p,cg10660256,cg08047907,cg00718513,TNMD,cg00718513,LOC728264,hsa-miR-125b-5p,cg19594666,cg26687173,IGFBP6,CAV2,DTL
cg05828624,cg11003133,hsa-miR-1247-5p,EPR1,cg25259754,cg19594666,LOC286367,hsa-miR-1468-5p,hsa-miR-1468-5p,LOC286367,hsa-miR-200a-3p,cg14696870,HSD17B6,cg22980079,hsa-miR-1468-5p,cg25691167,hsa-miR-195-5p,cg02131853,LDB2,PALM2-AKAP2,hsa-miR-429,cg15895197,cg09847584,hsa-miR-590-3p,cg18462653,cg02164046,AOC3
hsa-miR-16-1-3p,cg10883352,hsa-miR-143-3p,PKMYT1,LOC286367,FXYD1,PALMD,hsa-miR-128-3p,hsa-miR-128-3p,PALMD,hsa-miR-3065-5p,cg02329886,HSPB6,cg19205533,hsa-miR-128-3p,hsa-miR-10b-3p,cg14726637,cg10667970,PAQR4,hsa-miR-5683,POC1A,hsa-miR-148b-5p,hsa-miR-96-5p,hsa-miR-148b-5p,OIP5,SH3D19,PBK
hsa-miR-103a-3p,cg10667970,hsa-miR-15a-5p,cg02245378,cg15787039,hsa-miR-296-5p,CKS2,hsa-miR-205-5p,hsa-miR-205-5p,CKS2,hsa-miR-3613-5p,cg14726637,HSPB7,cg01109219,hsa-miR-891a-5p,hsa-miR-5683,cg19594666,hsa-miR-651-5p,MMP11,cg15895197,MESTIT1,cg02164046,ITIH5,hsa-miR-326,hsa-miR-6892-5p,hsa-miR-140-3p,DLGAP5
cg25384595,cg10266490,hsa-miR-1-3p,LOC90586,ADH4,cg19205533,C13orf36,hsa-miR-148b-5p,hsa-miR-148b-5p,C13orf36,cg05859264,GTSE1,IGFBP6,GLRA4,hsa-miR-340-5p,CDKN3,hsa-miR-4521,cg13897627,MESTIT1,hsa-miR-99a-5p,hsa-miR-584-5p,PALMD,CD34,HEPN1,hsa-miR-328-3p,cg27378216,hsa-miR-183-3p
hsa-miR-4677-3p,cg09478478,hsa-miR-6510-3p,cg22289837,cg19456540,cg06123346,MYH1,hsa-miR-1262,hsa-miR-1262,MYH1,EPB42,cg05886367,IQGAP3,cg10667970,hsa-miR-503-5p,hsa-miR-493-3p,cg18462653,CCNB1,hsa-miR-1307-5p,cg21414251,cg00718513,hsa-miR-183-5p,hsa-miR-758-3p,NAALAD2,hsa-miR-1258,BTNL9,hsa-miR-3065-3p
ADH4,cg07947016,hsa-miR-379-5p,cg19486673,HPSE2,hsa-miR-28-3p,ABCB5,hsa-miR-891a-5p,hsa-miR-891a-5p,ABCB5,LPL,cg09847584,ITIH5,PPAP2B,hsa-miR-30e-3p,cg00619207,GABRD,cg01009664,DMD,NACC1,hsa-miR-144-5p,cg25691167,hsa-miR-148b-3p,ASF1B,hsa-miR-190b-5p,hsa-miR-758-3p,cg07763768
DLGAP5,cg09340639,hsa-miR-369-5p,NIPSNAP3B,cg02245378,UBE2C,LOC90586,hsa-let-7i-3p,hsa-let-7i-3p,LOC90586,cg15700197,cg00718513,KCNIP2,cg19238840,hsa-miR-181b-5p,PPAP2B,TNMD,cg24240626,cg04598121,hsa-miR-429,HIF3A,cg02245378,hsa-miR-10b-3p,PAFAH1B3,CDKN3,LOC90586,cg03699566
hsa-miR-7706,cg09272256,hsa-miR-1468-5p,EPB42,cg19205533,hsa-miR-651-5p,POC1A,hsa-miR-340-5p,hsa-miR-340-5p,POC1A,cg18940763,cg07651914,KCNJ16,cg21504624,hsa-miR-370-5p,hsa-miR-503-5p,cg25902889,cg15787039,C18orf34,hsa-miR-326,ABCB5,cg06123346,hsa-miR-98-5p,ANGPTL7,PAPPA2,cg24625388,AQP7P1
LRRC3B,cg09037813,hsa-miR-128-3p,RYR3,cg01731341,cg10660256,CENPM,hsa-miR-370-5p,hsa-miR-370-5p,TOP2A,cg11003133,EPR1,KIAA0101,CFL2,hsa-miR-432-5p,hsa-miR-182-5p,GTSE1,KCNJ16,hsa-miR-99a-3p,POC1A,hsa-miR-99a-5p,cg10883352,cg20312687,CAV1,cg01731341,cg25391023,CKAP2L
SLC35A2,cg08947964,hsa-miR-891a-5p,CCNB1,cg25902889,SLC7A14,MAP1LC3C,hsa-miR-432-5p,hsa-miR-432-5p,LEPR,cg25391023,cg02254461,KIAA0408,cg15739437,hsa-miR-93-5p,ALDH1L1,cg27091787,cg21949305,cg15787039,LHCGR,ALDH1L1,hsa-miR-200a-3p,NIPSNAP3B,FHL1,MMP11,FAM13A,hsa-miR-215-5p
CD300LG,cg08823182,hsa-miR-340-5p,SPC25,cg15791248,cg12006284,SLC7A14,hsa-miR-93-5p,hsa-miR-93-5p,NIPSNAP3B,cg21252483,cg15701111,KIF18B,cg02245378,hsa-miR-483-5p,cg00548268,hsa-miR-99a-5p,NACC1,hsa-miR-182-5p,hsa-miR-145-3p,LDB2,cg11003133,cg01009664,NUF2,cg26687173,hsa-miR-1258,cg02100848
cg12782180,cg08331313,hsa-miR-503-5p,FXYD1,CDC25C,LOC286367,CEP55,hsa-miR-483-5p,hsa-miR-483-5p,LOC728264,CD34,cg14387505,KIF20A,FHL1,hsa-miR-92b-3p,cg18462653,hsa-miR-193a-5p,PPAP2B,NKAPL,FXYD1,hsa-miR-503-5p,hsa-miR-487a-5p,cg24240626,AQPEP,cg24408313,LYVE1,hsa-miR-21-3p
hsa-miR-487a-5p,cg08191854,hsa-miR-30e-3p,cg21252483,LDB2,hsa-miR-185-5p,RRM2,hsa-miR-92b-3p,hsa-miR-92b-3p,GYS2,hsa-miR-134-5p,cg09037813,KIF2C,UBE2T,hsa-miR-329-3p,cg17397493,hsa-miR-487b-3p,cg21414251,PALMD,FAM13A,hsa-miR-99a-3p,C18orf34,hsa-miR-191-5p,PAMR1,SCARA5,cg07947016,hsa-miR-655-3p
cg15701111,cg08047907,hsa-miR-181b-5p,cg08331313,PALM2-AKAP2,cg20066612,AOC3,hsa-miR-30e-3p,hsa-miR-30e-3p,KIFC1,C3orf50,cg14833385,KIF4A,cg21949305,hsa-miR-210-3p,MESTIT1,hsa-miR-378c,cg00619207,cg19594666,hsa-miR-584-5p,SCARA5,cg02589695,hsa-miR-6892-5p,NUSAP1,cg10660256,GABRD,hsa-miR-3615
hsa-let-7c-5p,cg08009711,hsa-miR-370-5p,hsa-miR-224-3p,cg01335367,cg24240626,ZWINT,hsa-miR-329-3p,hsa-miR-329-3p,MASP1,cg09272256,cg13631913,KIFC1,ADH4,hsa-miR-130a-3p,cg26687173,cg04598121,cg01335367,cg00718513,cg19594666,hsa-miR-3199,DST,PALM2-AKAP2,HEPACAM,cg06123346,LEPR,cg10520594
hsa-miR-205-5p,cg11750883,hsa-miR-432-5p,cg21902327,DPP6,hsa-miR-1307-5p,TNXB,hsa-miR-130a-3p,hsa-miR-130a-3p,ASPA,KLHL33,cg17397493,KLB,cg02131853,hsa-miR-590-3p,cg24625388,H2AFY,cg18462653,cg00619207,MASP1,hsa-miR-493-3p,cg08886154,cg17214107,NKAPL,cg11052143,cg27091787,GLP2R
cg07660236,cg26687173,hsa-miR-93-5p,cg10660256,cg11003133,cg05485060,SCARA5,hsa-miR-590-3p,hsa-miR-590-3p,ASPM,PYGM,cg20070090,KLHL29,cg08886154,hsa-miR-493-3p,C18orf34,EPR1,cg01109219,hsa-miR-21-3p,cg26353877,cg11003133,cg14175438,cg13897627,GPR146,cg16456919,CCDC64,cg04268405
hsa-miR-676-3p,cg00910168,hsa-miR-483-5p,cg18674980,cg10667970,WDR62,PPAPDC1A,hsa-miR-493-3p,hsa-miR-493-3p,TSLP,cg06123346,cg05127924,KLHL31,cg06123346,hsa-miR-454-3p,cg14696870,hsa-miR-3199,cg06226384,FAM13A,hsa-miR-125b-5p,LRRTM2,cg02131853,C7orf41,UBE2C,LOC90586,cg15895197,KLHL31
hsa-miR-6892-5p,hsa-miR-379-5p,hsa-miR-92b-3p,NDC80,CFL2,hsa-miR-99a-3p,CAT,hsa-miR-454-3p,hsa-miR-454-3p,SCARA5,hsa-miR-3677-3p,cg18680834,KLHL33,cg20312687,hsa-miR-376c-3p,CFL2,hsa-miR-379-3p,cg24408313,hsa-miR-144-5p,CCDC64,CCDC64,cg24408313,PALMD,SDPR,hsa-miR-193a-5p,cg19594666,hsa-miR-331-5p
UHRF1,hsa-miR-377-5p,hsa-miR-329-3p,cg09478478,cg24240626,ADH4,LOC55908,hsa-miR-376c-3p,hsa-miR-376c-3p,CEP55,cg25691167,cg01335367,LDB2,cg07337598,hsa-miR-27a-5p,OIP5,HIF3A,ALDH1L1,cg18462653,cg02164046,SH3D19,LDB2,cg21949305,HPSE2,hsa-miR-584-5p,cg16456919,hsa-miR-940
hsa-miR-301a-3p,hsa-miR-376c-3p,hsa-miR-210-3p,hsa-miR-21-5p,cg21504624,cg18704047,SPRY2,hsa-miR-27a-5p,hsa-miR-27a-5p,CAT,cg24408313,cg01593385,LEP,hsa-miR-100-5p,hsa-miR-205-5p,cg19594666,LOC572558,LRRC2,cg15895197,H2AFY,BTNL9,cg04057858,hsa-miR-487b-3p,SIK2,cg15895197,GLYAT,hsa-miR-103a-3p
KLHL29,hsa-miR-376a-3p,hsa-miR-130a-3p,hsa-miR-543,TNS1,hsa-miR-7-5p,RDH5,hsa-miR-210-3p,hsa-miR-210-3p,SPRY2,MMP11,cg19946699,LEPR,cg04456238,hsa-miR-148b-5p,hsa-miR-1258,hsa-miR-190b-5p,cg13958426,hsa-miR-140-3p,hsa-miR-493-5p,ITIH5,cg21414251,PAMR1,NPR1,hsa-miR-10b-3p,cg18462653,hsa-miR-200b-3p
hsa-miR-493-3p,hsa-miR-369-5p,hsa-miR-590-3p,cg15701111,ANGPT4,cg03548857,BUB1B,hsa-miR-503-5p,hsa-miR-503-5p,RDH5,cg00548268,cg15895197,LHCGR,DST,hsa-miR-3613-5p,cg01009664,cg10222534,LOC572558,hsa-miR-148b-3p,IGFBP6,cg25691167,hsa-miR-99a-5p,cg27378216,KIF20A,hsa-miR-326,hsa-miR-328-3p,PPARG
hsa-miR-433-3p,hsa-miR-3677-5p,hsa-miR-493-3p,SLC35A2,POC1A,hsa-miR-141-5p,TSLP,hsa-miR-3613-5p,hsa-miR-3613-5p,BUB1B,hsa-miR-27a-5p,cg18462653,LMOD1,SLC17A7,hsa-miR-4677-3p,cg06226384,hsa-miR-429,C18orf34,hsa-miR-493-3p,NKAPL,cg00619207,MASP1,DPP6,HMMR,hsa-miR-100-5p,POC1A,CCNB1
KIF4A,hsa-miR-3677-3p,hsa-miR-454-3p,hsa-miR-433-3p,ANGPTL7,PKMYT1,TNMD,hsa-miR-4677-3p,hsa-miR-4677-3p,TNMD,hsa-miR-483-5p,cg26738880,LOC283392,CD34,hsa-miR-181a-3p,LHCGR,MKI67,cg19594666,BTNL9,cg11003133,LHCGR,cg19594666,NACC1,SLC2A4,hsa-miR-758-3p,DMD,LOC729467
RDH5,hsa-miR-365b-3p,hsa-miR-376c-3p,CDKN3,cg11394785,cg23447996,HSPB6,hsa-miR-487b-3p,hsa-miR-487b-3p,HSPB7,hsa-miR-377-3p,cg00619207,LOC286367,HEPACAM,hsa-miR-1295a,hsa-miR-99a-5p,HPSE2,DST,hsa-miR-125b-2-3p,LDB2,PPAP2B,LOC286367,PAPPA2,UBE2T,cg27378216,hsa-miR-5683,GYS2
cg03802191,hsa-miR-365a-3p,hsa-miR-27a-5p,hsa-miR-3677-5p,cg01656853,cg10221736,TOP2A,hsa-miR-101-5p,hsa-miR-101-5p,HSPB6,CPA1,cg19797376,LOC55908,cg00718513,hsa-miR-15b-3p,ITIH5,PDE2A,cg03548857,cg24240626,SH3D19,cg02164046,cg14696870,hsa-miR-3065-5p,PPP1R12B,cg11003133,STAB2,cg06259570
CAV2,hsa-miR-3613-5p,hsa-miR-205-5p,ANLN,PKMYT1,cg06615154,NIPSNAP3B,hsa-miR-1295a,hsa-miR-1295a,LOC55908,hsa-miR-93-5p,cg03548857,LOC572558,GABRD,hsa-miR-326,cg01335367,ALDH1L1,hsa-miR-33b-5p,hsa-miR-5683,KIFC1,cg24408313,FXYD1,cg09272256,ADH4,cg24625388,hsa-miR-6892-5p,hsa-miR-539-5p
hsa-miR-7-5p,hsa-miR-3610,hsa-miR-148b-5p,cg01656853,cg09837977,hsa-miR-139-3p,C7orf41,hsa-miR-15b-3p,hsa-miR-15b-3p,MAP1LC3C,cg02589695,NACC1,LOC728264,hsa-miR-183-5p,hsa-miR-4746-5p,CAV2,ANGPTL7,ATOH8,LRRTM2,GABRD,cg21414251,cg15787039,HIF3A,UHRF1,cg24603941,CDKN3,cg04315771
cg20420433,hsa-miR-342-5p,hsa-miR-3613-5p,NCAPG,cg07337598,TPX2,LOC728264,hsa-miR-326,hsa-miR-326,CENPM,PALMD,MKI67,LOC729467,HSD17B13,hsa-miR-181c-3p,KCNJ16,hsa-let-7c-5p,H2AFY,hsa-miR-10b-3p,cg25691167,C18orf34,LOC90586,cg00548268,CAV2,hsa-miR-651-5p,cg18729973,hsa-miR-7-5p
SORBS1,hsa-miR-340-5p,hsa-miR-4677-3p,hsa-miR-429,KIF4A,SLC17A7,FRMD1,hsa-miR-4746-5p,hsa-miR-4746-5p,CCNB2,hsa-miR-224-3p,GYS2,LOC90586,POC1A,hsa-miR-7705,ATOH8,MRAP,cg04057858,hsa-miR-125b-5p,LRRTM2,hsa-miR-125b-2-3p,hsa-miR-1307-5p,hsa-miR-377-5p,LHCGR,cg02164046,SCARA5,PLK1
CA4,hsa-miR-33b-5p,hsa-miR-181a-3p,KIF4A,PAFAH1B3,cg25384595,ATOH8,hsa-miR-181c-3p,hsa-miR-181c-3p,CEP68,hsa-miR-130b-3p,GLP2R,LPL,PYGM,hsa-miR-431-3p,cg02589695,hsa-miR-10b-3p,cg17397493,cg17397493,cg24408313,FXYD1,hsa-miR-379-5p,cg06226384,ITIH5,ZWINT,EPB42,MYH1
cg16456919,hsa-miR-335-5p,hsa-miR-1295a,hsa-miR-335-3p,IQGAP3,MMP11,EXO1,hsa-miR-7705,hsa-miR-7705,TMEM220,cg15895197,LRRC2,LRRC2,SLC2A4,hsa-miR-107,hsa-miR-204-5p,cg09847584,cg20312687,hsa-miR-181a-3p,cg00619207,hsa-miR-21-3p,hsa-miR-335-5p,cg15154229,TNS1,NKAPL,LOC286367,hsa-miR-101-5p
UBE2T,hsa-miR-335-3p,hsa-miR-15b-3p,hsa-let-7c-3p,cg26687173,IGFBP6,KLHL29,hsa-miR-431-3p,hsa-miR-431-3p,NDC80,CFL2,CENPF,LRRC3B,SORBS1,hsa-miR-379-3p,PAMR1,hsa-miR-196a-5p,hsa-miR-429,hsa-miR-429,LOC90586,hsa-miR-195-3p,NIPSNAP3B,hsa-miR-144-5p,APOB,cg09120035,cg11052143,KIF20A
hsa-miR-335-5p,hsa-miR-331-5p,hsa-miR-326,KLHL31,UBE2C,hsa-miR-590-3p,SLC17A7,hsa-miR-107,hsa-miR-107,LRRTM2,GLYAT,PPAP2B,LRRTM2,DPP6,hsa-miR-758-5p,hsa-miR-6892-5p,LDB2,cg00548268,cg24625388,hsa-miR-493-3p,cg18462653,cg19205533,cg11052143,IQGAP3,EPB42,OIP5,cg15701111
hsa-miR-98-5p,hsa-miR-329-3p,hsa-miR-4746-5p,cg05886367,HJURP,cg22165175,LEP,hsa-miR-379-3p,hsa-miR-379-3p,OIP5,hsa-miR-381-3p,KIAA0408,LYVE1,cg07084163,hsa-miR-494-3p,hsa-miR-483-3p,NPY2R,hsa-miR-182-5p,cg13958426,ANGPTL7,CLEC3B,hsa-miR-651-5p,hsa-miR-494-3p,AQP7P1,hsa-miR-125b-5p,hsa-miR-182-5p,hsa-miR-369-5p
