MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg27146152,cg22534509,cg21671476,cg17071957,cg24525573,cg21301148,cg21960110,cg21494776,cg18669381,cg06117855,cg04488758,cg23579062,cg12864235,cg16970828,cg24525573,cg00840516,cg19264571,cg00597076,cg22398616,cg10313673,cg07193504,cg17465304,cg24389347,cg24623694,cg03453449,cg14072120,cg24101578
cg08351331,cg22545356,cg23159337,cg00840516,cg19884658,cg22672790,cg26200585,cg20870559,cg06637893,cg24101578,cg05382123,cg26200585,cg12981137,cg04527918,cg19884658,cg24365867,cg26509022,cg24365867,cg20692569,cg02010852,cg20483374,cg13633560,cg24101578,cg26143719,cg05382123,cg23159337,cg20870559
cg08775230,cg22585988,cg05256043,cg06220958,cg21062347,cg15626350,cg25277950,cg03389133,cg11136562,cg19504245,cg12052765,cg22442730,cg13043509,cg22282672,cg21062347,cg00174500,cg17071957,cg27146152,cg05886367,cg11136562,cg22740835,cg10978355,cg20870559,cg15789095,cg12052765,cg19504245,cg04488758
cg21838334,cg22672790,cg25947945,cg08548888,cg21663431,cg16555388,cg19954000,cg03453449,cg22224704,cg26200585,cg15127733,cg20870559,cg13288195,cg05232889,cg21663431,cg01612158,cg03852570,cg15789095,cg01612158,cg20870559,cg23579062,cg00840516,cg04488758,cg24101578,cg00498305,cg26200585,cg19125606
cg15789095,cg22740835,cg02010852,cg17826679,cg25903497,cg13547644,cg07193504,cg12981137,cg17253459,cg20217872,cg26509022,cg19884658,cg13299148,cg03389133,cg25903497,cg03453449,cg07193504,cg25076881,cg15895197,cg23579062,cg26200585,cg24178740,cg19125606,cg18669381,cg20744464,cg11052143,cg04451770
cg05256043,cg23159337,cg17071957,cg24101578,cg03453449,cg15984661,cg02397720,cg20692569,cg03389133,cg10923408,cg05256043,cg15984661,cg13334277,cg25947945,cg03453449,cg11136562,cg14792480,cg17692403,cg17939444,cg04488758,cg05232889,cg14837165,cg04451770,cg21301148,cg10313673,cg22398616,cg00840516
cg09705062,cg23349242,cg02397720,cg10942056,cg12052765,cg25982743,cg15517609,cg26509022,cg03003745,cg15984661,cg16541031,cg02595219,cg13547644,cg05668853,cg12052765,cg18182399,cg13673514,cg18182399,cg27159719,cg03003745,cg21062347,cg05429895,cg00840516,cg22585988,cg04488758,cg03258472,cg18988110
cg14435807,cg23477967,cg00095526,cg20744464,cg15517609,cg26509022,cg02654291,cg25982743,cg11052143,cg19125606,cg24525573,cg16541031,cg13633560,cg22398616,cg15517609,cg24389347,cg09656934,cg11052143,cg06849477,cg09382492,cg20870559,cg17071957,cg18988110,cg19884658,cg24525573,cg02932167,cg11052143
cg17398613,cg23499956,cg07193504,cg26143719,cg21494776,cg05429895,cg00597076,cg13547644,cg12556134,cg02654291,cg02347487,cg07412254,cg13673514,cg12120741,cg21494776,cg04451770,cg23349242,cg17826679,cg11504740,cg20664201,cg19125606,cg21301148,cg05973262,cg13334277,cg06849477,cg23477967,cg18669381
cg18182399,cg23579062,cg24365867,cg00597076,cg08727202,cg21671476,cg05668853,cg14072120,cg26143719,cg05256043,cg15780361,cg05886367,cg14072120,cg14600885,cg08727202,cg04488758,cg17928268,cg05232889,cg14072120,cg17939444,cg11136562,cg24910675,cg18669381,cg21663431,cg04451770,cg20870559,cg17692403
cg22398616,cg23616741,cg15984661,cg13673514,cg23579062,cg05232889,cg15789095,cg25076881,cg01869233,cg17692403,cg24322623,cg05256043,cg14435807,cg24525573,cg23579062,cg26200585,cg10923408,cg17253459,cg23159337,cg05429895,cg05512756,cg20692569,cg17692403,cg08727202,cg05245515,cg11136562,cg25982743
cg23477967,cg23674882,cg19264571,cg27132814,cg19504245,cg02932167,cg05973262,cg27243140,cg26200585,cg03258472,cg03258472,cg20217872,cg14600885,cg19832721,cg19504245,cg20744464,cg23579062,cg13547644,cg09222115,cg03453449,cg03389133,cg10313673,cg25982743,cg27146152,cg24322623,cg19125606,cg18182399
cg20483374,cg23741330,cg03852570,cg19504245,cg07730301,cg03258472,cg18986273,cg18182399,cg22282672,cg02595219,cg20217872,cg10923408,cg14792480,cg26200585,cg07730301,cg00597076,cg21960110,cg00174500,cg21671476,cg18669381,cg24365867,cg25076881,cg18182399,cg06637893,cg20217872,cg15895197,cg00174500
cg20870559,cg24101578,cg14837165,cg16382322,cg12120741,cg10978355,cg25947945,cg19954000,cg06933965,cg00174500,cg17398613,cg14072120,cg14837165,cg21494776,cg12120741,cg13547644,cg20744464,cg04451770,cg03400060,cg10978355,cg00174500,cg15127733,cg00174500,cg17939444,cg17398613,cg03400060,cg12052765
cg00174500,cg24134767,cg02595219,cg05232889,cg13043509,cg17826679,cg15984661,cg03972838,cg17826679,cg24623694,cg11052143,cg03258472,cg14851685,cg17928268,cg13043509,cg25982743,cg27016307,cg02932167,cg02932167,cg05245515,cg20744464,cg23579062,cg12052765,cg20870559,cg17692403,cg24670715,cg03003745
cg17826679,cg15517609,cg23616741,cg15127733,cg13334277,cg17253459,cg18669381,cg19368582,cg17071957,cg15895197,cg00095526,cg07730301,cg15127733,cg00204262,cg13334277,cg19504245,cg03453449,cg12052765,cg05256043,cg02932167,cg18182399,cg24389347,cg03003745,cg25903497,cg20664201,cg03453449,cg11136562
cg10942056,cg15210427,cg03400060,cg15626350,cg24365867,cg05886367,cg17928268,cg22282672,cg12052765,cg22740835,cg25277950,cg06344807,cg15210427,cg26090652,cg24365867,cg19125606,cg10942056,cg01612158,cg25947945,cg22740835,cg19504245,cg24365867,cg11136562,cg21671476,cg21301148,cg05245515,cg20744464
cg22282672,cg15127733,cg02932167,cg09222115,cg00174500,cg17465304,cg09705062,cg24322623,cg03972838,cg05670596,cg04451770,cg06637893,cg15517609,cg07193504,cg00174500,cg22534509,cg12556134,cg16541031,cg02397720,cg24178740,cg02010852,cg00498305,cg26200585,cg04527918,cg11052143,cg09222115,cg06637893
cg20664201,cg03453449,cg09152089,cg24389347,cg14072120,cg23741330,cg22585988,cg19884658,cg05512756,cg27159719,cg15210427,cg21301148,cg15626350,cg18119407,cg14072120,cg25076881,cg20664201,cg05245515,cg15210427,cg25076881,cg14072120,cg00174500,cg20744464,cg22282672,cg18669381,cg22224704,cg24623694
cg22472290,cg03870261,cg03870261,cg24670715,cg02347487,cg21960110,cg02347487,cg06344807,cg22740835,cg19884658,cg22442730,cg06117855,cg15780361,cg00174500,cg02347487,cg23477967,cg04488758,cg06637893,cg07193504,cg00174500,cg03453449,cg18669381,cg06637893,cg05232889,cg09152089,cg12052765,cg26200585
cg12556134,cg03972838,cg21301148,cg17506742,cg02654291,cg21494776,cg19138960,cg09656934,cg27146152,cg24362726,cg22740835,cg12052765,cg15789095,cg21062347,cg02654291,cg24910675,cg19125606,cg14072120,cg24365867,cg13633560,cg13547644,cg15789095,cg24623694,cg03389133,cg22740835,cg09382492,cg24910675
cg18986273,cg04451770,cg16541031,cg15517609,cg07197059,cg15895197,cg00466249,cg01612158,cg22672790,cg24910675,cg07412254,cg05670596,cg15895197,cg20910746,cg07197059,cg17692403,cg00095526,cg03453449,cg15789095,cg24910675,cg12052765,cg16541031,cg24910675,cg25947945,cg25076881,cg17398613,cg13547644
cg02654291,cg04488758,cg08775230,cg10978355,cg04451770,cg09152089,cg22672790,cg05245515,cg21062347,cg00534274,cg14072120,cg22740835,cg15984661,cg03453449,cg04451770,cg18988110,cg23616741,cg22740835,cg19264571,cg25982743,cg23477967,cg18988110,cg13547644,cg05668853,cg17939444,cg05512756,cg13633560
cg16604516,cg04502814,cg00840516,cg15895197,cg16382322,cg16604516,cg26143719,cg13299148,cg15895197,cg11052143,cg22472290,cg15780361,cg16003238,cg24389347,cg16382322,cg20664201,cg17939444,cg00840516,cg20744464,cg24525573,cg15895197,cg24101578,cg09382492,cg22398616,cg00174500,cg16541031,cg01612158
cg03870261,cg04527918,cg20300246,cg03003745,cg04502814,cg11126134,cg00095526,cg16604516,cg17928268,cg03453449,cg05670596,cg11052143,cg16361890,cg19125606,cg04502814,cg23159337,cg00498305,cg19504245,cg24178740,cg13547644,cg22398616,cg23741330,cg13633560,cg12120741,cg18119407,cg26509022,cg06849477
cg06220958,cg04983977,cg20870559,cg06344807,cg11504740,cg08775230,cg21494776,cg08548888,cg14435807,cg24670715,cg10923408,cg22398616,cg16382322,cg00777121,cg11504740,cg22740835,cg25903497,cg24623694,cg17465304,cg20744464,cg17939444,cg18119407,cg01612158,cg14600885,cg13633560,cg05886367,cg05973262
cg13299148,cg05050341,cg21494776,cg05050341,cg00204262,cg14072120,cg00745735,cg03003745,cg23499956,cg23159337,cg07730301,cg26509022,cg16541031,cg03870261,cg00204262,cg05245515,cg24322623,cg08548888,cg18988110,cg24101578,cg25982743,cg24525573,cg06849477,cg24525573,cg03003745,cg16555388,cg08727202
cg08727202,cg05232889,cg15626350,cg02010852,cg05668853,cg11136562,cg22534509,cg14837165,cg21960110,cg23477967,cg22398616,cg19125606,cg16555388,cg17692403,cg05668853,cg17826679,cg24910675,cg23159337,cg16541031,cg20692569,cg18988110,cg17692403,cg00597076,cg22534509,cg04502814,cg00534274,cg10978355
cg27159719,cg05245515,cg20664201,cg20217872,cg14600885,cg24389347,cg24910675,cg00204262,cg07730301,cg03400060,cg16382322,cg03453449,cg16604516,cg16382322,cg14600885,cg08548888,cg05973262,cg03003745,cg08775230,cg17692403,cg11126134,cg05898524,cg08727202,cg26200585,cg20870559,cg21671476,cg17826679
cg20692569,cg05256043,cg03003745,cg07412254,cg19125606,cg26200585,cg22545356,cg07193504,cg05898524,cg22224704,cg06933965,cg19504245,cg16970828,cg04488758,cg19125606,cg12052765,cg14837165,cg22398616,cg00840516,cg08548888,cg03003745,cg24623694,cg10978355,cg21494776,cg02010852,cg26090652,cg20664201
cg23499956,cg05382123,cg11136562,cg14435807,cg06344807,cg19954000,cg13673514,cg02489552,cg23579062,cg22398616,cg10313673,cg25277950,cg17071957,cg23579062,cg06344807,cg09382492,cg18119407,cg24910675,cg20870559,cg19125606,cg04488758,cg13547644,cg17826679,cg17928268,cg26200585,cg18986273,cg23477967
cg02010852,cg05429895,cg22585988,cg23477967,cg18988110,cg16361890,cg15626350,cg20217872,cg00534274,cg15780361,cg15895197,cg15210427,cg17253459,cg24365867,cg18988110,cg17939444,cg23159337,cg24389347,cg21494776,cg19504245,cg24910675,cg20744464,cg20664201,cg00204262,cg10923408,cg00204262,cg17398613
cg10313673,cg05512756,cg24101578,cg14792480,cg08241785,cg17398613,cg05256043,cg05429895,cg25076881,cg14072120,cg19138960,cg23741330,cg17398613,cg05512756,cg08241785,cg22398616,cg25982743,cg19125606,cg15626350,cg17826679,cg08775230,cg17253459,cg23477967,cg26090652,cg00597076,cg24322623,cg05429895
cg19884658,cg05668853,cg19125606,cg05512756,cg17939444,cg22585988,cg03389133,cg16555388,cg19504245,cg27132814,cg24362726,cg24362726,cg17465304,cg20744464,cg17939444,cg20692569,cg19954000,cg04488758,cg20664201,cg23477967,cg22224704,cg23477967,cg05429895,cg18119407,cg22398616,cg08548888,cg17939444
cg26832211,cg05670596,cg16555388,cg19125606,cg20744464,cg20744464,cg09656934,cg06690548,cg24389347,cg08727202,cg03389133,cg11136562,cg17506742,cg20692569,cg20744464,cg10978355,cg17692403,cg05898524,cg03003745,cg17465304,cg10978355,cg08548888,cg17398613,cg00174500,cg02397720,cg04488758,cg13673514
cg00095526,cg05697249,cg08351331,cg09656934,cg24362726,cg18343292,cg05245515,cg02397720,cg13299148,cg11136562,cg23159337,cg03400060,cg17692403,cg04451770,cg24362726,cg14072120,cg19504245,cg11136562,cg11136562,cg27159719,cg25076881,cg23159337,cg17939444,cg21062347,cg09382492,cg09152089,cg08548888
cg05668853,cg05886367,cg09382492,cg09152089,cg23616741,cg20217872,cg20664201,cg22472290,cg05429895,cg23349242,cg27243140,cg02654291,cg17826679,cg11126134,cg23616741,cg02932167,cg22585988,cg25277950,cg22585988,cg12052765,cg20664201,cg03453449,cg13673514,cg20910746,cg15984661,cg05232889,cg05232889
cg22672790,cg05898524,cg11126134,cg25947945,cg19485804,cg20483374,cg18988110,cg21838334,cg10942056,cg07730301,cg11136562,cg04488758,cg17928268,cg08548888,cg19485804,cg05232889,cg20483374,cg13673514,cg08241785,cg23159337,cg16382322,cg03400060,cg08548888,cg00498305,cg06933965,cg23741330,cg10923408
cg05697249,cg05973262,cg21838334,cg07197059,cg24101578,cg26090652,cg03870261,cg24178740,cg21663431,cg26509022,cg00204262,cg24322623,cg17939444,cg09382492,cg24101578,cg16541031,cg17826679,cg18988110,cg16555388,cg26200585,cg17692403,cg25277950,cg05232889,cg03453449,cg19954000,cg02010852,cg17465304
cg14837165,cg06117855,cg17253459,cg05429895,cg00777121,cg22545356,cg24101578,cg23741330,cg14072120,cg03972838,cg02489552,cg00204262,cg18119407,cg14435807,cg00777121,cg13633560,cg14600885,cg23477967,cg05512756,cg18988110,cg27159719,cg04451770,cg10923408,cg24389347,cg05898524,cg03389133,cg15789095
cg13673514,cg03852570,cg03389133,cg19264571,cg13673514,cg23674882,cg09152089,cg22398616,cg16382322,cg16541031,cg19125606,cg23477967,cg18182399,cg12981137,cg13673514,cg27159719,cg21062347,cg15210427,cg08351331,cg04451770,cg09222115,cg02932167,cg17465304,cg19125606,cg14600885,cg25277950,cg02932167
cg12981137,cg03400060,cg21062347,cg11504740,cg11126134,cg06637893,cg00534274,cg18343292,cg04502814,cg05886367,cg17826679,cg15895197,cg18343292,cg07197059,cg11126134,cg15789095,cg21301148,cg23741330,cg03870261,cg13673514,cg09152089,cg17826679,cg15789095,cg00777121,cg19138960,cg17826679,cg08775230
cg24525573,cg06344807,cg14600885,cg20028470,cg23349242,cg04527918,cg19884658,cg05512756,cg08727202,cg17253459,cg13547644,cg17253459,cg18669381,cg11504740,cg23349242,cg03003745,cg16555388,cg24178740,cg21838334,cg10923408,cg18343292,cg20910746,cg02932167,cg04488758,cg20692569,cg17939444,cg22398616
cg23159337,cg03389133,cg17398613,cg08775230,cg18986273,cg20664201,cg18343292,cg00745735,cg17398613,cg26832211,cg23477967,cg13547644,cg18986273,cg17398613,cg18986273,cg17465304,cg20692569,cg20744464,cg05245515,cg06849477,cg09382492,cg04502814,cg25277950,cg00727590,cg16541031,cg05898524,cg09152089
cg00466249,cg00204262,cg24910675,cg19368582,cg17692403,cg23477967,cg12120741,cg27159719,cg00174500,cg09222115,cg06117855,cg08727202,cg18988110,cg12864235,cg17692403,cg05429895,cg21838334,cg17939444,cg03389133,cg05886367,cg05245515,cg27159719,cg08775230,cg03870261,cg23159337,cg18343292,cg00597076
cg02489552,cg00466249,cg12556134,cg10923408,cg03972838,cg02010852,cg13633560,cg17071957,cg23349242,cg12052765,cg03453449,cg09382492,cg19125606,cg09152089,cg03972838,cg10923408,cg05382123,cg26509022,cg21062347,cg15789095,cg17826679,cg17398613,cg22398616,cg17692403,cg19504245,cg00498305,cg06933965
cg20300246,cg00498305,cg04451770,cg11136562,cg05512756,cg11504740,cg18182399,cg24525573,cg19368582,cg00204262,cg17465304,cg03972838,cg19138960,cg14837165,cg05512756,cg03389133,cg03400060,cg03389133,cg14600885,cg08727202,cg10923408,cg08727202,cg09152089,cg16382322,cg03389133,cg10978355,cg03389133
cg19264571,cg00534274,cg17826679,cg05898524,cg24910675,cg24134767,cg08775230,cg22585988,cg10923408,cg25982743,cg18343292,cg27159719,cg19264571,cg22740835,cg24910675,cg24178740,cg02397720,cg03400060,cg17398613,cg16382322,cg13673514,cg06637893,cg00498305,cg23579062,cg23741330,cg00840516,cg00498305
cg03972838,cg00597076,cg00204262,cg23349242,cg09152089,cg21838334,cg22224704,cg14600885,cg14837165,cg13547644,cg17253459,cg23159337,cg19368582,cg23349242,cg09152089,cg08775230,cg20300246,cg05429895,cg24910675,cg05898524,cg23159337,cg26200585,cg06933965,cg19504245,cg05886367,cg16382322,cg06344807
cg17939444,cg00727590,cg03258472,cg17465304,cg18119407,cg21663431,cg14600885,cg15895197,cg02010852,cg26090652,cg19504245,cg02489552,cg19485804,cg09222115,cg18119407,cg09152089,cg20870559,cg09152089,cg12556134,cg16541031,cg02932167,cg25982743,cg03389133,cg05512756,cg26509022,cg15210427,cg03972838
cg24101578,cg00745735,cg05512756,cg04488758,cg16970828,cg04488758,cg15895197,cg02595219,cg13288195,cg02489552,cg09382492,cg27243140,cg19504245,cg07730301,cg16970828,cg06637893,cg00174500,cg20664201,cg03852570,cg22398616,cg05429895,cg22398616,cg06344807,cg20744464,cg27243140,cg19138960,cg20692569
cg05973262,cg00777121,cg20910746,cg23616741,cg12793610,cg05245515,cg03400060,cg09222115,cg27243140,cg05512756,cg23674882,cg19138960,cg19832721,cg20870559,cg12793610,cg05898524,cg05245515,cg07730301,cg17826679,cg19264571,cg21671476,cg15210427,cg03400060,cg20692569,cg11136562,cg06344807,cg22282672
cg23674882,cg00840516,cg05886367,cg18669381,cg27146152,cg07193504,cg10942056,cg15517609,cg05697249,cg02010852,cg03400060,cg22224704,cg19884658,cg15210427,cg27146152,cg13673514,cg25076881,cg09382492,cg00204262,cg18119407,cg08548888,cg21671476,cg20692569,cg04451770,cg15895197,cg15626350,cg22740835
cg27016307,cg01612158,cg11052143,cg21663431,cg22672790,cg27159719,cg08241785,cg10942056,cg10978355,cg20870559,cg06637893,cg23674882,cg19954000,cg24910675,cg22672790,cg24623694,cg17465304,cg00204262,cg11126134,cg05232889,cg24178740,cg06117855,cg22282672,cg11126134,cg19125606,cg21494776,cg23159337
cg20744464,cg01869233,cg16382322,cg23499956,cg09222115,cg00174500,cg26090652,cg15984661,cg00840516,cg05050341,cg10978355,cg05512756,cg20028470,cg06117855,cg09222115,cg08727202,cg06933965,cg16382322,cg23477967,cg14792480,cg05886367,cg09152089,cg03972838,cg08548888,cg17826679,cg27243140,cg16541031
cg04451770,cg02008416,cg20483374,cg07730301,cg00727590,cg03972838,cg20300246,cg09152089,cg11126134,cg09382492,cg09222115,cg03389133,cg20217872,cg01612158,cg00727590,cg23741330,cg11504740,cg15895197,cg14435807,cg03852570,cg06637893,cg11136562,cg23159337,cg09382492,cg13547644,cg05256043,cg11126134
cg24670715,cg02010852,cg18343292,cg03389133,cg03870261,cg27132814,cg06849477,cg20483374,cg24623694,cg16555388,cg00840516,cg17826679,cg20300246,cg23674882,cg03870261,cg03400060,cg02595219,cg04502814,cg05429895,cg24623694,cg15789095,cg19504245,cg16541031,cg14435807,cg23477967,cg27132814,cg14072120
cg23741330,cg02347487,cg14435807,cg15210427,cg20870559,cg15127733,cg19125606,cg21663431,cg16361890,cg03870261,cg03972838,cg26832211,cg20483374,cg03258472,cg20870559,cg16382322,cg13547644,cg08727202,cg13299148,cg08775230,cg13633560,cg12052765,cg22740835,cg07197059,cg05512756,cg03870261,cg05898524
cg16382322,cg02397720,cg26200585,cg27159719,cg08351331,cg22740835,cg27146152,cg26200585,cg05232889,cg04983977,cg27159719,cg16555388,cg20664201,cg04502814,cg08351331,cg17398613,cg02010852,cg11504740,cg19504245,cg11126134,cg20692569,cg08241785,cg05898524,cg11504740,cg06637893,cg24178740,cg25277950
cg02595219,cg02489552,cg21960110,cg00727590,cg12981137,cg12120741,cg24525573,cg05232889,cg16604516,cg21671476,cg25982743,cg18343292,cg20692569,cg19504245,cg12981137,cg18119407,cg24525573,cg08775230,cg18119407,cg03400060,cg06849477,cg19954000,cg11126134,cg17398613,cg14072120,cg22585988,cg22224704
cg05050341,cg02595219,cg22534509,cg13043509,cg25947945,cg06344807,cg22398616,cg16970828,cg13633560,cg08241785,cg21301148,cg04983977,cg20744464,cg12793610,cg25947945,cg22224704,cg27132814,cg17398613,cg04502814,cg00498305,cg16541031,cg22224704,cg05245515,cg09152089,cg03258472,cg14792480,cg09382492
cg02347487,cg02654291,cg22282672,cg00777121,cg17928268,cg21062347,cg19264571,cg06946880,cg00777121,cg15789095,cg02654291,cg25982743,cg20870559,cg18343292,cg17928268,cg06849477,cg05898524,cg06117855,cg25277950,cg05512756,cg24623694,cg05232889,cg14072120,cg14837165,cg06117855,cg01869233,cg21671476
cg22585988,cg02932167,cg12052765,cg17253459,cg21838334,cg18988110,cg14792480,cg24101578,cg19954000,cg01612158,cg23499956,cg00840516,cg20910746,cg21960110,cg21838334,cg15210427,cg08775230,cg27159719,cg20483374,cg23741330,cg17465304,cg03389133,cg27159719,cg22740835,cg01612158,cg16604516,cg07730301
cg12845808,cg03003745,cg22224704,cg24525573,cg14435807,cg24910675,cg20744464,cg04451770,cg08775230,cg06933965,cg15789095,cg09222115,cg21062347,cg15626350,cg14435807,cg25277950,cg07730301,cg10923408,cg18343292,cg14072120,cg27243140,cg10923408,cg22224704,cg05245515,cg07730301,cg21663431,cg15210427
cg13547644,cg03258472,cg17928268,cg18988110,cg21960110,cg20028470,cg16541031,cg20664201,cg00498305,cg08775230,cg13299148,cg26090652,cg21301148,cg23159337,cg21960110,cg03258472,cg26090652,cg13633560,cg09382492,cg06637893,cg17398613,cg02397720,cg21671476,cg20664201,cg20910746,cg12120741,cg11504740
cg00727590,cg06220958,cg04488758,cg16555388,cg26090652,cg00534274,cg12052765,cg05050341,cg08241785,cg07197059,cg16555388,cg03870261,cg21494776,cg05670596,cg26090652,cg20910746,cg03258472,cg03972838,cg26200585,cg09152089,cg03258472,cg03003745,cg15210427,cg23349242,cg17465304,cg17506742,cg25076881
cg27132814,cg06637893,cg06344807,cg21838334,cg22534509,cg07730301,cg17826679,cg03258472,cg24101578,cg05232889,cg04983977,cg00534274,cg21663431,cg19485804,cg22534509,cg21671476,cg06117855,cg17465304,cg21960110,cg26509022,cg14792480,cg26509022,cg07730301,cg09222115,cg18343292,cg05382123,cg14600885
cg09382492,cg14851685,cg25277950,cg23674882,cg13633560,cg12793610,cg23477967,cg12120741,cg17692403,cg16382322,cg26090652,cg14792480,cg21671476,cg14792480,cg13633560,cg15895197,cg23477967,cg22585988,cg22534509,cg20910746,cg23741330,cg19125606,cg11504740,cg07730301,cg03400060,cg05697249,cg16382322
cg22545356,cg11126134,cg22740835,cg21671476,cg15895197,cg25277950,cg10313673,cg15210427,cg09222115,cg19264571,cg08727202,cg16382322,cg21838334,cg18986273,cg15895197,cg26509022,cg22398616,cg06933965,cg22282672,cg25277950,cg26509022,cg03852570,cg25076881,cg13043509,cg10978355,cg23579062,cg04502814
cg03852570,cg11504740,cg24670715,cg20300246,cg08548888,cg24322623,cg04451770,cg11136562,cg06117855,cg04502814,cg26832211,cg05232889,cg21960110,cg14072120,cg08548888,cg04502814,cg18988110,cg22224704,cg05670596,cg03389133,cg08727202,cg12556134,cg14600885,cg15210427,cg06344807,cg13288195,cg05512756
cg06933965,cg11761535,cg27243140,cg19485804,cg20692569,cg05256043,cg02932167,cg00498305,cg06849477,cg20910746,cg05232889,cg17465304,cg22224704,cg06344807,cg20692569,cg19264571,cg06344807,cg14600885,cg12052765,cg15210427,cg05898524,cg11504740,cg16382322,cg24910675,cg24178740,cg08241785,cg18119407
cg11504740,cg12052765,cg27016307,cg12052765,cg23674882,cg27146152,cg14435807,cg22224704,cg20483374,cg18343292,cg22224704,cg12120741,cg22282672,cg00498305,cg23674882,cg00498305,cg16541031,cg03258472,cg17928268,cg12556134,cg19264571,cg14072120,cg04502814,cg06117855,cg15626350,cg13633560,cg27243140
cg04983977,cg12120741,cg24525573,cg18986273,cg02397720,cg03453449,cg19504245,cg23674882,cg09152089,cg18182399,cg03870261,cg23349242,cg22398616,cg23616741,cg02397720,cg06933965,cg20910746,cg18119407,cg04488758,cg21671476,cg21663431,cg05256043,cg18119407,cg01612158,cg16555388,cg01612158,cg12556134
cg16555388,cg12556134,cg00534274,cg22534509,cg27132814,cg08351331,cg21062347,cg17398613,cg02932167,cg22282672,cg21663431,cg06933965,cg22442730,cg03972838,cg27132814,cg27243140,cg27243140,cg05512756,cg06344807,cg06117855,cg26090652,cg05886367,cg05512756,cg23674882,cg16382322,cg13673514,cg26509022
cg24322623,cg12793610,cg24389347,cg03852570,cg17506742,cg09222115,cg24389347,cg25277950,cg08351331,cg03852570,cg20910746,cg21494776,cg22472290,cg08241785,cg17506742,cg11504740,cg10313673,cg10978355,cg27243140,cg17398613,cg12120741,cg13673514,cg19264571,cg03258472,cg09222115,cg06637893,cg00777121
cg16003238,cg12845808,cg21663431,cg03972838,cg24134767,cg22282672,cg21671476,cg24765079,cg18182399,cg18119407,cg22585988,cg21671476,cg22534509,cg02397720,cg24134767,cg09222115,cg05670596,cg09222115,cg27132814,cg03258472,cg20910746,cg19264571,cg27243140,cg04502814,cg25982743,cg10923408,cg08241785
cg15127733,cg12864235,cg19138960,cg12556134,cg22740835,cg24365867,cg26509022,cg00534274,cg08578641,cg00840516,cg18182399,cg13299148,cg22545356,cg15895197,cg22740835,cg06117855,cg21671476,cg20910746,cg04527918,cg27243140,cg03400060,cg27132814,cg12556134,cg27159719,cg05670596,cg24623694,cg00204262
cg16970828,cg12981137,cg26090652,cg05256043,cg08578641,cg20300246,cg22282672,cg00095526,cg27016307,cg12120741,cg14792480,cg05050341,cg22585988,cg27146152,cg08578641,cg05512756,cg08241785,cg19138960,cg25076881,cg06933965,cg25947945,cg27243140,cg22585988,cg12793610,cg21671476,cg13547644,cg25947945
cg19504245,cg13043509,cg25076881,cg07193504,cg03258472,cg25947945,cg17398613,cg00777121,cg18343292,cg21494776,cg05512756,cg22585988,cg22672790,cg20028470,cg03258472,cg05886367,cg15210427,cg27243140,cg26090652,cg19954000,cg18119407,cg03258472,cg26509022,cg18343292,cg05232889,cg18182399,cg14792480
cg11052143,cg13288195,cg04527918,cg16541031,cg19954000,cg03400060,cg12793610,cg12845808,cg12120741,cg13673514,cg21494776,cg21663431,cg22740835,cg22534509,cg19954000,cg07730301,cg07197059,cg25947945,cg19138960,cg04502814,cg03852570,cg25947945,cg08241785,cg05898524,cg03852570,cg08727202,cg03870261
cg21671476,cg13299148,cg27132814,cg24365867,cg27159719,cg24623694,cg07197059,cg04527918,cg22398616,cg21663431,cg13673514,cg10978355,cg23159337,cg19138960,cg27159719,cg19954000,cg09222115,cg05886367,cg21663431,cg22224704,cg21960110,cg22282672,cg00777121,cg21960110,cg08241785,cg05429895,cg03400060
cg11136562,cg13334277,cg04502814,cg06933965,cg21671476,cg13673514,cg12556134,cg17939444,cg03870261,cg13299148,cg00534274,cg24670715,cg23349242,cg22672790,cg21671476,cg12556134,cg24101578,cg23349242,cg00534274,cg11504740,cg03972838,cg06933965,cg00204262,cg15626350,cg00840516,cg25982743,cg18343292
cg25903497,cg13547644,cg23741330,cg06849477,cg15626350,cg05670596,cg00840516,cg27104271,cg07197059,cg03389133,cg08775230,cg27132814,cg23477967,cg18988110,cg15626350,cg14600885,cg14435807,cg11126134,cg14792480,cg27132814,cg15210427,cg15626350,cg25947945,cg23159337,cg03972838,cg17465304,cg19138960
cg17253459,cg13633560,cg19504245,cg05670596,cg19138960,cg16382322,cg21663431,cg05256043,cg23674882,cg15210427,cg18119407,cg17939444,cg23499956,cg25076881,cg19138960,cg27132814,cg05232889,cg18343292,cg22224704,cg21960110,cg11504740,cg22740835,cg14792480,cg05670596,cg11126134,cg03003745,cg09222115
cg06344807,cg13673514,cg07197059,cg22585988,cg14792480,cg05512756,cg18119407,cg06849477,cg02397720,cg12556134,cg15626350,cg15626350,cg23579062,cg24134767,cg14792480,cg18343292,cg19138960,cg27132814,cg23499956,cg14600885,cg12556134,cg22585988,cg03870261,cg14072120,cg15789095,cg00597076,cg19264571
