MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg09222115,hsa-miR-1260,hsa-miR-2114,SLC4A11,COL26A1,cg24362726,TIMELESS,cg17398613,AIF1L,cg00777121,FFAR4,hsa-miR-516a-3p,HSPB2,GLI1,hsa-miR-1299,CEACAM16-AS1,cg20664201,cg13334277,kshv-miR-K12-4-5p,MCM7,cg00745735,cg19485804,hsa-miR-1912,ANKRD40,cg07412254,hsa-miR-425,hsa-miR-193b
CLMN,hsa-miR-1266,cg13334277,SH2D5,C22orf46P,MAP4K3-DT,ERBIN,cg22224704,cg18182399,cg15517609,cg13043509,cg01869233,ICAM5,TCF15,hsa-miR-143,WSCD1,cg24670715,hsa-miR-34a,ZNF652-AS1,hsa-miR-660,hsa-miR-33a,CEDORA,HSPB2,GAREM2,FZD9,hsa-let-7i,hsa-miR-206
hsa-miR-129-5p,hsa-miR-127-3p,INPP5D,hsa-miR-154,SLC25A18,LINC01664,cg12981137,cg01869233,cg22224704,cg00745735,LNCBRM,cg05898524,INPP5D,KIF5A,hsa-miR-2117,cg00745735,cg16361890,hsa-miR-548a-3p,WSCD1,hsa-miR-33a,cg02008416,A2ML1,hsa-miR-33a,KIF5B,cg18182399,OLMALINC,cg25076881
SAMD4A,hsa-miR-1275,LINC03013,hsa-miR-633,PADI2,SLC38A2,ANLN,PRSS16,hsa-miR-874,hsa-miR-767-5p,cg00498305,CACNG3,INPPL1,FLT3LG,hsa-miR-664,PLEKHB1,HSPB2,FLT3LG,hsa-miR-34a,KIF5A,PLEKHB1,cg24765079,MAP4K3-DT,FOXO4,cg22224704,hsa-let-7e,hsa-miR-769-5p
ARRDC2,hsa-miR-128,hsa-miR-33a,cg11136562,SLC5A11,cg19368582,hsa-miR-516a-3p,cg22398616,hsa-miR-27a,TEAD2,cg02654291,CLMN,IP6K3,CASC3,hsa-miR-500_hsa-miR-501-5p,HMGN2,cg00745735,METTL1,cg02008416,GAREM2,hsa-miR-99a,cg00745735,cg06220958,SMIM3,ZNF652-AS1,cg13547644,hsa-miR-522
hsa-miR-140-5p,hsa-miR-1283,hsa-miR-296-5p,hsa-miR-362-3p,KCNJ10,cg24765079,hsa-miR-340,CMTM3,hsa-miR-504,hsa-miR-329,hsv1-miR-H8,CMTM3,IQCK-AS1,cg12845808,hsa-miR-106b,hsa-miR-125a-5p,CMTM3,CEDORA,PLEKHB1,cg15517609,hsa-miR-1,PLEKHB1,PLEKHB1,MYOT,cg24765079,hsa-miR-181c,hsa-miR-15a
cg19138960,hsa-miR-1286,cg02008416,LINC01007,HOPX,CPM,ICAM5,cg19485804,ODC1,ZBBX,hsa-miR-33a,TEAD2,IQGAP1,LINC01664,hsa-miR-595,CEDORA,PLEKHB1,cg22224704,hsa-miR-375,cg07412254,hsa-miR-660,cg18986273,cg05973262,MID1IP1,cg00466249,SASH1,hsa-miR-361-5p
PLXNB1,cg24362726,cg08578641,cg21062347,SCN3B,C22orf46P,TMCC3,SCG3,ARK2C,cg05973262,ZNF652-AS1,hsa-miR-1266,ISYNA1,LINC01736,hsa-miR-152,FZD9,ADORA2A,hsa-miR-33a,GAREM2,cg02008416,cg15517609,hsa-miR-33a,cg22545356,GIPR,CCNO,LNCOC1,hsa-miR-130b
cg05886367,cg24322623,hsa-miR-34b,cg27243140,IQGAP1,MYOT,PTPRF,SCN2B,cg09705062,hsa-miR-324-5p,hsa-miR-577,LINC01485,ITPKB,ZBBX,hsa-miR-767-5p,KIF5A,CNN3-DT,hsa-miR-633,S100A4,CARHSP1,SASH1,HSPB2,cg23616741,RPSAP69,PRELP,hsa-miR-582-5p,cg21838334
HOPX,cg24178740,hsa-miR-1246,cg17465304,ODC1,LINC00926,hsa-miR-146b-5p,hsa-miR-221,hsa-miR-95,cg02654291,hsa-miR-24,cg18986273,ITPRID2,cg22442730,hsa-miR-130b,cg07412254,cg09382492,hsa-miR-660,SASH1,C22orf46P,OLMALINC,ODC1,hsa-miR-125a-5p,CPM,ARK2C,hsa-miR-126,hsa-miR-544
hsa-miR-346,cg17692403,cg12845808,NPTXR,LINC00507,SLC44A1,cg02654291,hsa-miR-203,hsa-miR-1979,HSPB2,hsa-miR-1266,PLEKHM2,KANK2,HOPX,hsa-miR-197,hsa-miR-1246,cg19485804,hsa-miR-1308,hsa-miR-33a,ASCL1,cg02489552,CSRP1,cg01869233,FAM107B,cg27016307,hsa-miR-220a,hsa-miR-548h
cg16970828,cg17928268,DOCK1,MAP4K3-DT,GLI1,cg25903497,hsa-miR-151-5p,MARCHF8,kshv-miR-K12-2,cg05245515,cg18182399,cg27104271,KCNJ10,OLMALINC,hsa-miR-186,hsa-miR-433,SLC4A11,TIMELESS,CEACAM16-AS1,FZD9,WSCD1,cg20664201,hsa-miR-34b,PREX1,ARRDC2,hsa-miR-548j,hsa-miR-551b
YES1,cg17939444,cg15517609,hsa-miR-340,SYDE1,CLMN,cg12845808,cg09222115,hsa-miR-1299,hsa-miR-361-3p,hsa-miR-127-3p,cg13334277,KCNJ16,SLC25A18,hsa-miR-331-3p,cg15127733,hsa-miR-150,hsa-miR-425,hsa-miR-99a,CEDORA,hsa-miR-34b,OLMALINC,OR7A5,A2ML1,cg00727590,hsa-miR-369-3p,hsa-miR-296-5p
hsa-miR-1275,cg18119407,hsa-miR-139-5p,cg02397720,ADIPOR2,cg05050341,hsa-miR-548a-3p,TAC3,hsa-miR-448,RPL29,OLMALINC,hsa-miR-133a,KIF13B,ZCCHC17,hsa-miR-151-5p,cg18182399,OLMALINC,SASH1,CARHSP1,CDK18,cg13334277,hsa-miR-525-5p,hsa-let-7i,ISYNA1,ODC1,hsa-miR-1305,hsa-miR-19b
cg17506742,cg18182399,hsa-miR-448,cg07193504,ICAM5,PRKCG,hsa-miR-432,LINC01485,hsa-miR-1246,CACNG3,hsa-miR-516a-3p,cg18988110,KIF5A,RBP4,kshv-miR-K12-2,cg06946880,cg07412254,kshv-miR-K12-2,hsa-miR-133b,NRIP2,CARHSP1,hsa-miR-1912,hsa-miR-1,ANKRD19P,OLMALINC,hcmv-miR-UL70-3p,cg22740835
MCM7,cg18343292,cg04983977,cg12864235,TIMELESS,WSCD1,hsa-miR-133b,cg26832211,cg17826679,hsa-miR-369-3p,cg22545356,hsa-miR-1246,KIF5B,HMG20B,hsa-miR-127-3p,METTL1,PTPRF,hsa-miR-199b-5p,KIF5A,SCG3,CEDORA,cg08578641,cg08578641,CDK18,cg15127733,hsa-miR-10a,hsa-miR-221
cg21494776,cg18669381,hsa-miR-135a,cg23579062,PLEKHM2,hsa-miR-577,cg25076881,hsv1-miR-H3,cg15127733,hsa-miR-21,cg05898524,OR7A5,KLHL5,CELF6,hsa-miR-190b,cg08578641,GPCPD1,S100A4,hsa-miR-1,kshv-miR-K12-4-5p,GAREM2,cg15127733,cg06946880,NDE1,hsa-miR-1246,hsa-miR-525-5p,hsa-miR-2117
TMEM132E-DT,cg18986273,cg07412254,cg04527918,LINC01664,cg15517609,cg24910675,NUMBL,hsa-let-7e,PPDPF,cg27104271,cg02654291,LDLRAP1,GPCPD1,hsa-miR-101,cg22224704,MCM7,hsa-miR-375,OLMALINC,hsa-let-7e,FZD9,RPSAP69,YBX2,CEDORA,cg05973262,CCDC69,cg17692403
cg24365867,cg18988110,cg22442730,LINC01736,HPCA,CEACAM16-AS1,kshv-miR-K12-2,RASSF2,hsa-miR-1297,cg14851685,hsa-let-7i,PTPRF,LGMN,SASH1,hsa-miR-15a,hsa-miR-517c_hsa-miR-519a,GAREM2,hsa-miR-34b,cg18986273,cg02347487,CEACAM16-AS1,cg02008416,DOCK5,RIPOR3,cg27104271,APLN,hsa-miR-219-5p
ITPRID2,cg19125606,hsa-miR-206,ebv-miR-BART8,ZBBX,FOXO4,hsa-miR-504,cg25903497,cg12864235,CMTM3,cg22224704,hsa-miR-34b,LINC00310,TEAD2,hsa-miR-769-5p,ICAM5,cg05512756,PHYHIP,FZD9,SASH1,SCG3,ITPKB,cg07193504,MXI1,hsa-miR-127-3p,hsa-miR-106b,hsa-miR-197
SEPTIN5,cg19138960,RPSAP69,hsa-miR-651,TEAD2,CMTM3,hsa-miR-1,YES1,KIF5A,hsa-miR-34b,cg02008416,hsv1-miR-H8,LINC00507,SPACA6,hsa-miR-1,cg24670715,QDPR,hsa-miR-1,cg02489552,RPSAP69,KIF5A,MPV17L2,cg02010852,MAP4K4,cg19884658,SLC6A12,cg06344807
hsa-miR-7,cg19264571,HSPB2,SMIM10L2B,KANK2,cg02397720,SPACA6,cg22585988,hsa-miR-15b,cg13334277,CCDC69,A2ML1,LINC00515,SMIM10L2A,hsa-miR-219-5p,CEP83,HMGN2,NRIP2,cg02010852,METTL1,SLC6A9,cg14851685,cg07412254,SLC25A48,hsa-miR-378,hsa-miR-361-3p,hsa-miR-548j
cg25982743,cg19368582,hsa-miR-487b,cg03389133,SMIM10L2A,PIEZO2,cg19832721,cg14600885,cg22282672,cg00727590,hsa-miR-93,MEIS3,LINC00926,HSPB2,hsa-miR-195,LNCBRM,hsa-miR-15b,hsa-miR-125a-5p,cg13334277,cg08578641,cg08578641,cg02654291,cg24670715,LINC01007,hsa-miR-516a-3p,ODC1,hsa-miR-664
hsa-miR-220a,cg19485804,ODC1,cg02010852,ZNF441,KANK2,hsa-miR-425,RPL29,hsa-miR-128,MAP4K3-DT,CCNO,cg05245515,LINC01007,EZR,hsa-miR-485-3p,C22orf46P,hsa-miR-129-3p,hsa-miR-199a-5p,cg07412254,hsa-miR-448,kshv-miR-K12-4-5p,cg23616741,ebv-miR-BART8,SMTN,hsa-miR-99b,FZD9,CCKBR
cg14792480,cg19504245,SYDE1,hsa-miR-23b,EZR,LINC01736,cg25277950,hsa-miR-1299,hsa-miR-432,hsa-miR-1266,cg06946880,PADI2,LINC01485,TMEM132E-DT,hsa-miR-145,S100A4,cg08578641,cg00095526,hsa-miR-1246,cg13334277,hsa-miR-448,cg06220958,cg27104271,FFAR4,cg01869233,cg18988110,hsa-miR-340
VASP,cg19832721,cg09656934,cg05898524,DYNC1LI2,cg02654291,MEIS3,cg16382322,ebv-miR-BART8,YBX2,cg16003238,hsa-miR-21,LINC01664,SCN3B,hsa-miR-633,SYT5,hsa-miR-197,cg15127733,SYT5,LNCBRM,CDK18,NDE1,cg00727590,RBP4,CACNG3,cg20664201,cg05256043
cg01869233,cg17826679,KIF5A,PNMA5,CCKBR,hsa-miR-29a,hsa-let-7e,hsa-miR-216a,hsa-miR-885-5p,cg13547644,hsa-miR-199a-5p,hsa-miR-361-3p,LINC01736,TIMELESS,hsa-miR-376a,hsa-miR-133b,ZNF652-AS1,cg22545356,CEDORA,hsa-miR-150,hsa-miR-433,MXI1,S100A4,KCNJ10,CLMN,hsa-miR-378,hsa-miR-218
TEAD2,cg17506742,TMCC3,hsa-miR-93,CNN3-DT,ARHGEF37,hsa-miR-27a,KANK2,hsa-miR-362-3p,ebv-miR-BART2-5p,hsa-miR-448,ZBBX,LINC02217,DBI,hsa-miR-125b,hsa-miR-448,ANKRD40,cg01869233,CDK18,ZBBX,hsa-miR-1246,C22orf46P,cg00095526,IQCK-AS1,hcmv-miR-UL70-3p,cg24765079,cg05886367
cg20692569,cg24134767,LINC00515,ZBBX,NRIP2,HSPA2,hsa-miR-551b,cg27159719,hsa-miR-517c_hsa-miR-519a,hsa-miR-484,hsa-miR-29b,DOCK5,LINC02552,SCG3,hsa-miR-424,cg02010852,ITPKB,CEACAM16-AS1,MAP4K3-DT,cg24134767,C22orf46P,MAP4K3-DT,PADI2,OR7E14P,AIF1L,ARRDC2,cg24365867
cg13673514,cg17465304,hsa-miR-10a,SMTN,LY86-AS1,ZNF652-AS1,hsa-miR-154,DOCK1,hsa-miR-431,cg18986273,hsa-miR-633,LNCBRM,LINC03013,ADIPOR2,hsa-miR-140-3p,RPSAP69,cg05382123,hsa-miR-423-3p,cg24134767,cg00095526,cg24134767,cg15517609,hsa-miR-484,ATF7IP2,CEACAM16-AS1,cg13043509,hsa-miR-137
SLC25A18,cg15626350,ebv-miR-BART8,hsa-miR-425,PIEZO2,hsa-miR-24,RPSAP69,MEIS3,hsa-miR-100,cg00466249,cg01869233,ebv-miR-BART8,LNCBRM,LINC00310,hsa-miR-21,hsa-let-7i,hsa-miR-329,LDLRAP1,hsa-miR-378,cg20664201,cg02347487,LNCBRM,cg13043509,ERBIN,cg22672790,cg06220958,hsa-miR-370
hsa-miR-539,cg15780361,cg02932167,cg24670715,TMCC3,SLC43A3,hsa-miR-1286,ERFE,hsa-miR-1260,PLEKHM2,cg13334277,FZD9,LNCOC1,METTL1,hsa-miR-29b,cg04983977,cg12864235,ARRDC2,hsa-miR-516a-3p,SLC6A9,METTL1,hsa-miR-516a-3p,cg18988110,CEACAM16-AS1,hsa-miR-525-5p,SCG3,hsa-miR-500_hsa-miR-501-5p
cg26090652,cg15789095,cg03870261,NRIP2,CEP83,ATF7IP2,hsa-miR-548j,CLMN,hsa-miR-410,hsa-miR-548j,cg00204262,hsa-miR-199b-5p,LY86-AS1,hsa-miR-29a,hsa-miR-1308,hsa-miR-516a-3p,KIF5B,cg06220958,CDK2AP1,hsa-miR-1246,RPSAP69,CLMN,TEAD2,MTMR10,ebv-miR-BART8,cg19884658,hsa-miR-582-5p
CASC3,cg15895197,hsa-miR-299-5p,RASSF2,IP6K3,cg13547644,hsa-miR-369-3p,hsa-miR-346,hsa-miR-520e,cg18988110,hsa-miR-142-3p,cg13547644,MAP4K3-DT,ASCL1,hsa-miR-425,LNCOC1,METTL1,hsa-let-7i,hsa-miR-106a_hsa-miR-17,hsa-miR-106a_hsa-miR-17,ASCL1,hsa-miR-504,cg22224704,DOCK1,cg02595219,cg05050341,cg16541031
hsa-miR-375,cg15984661,HMGN2,hsa-miR-200a,SCN2B,hsa-miR-451,hsa-miR-206,cg19832721,hsa-miR-484,kshv-miR-K12-2,TEAD2,hsa-miR-450b-5p,MAP4K4,RHOQ,hsa-miR-660,hsa-miR-484,CASC3,CDK18,hsa-miR-448,ITPKB,hsa-miR-133b,hsa-let-7e,SCG3,KANK2,hsa-miR-199a-5p,kshv-miR-K12-2,cg17939444
hsa-miR-548j,cg16003238,hsa-miR-381,cg27159719,RHOQ,hsa-miR-656,SCG3,cg15895197,hsa-miR-148b,DOCK5,cg00466249,hsa-let-7i,MARCHF8,DOCK5,hsa-miR-873,VEZF1,KIF5A,hsa-miR-873,cg02347487,cg21301148,hsa-let-7e,cg05973262,cg00466249,PRKCG,cg12845808,cg00727590,hsa-miR-651
ERI3,cg16361890,ERFE,ITPKB,SLC30A3,PLEKHB1,hsa-miR-34c-5p,hsa-miR-361-5p,hsa-miR-744,hsa-miR-448,cg02932167,cg00498305,MAST3,WSCD1,hsa-let-7g,LDLRAP1,cg09705062,hsa-miR-152,cg15127733,cg15127733,PADI2,hsa-miR-99a,FLT3LG,KIF13B,cg17506742,WSCD1,cg17928268
cg20217872,cg16382322,cg00727590,SLC43A3,CLMN,TMEM59L,hsa-miR-128,hsa-miR-490-5p,hsa-miR-200a,hsa-miR-1246,cg13547644,cg13043509,MCM7,HSPA2,hsa-miR-488,hsa-miR-99a,cg18986273,hsa-miR-484,hsa-miR-504,PADI2,cg15127733,hsa-miR-1246,hsa-miR-378,GLI1,cg18988110,CEACAM16-AS1,cg23674882
cg12793610,cg16541031,hsa-miR-410,cg05050341,TMEM107,cg21301148,hsa-miR-1308,hsv1-miR-H8,hsa-miR-193b,MEIS3,CEDORA,YBX2,MEIS3,PLXNB1,hsa-miR-1283,hsa-miR-660,cg02010852,LY86-AS1,VEZF1,hsa-miR-516a-3p,cg21301148,LINC00926,LY86-AS1,LINC01736,cg00174500,cg00095526,hsa-miR-1305
ARHGEF37,cg16555388,hsa-miR-488,PLXNB1,MRGPRF,CEP83,hsa-let-7g,cg13673514,hsa-miR-24,cg06946880,cg22442730,cg12845808,METTL1,ARK2C,hsa-miR-522,DOCK5,DBI,ASCL1,hsa-miR-517c_hsa-miR-519a,hsa-miR-378,LNCBRM,PADI2,hsa-miR-1246,TCF15,cg00777121,cg18182399,hsa-miR-145
hsa-miR-135a,cg16604516,cg08241785,hsa-miR-582-5p,TAC3,cg11761535,hsa-miR-885-5p,CNN3-DT,hsa-miR-30e,hsv1-miR-H8,DOCK5,hsa-miR-633,MID1IP1,SLC25A48,hsa-miR-299-5p,PADI2,cg02347487,hsa-miR-329,cg21301148,FLT3LG,NRIP2,DOCK1,SLC4A11,FLT3LG,cg18986273,SYT5,cg13673514
HIGD1B,cg16970828,SLC5A11,cg08548888,NRXN3,cg10978355,cg06220958,TRIP10,hsa-miR-34b,LNCBRM,CMTM3,hsa-miR-548j,MPV17L2,MPV17L2,hsa-miR-448,ITPKB,OGA,YBX2,METTL1,CEP83,cg20664201,cg27104271,cg18182399,CASC3,hsa-miR-767-5p,hsa-miR-410,PLK2
A2ML1,cg17071957,hsa-miR-516a-3p,GIPR,MAP4K3-DT,cg20217872,hsa-miR-410,GLI1,hsa-miR-451,cg05898524,PLEKHM2,hsa-miR-448,MRAS,PADI2,hsa-miR-1305,cg01869233,cg08775230,hsa-miR-582-5p,SCG3,WSCD1,hsa-miR-517c_hsa-miR-519a,LINC01485,CEP83,LINC01664,cg07193504,cg03870261,hsa-miR-1299
cg20870559,cg17253459,RPL29,cg26509022,TMEM132E-DT,EZR,ASCL1,hsa-miR-206,hsa-miR-31,cg02595219,LINC01485,hsa-miR-640,MRGPRF,cg24765079,hsa-miR-640,hsa-miR-504,hsa-miR-1912,cg06946880,cg18182399,cg20300246,SYT5,cg23159337,hsa-miR-30a,ZBBX,cg16970828,VEZF1,TGFB1I1
hsa-miR-660,cg17398613,hsa-miR-197,hsa-miR-190b,FLT3LG,cg12793610,LINC00515,cg25277950,hsa-miR-377,hsa-miR-873,hsa-miR-181c,hsa-miR-149,MTMR10,ARHGEF37,hsa-miR-220a,cg13547644,LINC00926,OR7A5,LNCOC1,ebv-miR-BART8,CDK2AP1,LINC01736,cg02489552,HSPA2,cg03870261,hsa-miR-203,cg19125606
cg12120741,cg19884658,cg10313673,GPCPD1,TGFB1I1,cg11136562,SLC5A11,SLC38A2,hsa-miR-433,hsa-miR-199b-5p,cg12845808,hsa-miR-181c,MXI1,LDLRAP1,hsa-miR-140-5p,cg22545356,cg21301148,hsa-let-7e,kshv-miR-K12-2,hsa-miR-34b,hsa-miR-504,SMIM3,CCNO,HOPX,hsa-miR-142-3p,hsa-miR-199a-5p,hsa-miR-29c
cg15780361,cg19954000,KIF13B,hsa-miR-98,METTL1,cg15789095,hsa-miR-29a,CDK18,hsa-miR-142-3p,hsa-miR-452,CLMN,cg18182399,MYOT,DYNC1LI2,hsa-miR-369-3p,hsa-miR-199b-5p,ODC1,cg24670715,CSRP1,CDK2AP1,cg02010852,cg18988110,ANLN,SLC25A18,cg08351331,cg02932167,cg23499956
hsa-miR-330-3p,cg20028470,MRAS,cg20910746,GPCPD1,PREX1,cg04983977,hsa-miR-450b-5p,hsa-miR-129-3p,hsa-miR-485-5p,hsa-miR-21,HSPB2,NDE1,MRGPRF,hsa-miR-548h,cg02489552,cg22545356,WSCD1,LINC01736,MXI1,cg24670715,hsa-miR-361-3p,MPV17L2,ZCCHC17,hsa-miR-93,cg15895197,hsa-miR-10a
SMIM10L2B,cg20217872,SASH1,hsa-miR-495,IQCK-AS1,PRR13,hsa-miR-199b-5p,hsa-miR-640,hsa-miR-130b,LINC01485,ebv-miR-BART8,cg02595219,NPTXR,PIEZO2,hsa-miR-376c,cg02347487,MXI1,cg18182399,ASCL1,CSRP1,hsa-miR-106a_hsa-miR-17,cg04983977,cg13547644,MPV17L2,cg13547644,cg15626350,cg18343292
cg05232889,cg22472290,cg11761535,cg12120741,SEPTIN5,PHYHIP,hsa-miR-548h,cg22282672,hsa-miR-133b,PADI2,cg05245515,cg14851685,NRIP2,LINC01485,hsa-miR-151-3p,kshv-miR-K12-2,LNCBRM,cg04983977,cg06946880,CEACAM16-AS1,hsa-miR-1912,TIMELESS,hsa-miR-660,CELF6,cg06946880,hsa-miR-152,cg24910675
cg06637893,cg22534509,SMIM10L2A,hsa-miR-885-5p,cg02489552,ISYNA1,cg03453449,hsa-miR-518e,hsa-miR-500_hsa-miR-501-5p,OR7A5,PLEKHB1,hsa-miR-484,NRXN3,FANCC,hsa-miR-126,hsa-miR-106a_hsa-miR-17,TRIP10,ZCCHC17,hsa-let-7e,cg04983977,cg18182399,hsa-miR-127-3p,ICAM5,COL26A1,cg26832211,hsa-miR-99b,cg19954000
hsa-miR-889,cg22545356,hsa-let-7g,cg20692569,VASP,cg19884658,MCM7,cg19264571,hsa-miR-1266,cg17253459,FZD9,hsa-miR-324-5p,NUMBL,LINC00507,hsa-miR-296-5p,CDK18,WBP2,ICAM5,hsa-miR-150,PIEZO2,LNCOC1,cg07412254,SASH1,HMG20B,hsa-miR-425,CHRNA2,cg03258472
GPER1,cg22585988,cg19485804,LINC00515,KCNJ16,MEIS3,hsa-miR-133a,hsa-miR-19b,hsa-miR-133a,ebv-miR-BART8,cg14851685,hsa-miR-329,ODC1,cg02489552,hsa-miR-891b,cg21301148,LDLRAP1,ZNF704,hsa-miR-1260,MPV17L2,hsa-miR-150,LINC01664,cg05245515,PADI2,hsa-miR-484,cg08241785,cg05512756
cg22585988,cg22672790,hsa-miR-584,cg09705062,ARHGEF37,hsa-miR-129-3p,cg24362726,SLC44A1,hsa-miR-29c,hsa-miR-450b-5p,OR7A5,cg22534509,OGA,PRKCG,hsa-miR-378,ARK2C,hsa-miR-891b,TEAD2,cg08578641,cg24670715,cg20300246,SCG3,cg27016307,SLC5A11,cg24670715,hsa-miR-15b,SH2D5
KIF5A,cg22740835,PREX1,PRKCG,TCF15,cg23499956,SAMD4A,LINC01664,hsa-miR-379,hsa-miR-181c,ZBBX,hsa-miR-369-3p,OLMALINC,SMTN,hsa-miR-192,cg05668853,hsa-miR-140-3p,MAST3,hsa-miR-425,hsa-miR-504,VEZF1,SASH1,LDLRAP1,GPCPD1,hsv1-miR-H8,hsa-miR-548h,hsa-miR-369-3p
DOCK1,cg23159337,hsa-miR-126,cg13334277,PCYOX1L,hsa-miR-651,hsa-miR-448,hsa-miR-219-5p,hsa-miR-16,FZD9,ITPRID2,cg07193504,OR7A5,cg15780361,hsa-miR-361-5p,kshv-miR-K12-4-5p,RPSAP69,GAREM2,CEP83,hsa-miR-1912,hsa-miR-516a-3p,TEAD2,PRELP,TEAD2,cg00498305,hsa-miR-138,TGFBR3L
TCF15,cg23349242,cg16361890,hsa-miR-140-3p,AIF1L,CHID1,LDLRAP1,hsa-miR-15b,hsa-miR-218,hsa-miR-410,cg08351331,hsa-miR-29b,OR7E14P,SAMD4A,hsa-miR-577,hsa-miR-423-3p,hsa-miR-484,LNCOC1,RPSAP69,hsa-miR-484,cg06946880,hsa-miR-34b,CEACAM16-AS1,SCN3B,cg08578641,hsa-miR-544,cg22282672
CEP83,cg23477967,hsa-miR-490-5p,hsa-miR-148a,PNMA5,MARCHF8,hsa-miR-544,hsa-miR-369-3p,hsa-miR-1275,hsa-miR-10a,cg05429895,hsa-miR-520e,PADI2,SYDE1,hsa-miR-423-3p,cg05050341,hsa-miR-660,hsa-miR-106a_hsa-miR-17,ICAM5,ICAM5,hsa-miR-378,cg13334277,cg00498305,SMIM10L2A,hsa-miR-148b,FFAR4,cg14600885
RPL29,cg23499956,hsa-miR-1286,PRKX,SCG3,cg19264571,CEACAM16-AS1,hsa-miR-548h,hsa-miR-143,hsa-miR-152,hsa-miR-640,cg22545356,PCYOX1L,TMEM107,hsa-miR-490-5p,OR7A5,kshv-miR-K12-4-5p,hsa-miR-181c,NRIP2,cg02010852,CSRP1,ZBBX,cg05050341,IQGAP1,hsa-miR-126,DBI,hsa-miR-139-5p
cg12052765,cg23579062,ITPKB,KIF13B,GPER1,FAM107B,cg15895197,hsa-miR-320a,hsa-miR-2117,LNCOC1,cg19504245,cg08241785,PHF19,SLC5A11,hsa-miR-551b,cg11052143,SMIM3,GLI1,cg23477967,cg22545356,CEP83,KANK2,cg19884658,LINC00507,LDLRAP1,A2ML1,cg11504740
hsa-miR-31,cg23616741,OLMALINC,hsa-miR-1299,CHRNA2,cg19504245,hsv1-miR-H3,hsa-miR-376c,hsa-miR-664,cg22545356,cg00095526,cg24765079,PHYHIP,GPER1,hsa-miR-7,YBX2,FOXO4,DOCK5,cg20664201,DOCK1,ICAM5,hsa-miR-1266,hsa-miR-150,SYDE1,cg15780361,cg17928268,hsa-miR-25
cg15789095,cg23674882,cg14851685,SCN2B,cg15780361,MAP4K4,cg00745735,hsa-miR-145,hsa-miR-106b,hsa-miR-520e,hsa-miR-889,kshv-miR-K12-2,PIEZO2,LINC02217,hsv1-miR-H8,ASCL1,cg20692569,hsa-miR-153,cg02595219,hsa-miR-199b-5p,kshv-miR-K12-2,FOXO4,cg02347487,ADIPOR2,hsa-miR-100,cg15127733,hsa-miR-451
KIF5B,cg23741330,hsa-miR-518e,hsa-miR-1180,ARK2C,ANKRD40,CEP83,hsa-miR-195,hsa-miR-335,hsa-miR-769-3p,cg26832211,hsa-miR-577,PLEKHB1,CEP83,hsa-miR-98,cg15895197,hsa-miR-378,cg07193504,cg25277950,cg27104271,cg22224704,ebv-miR-BART2-5p,cg02595219,ICAM5,ZBBX,cg21301148,cg06933965
cg04488758,cg24101578,cg07193504,hsa-miR-517c_hsa-miR-519a,ZNF652-AS1,cg20300246,hsa-miR-378,hsa-miR-590-5p,hsa-miR-152,hsa-miR-454,cg00777121,cg00204262,PLEKHM2,EMD,hsa-miR-497,PHYHIP,CEDORA,cg05050341,C22orf46P,SMIM10L2A,ITPKB,hsa-miR-448,cg05668853,EZR,MRAS,cg19504245,ADIPOR2
hsa-miR-362-3p,cg22442730,hsa-miR-152,cg19832721,CACNG3,ZNF704,C22orf46P,hsa-miR-143,hsa-miR-767-5p,hsa-miR-138,cg16970828,AQP6,PLK2,CLMN,hsa-miR-199a-5p,hsa-miR-425,cg22398616,hsa-miR-106b,TMEM59L,TIMELESS,PIEZO2,CCNO,hsa-miR-93,TMEM132E-DT,hsa-miR-24,MAP4K3-DT,cg11126134
hsa-miR-29c,cg22398616,hsa-miR-125a-5p,cg22545356,cg11052143,KCNJ10,hsa-miR-517c_hsa-miR-519a,hsa-miR-29c,hsa-miR-370,cg08241785,PPDPF,cg27016307,PLXNB1,TMCC3,hsa-miR-10a,cg20300246,SCG3,VEZF1,hsa-miR-432,cg22224704,cg05668853,NRIP2,MXI1,TIMELESS,ICAM5,cg17398613,cg08727202
INPP5D,cg22282672,cg27146152,hsa-miR-374a,FZD9,hsa-miR-296-5p,cg07193504,hsa-miR-16,hsa-miR-186,hsa-miR-220a,hsa-miR-100,hsa-miR-126,PNMA5,IP6K3,hsa-miR-137,DOCK1,DOCK1,C22orf46P,LNCBRM,hsa-miR-517c_hsa-miR-519a,cg04983977,cg01869233,RHOQ,HPCA,SCG3,cg07412254,cg17398613
cg27159719,cg20910746,cg17465304,cg06946880,PLK2,GPER1,cg00095526,hsa-miR-218,hsa-miR-331-3p,hsa-miR-330-3p,hsa-miR-192,hsa-miR-425,PPDPF,YES1,hsa-miR-30a,NRIP2,cg24362726,FANCC,cg17826679,LDLRAP1,cg19884658,ebv-miR-BART8,MAST3,DBI,hsa-miR-106a_hsa-miR-17,CEDORA,hsa-miR-320a
