MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
LOC286367,cg04999691,TPX2,cg20312687,B3GALT1,CENPM,cg07651914,ABCA10,BTNL9,cg09037813,UBE2T,cg02351381,HIF3A,cg22980079,HIF3A,cg11003133,LYVE1,LOC286367,cg13288195,cg09037813,PDE2A,HPSE2,cg25259754,LPL,cg02131853,STAB2,cg25259754
PPARG,cg04837071,ADH1A,PKMYT1,SLC17A7,cg11750883,cg06615154,DTL,ABCA10,cg14107638,cg11715966,cg23290344,HJURP,SLC35A2,KLHL33,IQGAP3,cg18940763,NAALAD2,cg06226384,cg24884084,cg22165175,cg04837071,cg27342801,BUB1,CDK1,cg05440289,cg27342801
PAPPA2,cg04598121,GSN,cg02254461,C1QTNF9,cg06226384,cg16456919,HIF3A,DTL,cg12274479,cg26738880,NAALAD2,HMMR,TNS1,KLB,cg07084163,cg24884084,C13orf36,TK1,APOB,cg11003133,cg10883352,cg10266490,EPB42,cg00548268,cg15700197,cg10266490
cg03003745,cg04574507,DPP6,cg26218269,PALMD,LEPR,cg19486673,KLHL33,HIF3A,cg10883352,LEPR,cg13699808,HPSE2,TNMD,SORBS1,cg01072821,PALMD,cg14696870,NUF2,GPAM,cg02131853,DPP6,NKAPL,HSD17B6,cg05828624,RYR3,NKAPL
cg07651914,cg04456238,BTNL9,LMOD1,HSD17B13,KCNJ16,cg26924825,KLB,KLHL33,cg22165175,AQP7P1,ADRA1A,HSD17B13,cg10883352,BUB1,PDE2A,cg22165175,cg01072821,cg11052143,PDE2A,C3orf50,LOC729467,PPP1R12B,PBK,cg22165175,IGFBP6,PPP1R12B
cg07337598,cg04315771,ABCA10,cg07947016,cg09061733,cg00594952,cg19238840,SORBS1,KLB,cg25536676,PRRG3,cg14107638,HSD17B6,GABRD,PYGM,cg15154229,ITIH5,cg26687173,cg11213150,cg11521325,NUF2,cg22165175,PTTG1,SIK2,cg26218269,DPP6,PTTG1
cg01656853,cg04268405,DTL,cg22979433,ANGPTL7,cg01656853,cg04057858,BUB1,SORBS1,cg06123346,PBK,cg09871043,HSPB6,cg01072821,RYR3,cg26687173,cg11003133,DMD,FHL1,cg27378216,cg16772207,cg08009711,cg17214107,NPR1,ADAMTS5,cg00548268,cg17214107
cg06123346,cg04086834,KLHL33,cg20903926,cg22740835,cg05440289,cg10660256,PYGM,BUB1,cg21902327,SLC22A12,cg06226384,HSPB7,PKMYT1,MELK,cg19205533,cg20542190,cg15791248,cg27378216,cg02589695,GLYAT,GLYAT,cg15791248,PPP1R12B,RYR3,cg08191854,cg15791248
ABCB5,cg04057858,KLB,CFL2,cg08047907,LOC55908,cg02164046,RYR3,PYGM,cg19205533,MYOC,cg26215428,IGFBP6,cg25259754,CDK1,cg13631913,AQP7P3,LEPR,MYOC,AQP7P1,cg11213150,CAV2,cg13448625,FAM13A,ASPM,ABCA10,cg13448625
HSD17B13,cg03802191,SORBS1,LHCGR,cg15895197,BTNL9,cg06259570,MELK,RYR3,cg05859264,cg15739437,cg25384595,IQGAP3,SH3D19,TK1,HEPACAM,PTTG1,MASP1,cg11750883,LRRTM2,NAALAD2,cg13631913,PALMD,LOC283392,cg14726637,cg05828624,PALMD
CDK1,cg03699566,BUB1,LEP,cg19205533,AQPEP,cg01009664,CDK1,MELK,cg20542190,cg18462653,cg16772207,ITIH5,cg07084163,KIF18B,cg16772207,cg13288195,LOC728264,cg19264571,IQGAP3,cg18081258,cg11213150,cg10667970,CEP55,TNS1,cg09061733,cg10667970
cg07763768,cg03662459,PYGM,cg26829529,KIF4A,cg10660256,cg27342801,TK1,CDK1,cg24408313,MYH1,cg14696870,KCNIP2,cg08886154,C16orf59,cg06226384,GLYAT,PAPPA2,TNS1,cg15791248,KIAA0101,cg09037813,cg11394785,SPRY2,cg27390220,CENPM,cg11394785
ACVR1C,cg03602500,RYR3,cg04456238,cg19594666,MYOC,cg12274479,KIF18B,TK1,cg26687173,CCNB1,cg08886154,KCNJ16,NUF2,ARHGAP20,NEK2,LMOD1,cg13958426,cg01009664,cg12845808,cg14696870,cg25943276,cg09272256,RDH5,cg09061733,cg07651914,cg09272256
cg04268405,cg03548857,MELK,PRRG3,cg01335367,cg19456540,cg11213150,C16orf59,KIF18B,cg06615154,CENPM,cg05886367,KIAA0101,HSD17B13,LPL,AQP7P1,cg03143849,cg03548857,LRRTM2,cg04598121,ARHGAP20,cg13897627,ANLN,BUB1B,cg18940763,cg24870391,ANLN
SPC25,cg03143849,CDK1,ANLN,IQGAP3,cg11435943,cg14107638,ARHGAP20,C16orf59,cg27342801,cg03802191,cg16456919,KIAA0408,HPSE2,EBF1,cg09847584,ADRA1A,cg10667970,cg01072821,NAALAD2,SIK2,SLC17A7,HEPACAM,TSLP,LRRC2,TNS1,HEPACAM
cg03602500,cg13288195,TK1,cg04057858,cg23317501,HSPB6,cg09871043,CCDC64,CCDC64,cg19486673,cg09061733,cg07651914,KIF18B,SIK2,CCDC64,DMD,LOC286367,cg09847584,NAALAD2,KIF4A,PALMD,PYCR1,cg01072821,TNMD,cg04456238,cg02164046,cg01072821
GLP2R,cg13311440,KIF18B,cg04837071,LYVE1,cg05859264,cg06226384,PAPPA2,OIP5,cg26924825,cg23290344,cg15701111,KIF20A,PAFAH1B3,PLK1,cg02589695,cg19205533,cg04598121,cg09847584,cg11213150,cg07084163,SPTBN1,ADAMTS5,HSPB6,DPP6,cg23317501,ADAMTS5
cg20542190,cg13448625,C16orf59,cg15528736,cg18081258,TK1,cg26215428,OIP5,cg11521325,cg04456238,cg24884084,cg02254461,KIF2C,cg02164046,PAPPA2,cg04598121,CENPM,LRRTM2,APOB,cg02164046,TK1,IQGAP3,cg27015047,MAP1LC3C,cg13448625,ADAMTS5,cg27015047
cg26353877,cg24884084,ARHGAP20,cg25006823,CAV2,cg03802191,cg00548268,TOP2A,ASPM,cg04057858,cg09871043,cg14387505,KIF4A,cg03802191,CRHBP,UBE2T,cg08009711,TNXB,cg04598121,NUF2,ANGPT4,UBE2T,cg15154229,CENPM,cg03109316,cg26218269,cg15154229
cg22740835,cg24625388,LPL,cg14833385,NUF2,ACACB,cg25384595,PLK1,DMD,cg10660256,SLC17A7,cg09037813,KIFC1,TRPM3,GABRD,cg05440289,cg05859264,CENPM,LOC286367,cg24408313,KIF4A,LOC286367,cg10883352,CCNB2,cg08947964,cg27390220,cg10883352
cg19466563,cg24603941,EBF1,C7orf41,cg23290344,cg18270343,cg16772207,CEP68,CEP68,cg02164046,cg25259754,cg05485060,KLB,cg19264571,RRM2,cg13288195,KIAA0101,cg24884084,HPSE2,ANGPT4,cg01072821,cg04456238,HPSE2,HSPB7,CD300LG,PAQR4,HPSE2
cg13631913,cg24408313,CCDC64,cg15739437,cg11172423,PYGM,cg14696870,CRHBP,CRHBP,cg06259570,cg17397493,CAV1,KLHL29,cg11750883,AOC3,PALMD,cg20512303,CLEC3B,C16orf59,GLYAT,cg27378216,cg18081258,FAM13A,SLC7A14,CLEC3B,SLC35A2,FAM13A
cg22165175,cg24240626,PLK1,LDB2,cg25902889,PPP1R12B,cg08886154,GABRD,GABRD,cg01009664,cg06059810,cg08009711,KLHL31,LDB2,ZWINT,cg23290344,cg11715966,C3orf50,cg04057858,MYOM1,UHRF1,cg18940763,CAV1,CFL2,FIGF,cg11213150,CAV1
cg07947016,cg23458892,PAPPA2,cg03602500,cg15154229,SIK2,cg05886367,RRM2,RRM2,cg10222534,RYR3,cg19797376,KLHL33,NEK2,TNXB,cg24408313,CLEC3B,cg23290344,GPAM,SPTBN1,ADRA1A,cg02589695,cg04057858,LEPR,MRAP,SIK2,cg04057858
FAM13A,cg23447996,CRHBP,cg03143849,PAQR4,LHCGR,cg01072821,AOC3,AOC3,cg18729973,cg04268405,cg11213150,LDB2,cg09037813,SCARA5,cg00910168,LOC728264,cg13631913,cg26738880,cg18081258,cg13631913,cg24884084,cg09061733,C1QTNF9,CENPM,cg03802191,cg09061733
FXYD1,cg23350580,GABRD,HEPN1,TRPM3,PRRG3,cg09272256,ZWINT,ZWINT,cg01072821,cg07763768,cg12274479,LEP,B3GALT1,PPAPDC1A,UHRF1,CAV1,cg18552413,ANGPT4,ADRA1A,APOB,cg15739437,NUF2,PPARG,cg11750883,TK1,NUF2
cg05485060,cg23317501,RRM2,cg10883352,SLC35A2,cg11715966,cg11052143,TNXB,TNXB,cg19238840,FHL1,cg27342801,LEPR,LEPR,CEP55,cg27091787,cg21902327,TK1,cg24625388,LOC728264,cg04598121,cg15791248,cg09037813,KLHL31,LEPR,cg14696870,cg09037813
cg25691167,cg23290344,AOC3,cg18704047,cg00718513,C7orf41,cg13958426,SCARA5,SCARA5,cg07947016,cg21902327,cg26687173,LHCGR,cg20312687,CAT,FHL1,cg25536676,KIAA0408,cg22165175,cg26687173,cg15154229,LOC728264,cg00910168,CCNB1,cg00594952,PPP1R12B,cg00910168
SORBS1,cg22980079,ZWINT,cg15791248,cg13958426,cg08331313,cg07947016,PPAPDC1A,PPAPDC1A,cg26218269,cg10667970,cg07084163,LMOD1,cg08191854,SPRY2,LRRTM2,LHCGR,IGFBP6,PAPPA2,cg13631913,cg19205533,cg00619207,cg23317501,ACACB,cg05440289,PTTG1,cg23317501
cg06771126,cg22979433,TNXB,AQPEP,HEPACAM,LRRC3B,cg26218269,CEP55,CEP55,cg23447996,cg25006823,cg23458892,LOC283392,cg05440289,RDH5,cg02131853,UHRF1,cg11003133,HSD17B13,UHRF1,cg26687173,ARHGAP20,cg24884084,OIP5,cg24408313,C7orf41,cg24884084
NPR1,cg22740835,SCARA5,cg08331313,MASP1,LPL,cg23447996,CAT,CAT,cg03662459,cg14679230,cg10883352,LOC286367,GPR146,BUB1B,cg21902327,cg08191854,cg21252483,cg15739437,CLEC3B,FHL1,NUF2,CEP68,CAT,LOC55908,cg13897627,CEP68
cg16772207,cg22319147,PPAPDC1A,NCAPG,ABCB5,HSD17B13,cg03662459,SPRY2,SPRY2,cg25006823,SPTBN1,cg25536676,LOC55908,UHRF1,TSLP,ARHGAP20,cg04086834,IQGAP3,GLYAT,SIK2,cg02589695,LRRC2,cg00594952,PPAPDC1A,BTNL9,ATOH8,cg00594952
CA4,cg22289837,CEP55,HEPACAM,cg01009664,cg03143849,cg25006823,RDH5,RDH5,cg10520594,ASPM,cg21902327,LOC572558,cg27015047,TNMD,PAQR4,cg24870391,LRRC2,cg14726637,cg15154229,EBF1,SIK2,PKMYT1,C7orf41,KCNJ16,PRRG3,PKMYT1
cg02589695,cg22165175,CAT,GLP2R,PKMYT1,ASF1B,cg10520594,BUB1B,BUB1B,cg18552413,cg02989940,cg19205533,LOC728264,cg05828624,HSPB6,cg05538432,LRRTM2,SPC25,MELK,LOC286367,IQGAP3,cg19264571,cg19205533,SCARA5,AQPEP,LEPR,cg19205533
cg19456540,cg21949305,SPRY2,cg22740835,cg20312687,GYS2,cg27378216,TSLP,TSLP,cg12108912,cg01958189,cg20542190,LOC729467,NAALAD2,LOC55908,cg11521325,cg06615154,cg02589695,PYCR1,cg14696870,cg22289837,cg09847584,CKS2,MASP1,cg13897627,LRRC2,CKS2
cg09037813,cg21902327,RDH5,cg02512860,cg19466563,SPC25,cg18552413,TNMD,TNMD,cg13958426,cg14696870,cg24408313,LOC90586,cg14107638,SLC7A14,CLEC3B,cg10883352,cg25943276,SPC25,cg09847584,LRRTM2,BTNL9,cg06615154,ASPA,cg10660256,SPC25,cg06615154
DST,cg21504624,BUB1B,WDR62,KCNJ16,cg26738880,cg12108912,HSPB6,HSPB6,cg11715966,APOB,cg10222534,LPL,C7orf41,MAP1LC3C,LOC286367,cg19456540,cg06226384,cg13631913,cg19205533,cg11521325,ANGPT4,cg16772207,LOC286367,MYOC,cg08947964,cg16772207
CENPF,cg21414251,TSLP,cg13897627,cg26738880,cg02512860,cg11715966,LOC55908,LOC55908,cg19264571,MKI67,cg01009664,LRRC2,cg03109316,CENPM,TNMD,IQGAP3,cg03802191,cg19205533,HEPACAM,cg06226384,GSN,cg07084163,POC1A,cg19456540,SPTBN1,cg07084163
cg00619207,cg21252483,TNMD,CCDC64,UBE2T,PTTG1,cg07337598,SLC7A14,SLC7A14,cg16361890,cg22979433,cg06615154,LRRC3B,UBE2T,CCNB2,cg09340639,cg24603941,cg11750883,cg13448625,cg09340639,HEPACAM,cg17214107,cg01958189,PALMD,cg11435943,ALDH1L1,cg01958189
AQPEP,cg20903926,HSPB6,ZWINT,AQP7P1,cg17049328,cg19264571,MAP1LC3C,MAP1LC3C,cg13897627,cg13958426,cg19486673,LRRTM2,cg11172423,CEP68,LOC728264,cg19238840,cg14107638,cg21902327,CEP68,cg24408313,NAALAD2,SLC35A2,LOC90586,HSPB6,ASPM,SLC35A2
CENPM,cg24870391,LOC55908,cg23290344,PRRG3,TNMD,cg16361890,HSPB7,HSPB7,cg01109219,cg18081258,cg26924825,LYVE1,IQGAP3,HSPB7,GLYAT,GPR146,PRRG3,KIAA0101,cg07084163,ASF1B,EPB42,cg26738880,CKS2,TK1,AQPEP,cg26738880
cg05440289,cg25006823,SLC7A14,DLGAP5,cg03143849,RDH5,cg13897627,CLEC3B,CLEC3B,cg02512860,cg02164046,KIAA0101,MAP1LC3C,cg09478478,ASPM,ADRA1A,cg09847584,cg16772207,LPL,cg01593385,cg05440289,cg24240626,cg19466563,ABCB5,cg03802191,LYVE1,cg19466563
KLHL31,cg20512303,MAP1LC3C,SLC7A14,CCDC64,SCARA5,cg01109219,CCNB2,CCNB2,cg02245378,cg21949305,cg04057858,MASP1,cg15787039,ASPA,cg04057858,cg04268405,cg16361890,cg05440289,cg23290344,cg09847584,HSD17B13,cg11213150,C13orf36,PDE2A,cg16772207,cg11213150
MYOC,cg25033144,CENPM,LOC729467,cg01109219,cg03548857,cg02512860,CFL2,CFL2,cg10667970,C7orf41,cg10660256,MELK,PPARG,MASP1,C3orf50,cg25259754,TNS1,TNMD,KIAA0101,LOC286367,ADRA1A,LMOD1,CDKN3,cg03602500,cg02691091,LMOD1
LOC90586,cg27378216,CCNB2,FOXM1,cg08886154,cg15154229,cg02245378,POC1A,cg11750883,cg02131853,cg11394785,cg02164046,MESTIT1,HEPACAM,CDKN3,KIF4A,AQP7P1,KLHL29,PAQR4,STAB2,C16orf59,cg19238840,cg01335367,ASPM,cg24240626,cg00594952,cg01335367
cg11715966,cg27342801,CEP68,HSD17B13,cg02351381,cg04268405,cg10667970,ASPA,POC1A,cg01731341,AQPEP,cg06259570,MKI67,SLC2A4,LOC286367,cg15791248,IGFBP6,ATOH8,cg26687173,ASF1B,cg23290344,PBK,cg19456540,cg11750883,cg01593385,cg14833385,cg19456540
HEPN1,cg27091787,HSPB7,cg02164046,cg01072821,cg15895197,cg01731341,MASP1,ASPA,cg11172423,cg19797376,cg08331313,MMP11,AQP7P1,PALMD,ASF1B,cg26687173,HEPN1,UHRF1,IGFBP6,AQP7P1,SLC22A12,ANGPT4,CEP68,ACACB,TNMD,ANGPT4
ASPA,cg27015047,ASPM,ANGPT4,cg09837977,DTL,cg11172423,CDKN3,MASP1,cg04574507,cg00619207,cg20903926,MRAP,MYOC,CKS2,SCARA5,cg12845808,cg18940763,cg12006284,cg06226384,cg21902327,cg06226384,LRRTM2,CRHBP,cg18270343,PDE2A,LRRTM2
cg14107638,cg26924825,ASPA,TROAP,cg14726637,ASPA,cg17049328,LOC286367,CDKN3,cg17049328,cg20542190,cg23350580,MYH1,cg21949305,C13orf36,cg10667970,cg23290344,PAQR4,BUB1,cg13448625,PYCR1,cg26687173,TNMD,GABRD,PYGM,MYOC,TNMD
cg00019495,cg26829529,MASP1,cg03802191,cg05127924,cg25391023,cg22740835,PALMD,LOC286367,cg07337598,cg19264571,cg02131853,MYOC,CAT,MYH1,PYCR1,cg18680834,cg27015047,KIF4A,UBE2T,UBE2T,cg08047907,cg09478478,RRM2,PPP1R12B,cg11715966,cg09478478
KLHL29,cg26738880,CDKN3,MASP1,cg02589695,ALDH1L1,cg03699566,CKS2,PALMD,cg22740835,cg08823182,cg07337598,MYOM1,IGFBP6,ABCB5,cg03802191,cg06226384,cg05538432,HEPACAM,cg13897627,TNMD,cg02164046,cg07651914,AOC3,SIK2,cg01958189,cg07651914
PPAPDC1A,cg26687173,LOC286367,cg00019495,cg20903926,cg19205533,cg15787039,C13orf36,CKS2,cg15787039,cg01656853,cg17049328,NAALAD2,NACC1,LOC90586,cg26738880,cg24408313,cg05440289,IGFBP6,TK1,cg15791248,MYOC,LOC728264,ZWINT,PRRG3,LOC55908,LOC728264
NUF2,cg26673195,PALMD,cg09272256,cg04574507,GABRD,cg21252483,MYH1,C13orf36,cg21252483,cg14833385,cg07947016,NACC1,CFL2,POC1A,HEPN1,HEPN1,cg07660236,cg20903926,cg03602500,PAQR4,cg15895197,cg07660236,TNXB,cg11715966,cg24408313,cg07660236
cg26218269,cg26353877,CKS2,KIF2C,HEPN1,SPTBN1,cg13448625,ABCB5,MYH1,cg13448625,NAALAD2,CA4,NCAPG,DST,TOP2A,WDR62,cg16361890,cg18674980,cg02589695,cg14726637,cg26738880,PAQR4,FXYD1,FOXM1,C7orf41,BTNL9,FXYD1
cg13699808,cg26259865,C13orf36,cg06259570,LEPR,DST,cg02691091,LOC90586,ABCB5,cg02691091,CENPF,cg23447996,NDC80,NPR1,LEPR,GPAM,cg02351381,PPARG,cg20070090,FHL1,cg04057858,BUB1,KCNJ16,BIRC5,cg08331313,cg26738880,KCNJ16
cg18940763,cg26218269,MYH1,cg08947964,cg03802191,cg14696870,cg18704047,cg11750883,LOC90586,cg18704047,cg14818279,cg03662459,NEIL3,KIF4A,NIPSNAP3B,cg07660236,cg13699808,cg19594666,cg15154229,LMOD1,cg09340639,cg19205533,cg09340639,TRPM3,LPL,cg19456540,cg09340639
NUSAP1,cg26215428,ABCB5,NDC80,LDB2,cg26687173,cg00019495,ASPM,TOP2A,cg00019495,DMD,cg25006823,NEK2,cg03143849,LOC728264,MYOM1,DST,cg12845808,cg23290344,cg05440289,cg01009664,AQPEP,EXO1,DMD,HSD17B13,cg07084163,EXO1
ADH1A,cg26149550,LOC90586,cg14696870,cg07660236,LOC90586,cg15791248,LEPR,LEPR,cg15791248,cg25384595,cg10520594,NIPSNAP3B,MASP1,GYS2,cg15700197,cg21252483,cg21902327,AQP7P3,HEPN1,CEP68,cg16772207,SIK2,KIF2C,cg15700197,FHL1,SIK2
cg06615154,cg25943276,POC1A,cg18270343,DST,FOXM1,cg11435943,NIPSNAP3B,NIPSNAP3B,cg11435943,ALDH1L1,GPAM,NKAPL,cg09847584,KIFC1,NPR1,cg05127924,cg03602500,cg03602500,PAQR4,MYOM1,cg07084163,NDC80,PPAP2B,ASF1B,cg03109316,NDC80
HEPACAM,cg25902889,TOP2A,CAV1,cg00594952,cg25259754,cg18270343,LOC728264,LOC728264,cg18270343,cg03003745,cg18552413,NPR1,cg18552413,TMEM220,cg19456540,SLC17A7,cg00619207,LMOD1,cg21902327,MELK,KIF4A,cg04574507,CENPF,GYS2,cg10667970,cg04574507
TSLP,cg25691167,LEPR,ADH4,cg09340639,PAPPA2,cg06771126,GYS2,GYS2,cg06771126,EXO1,cg12108912,NPY2R,KCNJ16,NDC80,KIAA0101,cg01656853,cg08047907,LEPR,cg19456540,IGFBP6,CDK1,cg03802191,IGFBP6,SPC25,cg11750883,cg03802191
cg12845808,cg25536676,NIPSNAP3B,cg23317501,cg22319147,TNXB,cg08823182,KIFC1,KIFC1,cg08823182,PPP1R12B,cg13958426,NUF2,ANGPTL7,LRRTM2,cg03602500,cg18674980,ANGPT4,cg17214107,cg16772207,LOC728264,cg14696870,SPTBN1,LRRC2,cg26738880,cg24240626,SPTBN1
HIF3A,cg25391023,LOC728264,cg24884084,GPR146,cg09847584,cg20420433,TMEM220,TMEM220,cg20420433,cg01072821,cg11715966,NUSAP1,PYCR1,CFL2,LPL,cg15154229,cg08331313,AOC3,EBF1,cg03802191,HEPACAM,IQGAP3,C12orf39,cg02512860,HSD17B13,IQGAP3
cg11750883,cg25384595,GYS2,ATOH8,cg09847584,cg05538432,cg26829529,NDC80,NDC80,cg26829529,FIGF,cg19264571,OIP5,WDR62,CLEC3B,cg22289837,cg05828624,cg11172423,EBF1,cg01072821,CLEC3B,TK1,TRPM3,PRRG3,PTTG1,HSPB6,TRPM3
NPY2R,cg25259754,KIFC1,cg27390220,cg05538432,cg04598121,cg27015047,LRRTM2,LRRTM2,cg27015047,cg13699808,cg16361890,PAFAH1B3,ABCB5,C3orf50,C16orf59,cg10266490,cg07084163,cg10667970,cg10667970,AQP7P3,cg08886154,LHCGR,ATOH8,cg01958189,ASF1B,LHCGR
cg01958189,cg20542190,NDC80,RRM2,TNXB,PAQR4,cg19594666,CENPM,CENPM,cg19594666,BIRC5,cg13897627,PALM2-AKAP2,TNXB,DMD,IGFBP6,ADH4,C7orf41,ASF1B,AQP7P3,LPL,cg01335367,DMD,EXO1,LYVE1,cg02512860,DMD
cg00548268,cg20420433,LRRTM2,cg23447996,cg24884084,FHL1,cg19421752,C3orf50,C3orf50,cg19421752,ASPA,cg01109219,PALMD,cg00619207,KIF2C,GSN,PDE2A,cg23317501,LOC728264,cg08191854,AQPEP,cg19456540,cg01593385,KLHL29,TNMD,cg15154229,cg01593385
MMP11,cg13631913,CFL2,LOC286367,ATOH8,SORBS1,cg04999691,ACACB,ACACB,cg04999691,OIP5,cg02512860,PAMR1,cg25391023,KIAA0408,C13orf36,SPC25,LDB2,IQGAP3,cg21252483,cg01593385,cg06615154,cg18674980,KIAA0408,GSN,SCARA5,cg18674980
cg19238840,cg17049328,CLEC3B,CAT,cg01731341,cg13631913,cg18674980,SH3D19,SH3D19,cg18674980,HIF3A,cg02245378,PAPPA2,cg03548857,PPAP2B,cg08047907,cg25691167,cg01731341,cg09340639,cg04086834,cg13699808,CENPM,cg07763768,PLK1,RDH5,ACACB,cg07763768
cg22289837,cg16456919,C3orf50,EPB42,SLC2A4,PYCR1,cg06059810,KIAA0408,KIAA0408,cg06059810,cg08191854,cg22740835,PAQR4,cg23290344,CENPF,cg14107638,cg07084163,FHL1,cg14387505,cg18940763,cg13897627,ANLN,NEIL3,CDK1,STAB2,CDK1,NEIL3
cg08947964,cg16361890,DMD,cg13631913,WDR62,cg13448625,cg09837977,FOXM1,FOXM1,cg09837977,cg05440289,cg20420433,PBK,H2AFY,IGFBP6,cg13897627,BIRC5,CFL2,cg24408313,cg08009711,cg13448625,cg14107638,cg19594666,EBF1,SCARA5,LPL,cg19594666
NACC1,cg15895197,KIF2C,cg18552413,MYOC,KLB,cg04315771,PPAP2B,PPAP2B,cg04315771,cg23447996,cg04315771,PDE2A,GSN,LRRC2,cg15895197,cg17397493,cg09478478,cg01593385,AQPEP,STAB2,MELK,cg24603941,ADH4,cg15154229,DST,cg24603941
cg13288195,cg15791248,KIAA0408,cg09061733,NAALAD2,cg09478478,cg04574507,CENPF,CENPF,cg03699566,cg03699566,cg06771126,PKMYT1,TK1,GLP2R,cg23317501,PPAP2B,cg15700197,cg03802191,cg04837071,cg19456540,cg23317501,C16orf59,SPC25,cg15895197,NAALAD2,C16orf59
cg18674980,cg15787039,PPAP2B,cg14107638,UHRF1,cg07084163,cg11003133,IGFBP6,IGFBP6,cg11003133,cg20066612,cg21252483,PLK1,cg04574507,C12orf39,cg13699808,ANGPT4,NPR1,cg13897627,cg13699808,CRHBP,cg07660236,cg02164046,ANGPT4,DTL,ASPA,cg02164046
LEPR,cg15739437,CENPF,C3orf50,STAB2,cg12108912,cg02989940,LRRC2,LRRC2,cg09478478,cg24625388,MYOC,POC1A,cg13699808,PRRG3,cg08191854,cg25391023,HSPB6,cg22979433,cg08047907,cg03602500,cg23290344,cg06226384,GLRA4,ASPA,PYCR1,cg06226384
NEIL3,cg15701111,IGFBP6,LOC90586,SPC25,cg03699566,cg02589695,GLP2R,GLP2R,cg26149550,cg00594952,cg02691091,PPAP2B,CDKN3,FRMD1,cg08886154,cg22289837,UHRF1,cg23350580,LOC729467,cg17214107,PAFAH1B3,MELK,CDC25C,ALDH1L1,RDH5,MELK
PALM2-AKAP2,cg15700197,LRRC2,cg24603941,KIAA0408,KIFC1,cg20312687,C12orf39,C12orf39,cg22319147,cg06259570,cg18704047,PPAPDC1A,cg06226384,ATOH8,cg05828624,cg13631913,KCNJ16,UBE2T,cg20512303,cg12782180,cg02254461,TNS1,TOP2A,cg19205533,cg08331313,TNS1
cg16361890,cg15528736,GLP2R,cg19594666,cg11750883,cg02589695,cg22319147,PRRG3,PRRG3,cg03802191,cg14107638,cg00019495,PPARG,SORBS1,EXO1,AQPEP,FRMD1,cg20312687,ADH1A,UBE2C,SCARA5,cg09061733,cg13897627,CLEC3B,SPTBN1,cg18270343,cg13897627
cg21414251,cg15154229,C12orf39,FHL1,cg25943276,cg16772207,cg03802191,FRMD1,FRMD1,cg15739437,cg18729973,cg15791248,PPP1R12B,cg07660236,KLHL29,cg09061733,ASF1B,cg08191854,cg20312687,PYCR1,cg10667970,cg04057858,cg16361890,SH3D19,DST,cg19205533,cg16361890
cg02254461,cg14833385,PRRG3,TK1,cg26924825,NAALAD2,cg15739437,ATOH8,ATOH8,cg21504624,cg08331313,cg11435943,PRRG3,cg09340639,SLC17A7,CRHBP,cg24240626,cg19456540,KIF18B,cg07660236,cg14387505,cg09871043,PDE2A,PAPPA2,cg14696870,cg26687173,PDE2A
cg18552413,cg14818279,FRMD1,cg16361890,TNS1,cg10667970,cg26673195,EXO1,EXO1,cg26673195,cg14387505,cg18270343,PTTG1,ATOH8,LEP,CEP68,cg07651914,cg15787039,NPR1,LRRC2,cg09061733,cg09340639,KLHL31,LDB2,cg26687173,MRAP,KLHL31
LOC728264,cg14726637,ATOH8,PBK,HSPB6,PPARG,cg15528736,KLHL29,KLHL29,cg05828624,cg08947964,cg15787039,PYCR1,KIAA0408,PTTG1,LRRC2,PPP1R12B,cg05828624,cg09061733,cg22289837,UBE2C,cg03802191,BTNL9,NEIL3,LOC90586,cg03699566,BTNL9
cg10660256,cg14696870,EXO1,cg09847584,PPARG,CLEC3B,cg05828624,SLC17A7,SLC17A7,cg18940763,cg20070090,cg09837977,PYGM,HEPN1,NCAPG,CDK1,CDC25C,cg09061733,cg14107638,cg04268405,cg14726637,LPL,NAALAD2,SKA3,FOXM1,KCNJ16,NAALAD2
cg27091787,cg14679230,KLHL29,cg27342801,IGFBP6,cg27091787,cg18940763,LEP,LEP,cg22979433,HEPACAM,cg08823182,RDH5,cg09061733,C1QTNF9,APOB,PAQR4,WDR62,AQPEP,SCARA5,NPR1,cg14833385,DST,KCNJ16,cg25259754,cg06226384,DST
PYCR1,cg14387505,SLC17A7,cg12006284,NACC1,NPR1,cg22979433,PTTG1,PTTG1,cg26259865,KLHL29,cg26829529,RRM2,LYVE1,PPARG,cg11394785,cg10221736,C16orf59,cg13699808,TNMD,cg18940763,cg10660256,TK1,PALM2-AKAP2,TNXB,cg10660256,TK1
LRRC2,cg14175438,LEP,cg08047907,CENPF,cg06123346,cg26259865,NCAPG,NCAPG,cg20903926,ABCA10,cg27015047,RYR3,EBF1,KLHL31,cg14726637,cg13897627,cg24240626,cg15895197,cg05828624,CDC25C,CEP68,MYOC,NACC1,cg09847584,GYS2,MYOC
