MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg05512756,cg05697249,cg01869233,cg03453449,LINC01664,cg15895197,cg10978355,OR7A5,GLI1,cg06946880,RHOQ,cg17506742,KIF5B,GPCPD1,KIF5B,RHOQ,ITPKB,cg08578641,cg08578641,HMGN2,ASCL1,MAP4K4,cg21062347,ERBIN,SYT5,KCNJ16,LDLRAP1
cg05429895,cg05670596,VASP,cg18119407,HPCA,cg21960110,cg12981137,cg02932167,ERFE,cg15517609,cg05898524,cg22398616,KLHL5,SASH1,KLHL5,cg11761535,cg26832211,CEP83,cg06220958,ITPKB,cg06946880,cg02489552,C22orf46P,CEACAM16-AS1,cg27104271,ADORA2A,DBI
cg05382123,cg05668853,RPSAP69,cg15517609,ZBBX,CARHSP1,cg21838334,ZNF704,GPCPD1,DOCK5,cg03389133,cg00095526,LDLRAP1,TEAD2,LDLRAP1,TEAD2,CCNO,HMGN2,cg04983977,FAM107B,cg11761535,METTL1,cg02595219,MTMR10,cg18669381,cg00777121,cg02595219
cg05256043,cg05512756,ITPRID2,cg16555388,TEAD2,cg18182399,RASSF2,cg18988110,GPER1,cg16555388,cg22442730,cg07193504,LGMN,SPACA6,LGMN,cg08578641,MAP4K3-DT,cg17398613,ZNF704,cg24362726,cg13043509,SLC43A3,cg01869233,FFAR4,cg13547644,cg05429895,ANLN
cg05245515,cg05429895,MID1IP1,COL26A1,KANK2,cg22442730,cg18986273,cg20692569,HMGN2,PLEKHM2,LINC02552,ZNF704,LINC00310,SMIM10L2A,LINC00310,cg13334277,cg12981137,MPV17L2,DNAJC18,cg08578641,RIPOR3,SMIM3,cg04983977,DOCK1,ZNF704,cg17506742,RPSAP69
cg04983977,cg05382123,PLEKHB1,PRR13,SMIM10L2A,cg10923408,cg17928268,cg26090652,HOPX,CCDC69,cg00174500,cg13547644,LINC00507,HSPB2,LINC00507,MPV17L2,KIF5B,SAMD4A,METTL1,SMIM3,cg21301148,CACNG3,RPSAP69,KANK2,AIF1L,AIF1L,cg04983977
cg03389133,cg05256043,cg09222115,SYDE1,ZNF441,MRAS,cg27146152,cg00498305,HPCA,cg02010852,cg16970828,WBP2,LINC00515,EZR,LINC00515,ELP2,cg09656934,cg21062347,cg26832211,PADI2,KLHL5,FFAR4,cg18182399,KIF13B,cg05232889,ADRA1D,cg10923408
cg04527918,cg05245515,CMTM3,ERBIN,EZR,cg02654291,cg00777121,A2ML1,HSPA2,cg02008416,ELP2,cg24623694,LINC00926,TMEM132E-DT,LINC00926,cg06946880,cg05050341,FFAR4,cg19884658,HIGD1B,KIF13B,cg08578641,MPV17L2,MXI1,cg10942056,ZBBX,ODC1
cg04502814,cg05232889,DOCK1,KCNJ10,DYNC1LI2,cg18986273,NPTXR,ARHGEF37,ICAM5,ASCL1,ADORA2A,cg01869233,LINC01007,SCN3B,LINC01007,cg15127733,cg22545356,CACNG3,SASH1,KIF13B,cg13334277,cg26832211,cg02010852,GLI1,LY86-AS1,cg05050341,cg02010852
cg04488758,cg05050341,cg17506742,cg10978355,CCKBR,FANCC,cg01869233,cg20217872,IP6K3,LINC00507,cg22672790,cg25076881,LINC01485,TIMELESS,LINC01485,cg24362726,GAREM2,cg02489552,GAREM2,DOCK1,GAREM2,DOCK1,DBI,TCF15,PRELP,cg16003238,PRELP
cg04451770,cg04983977,NDE1,FFAR4,CNN3-DT,cg25903497,ERFE,cg02595219,ZNF704,cg18119407,TEAD2,cg23499956,LINC01664,DBI,LINC01664,cg02008416,cg27146152,cg16555388,ZBBX,cg22534509,ANKRD19P,LINC01664,SCG3,FLT3LG,KIF13B,cg20744464,SLC6A9
cg03972838,cg04527918,cg21062347,LNCBRM,NRIP2,SMIM10L2B,VEZF1,cg16361890,IQCK-AS1,cg07193504,PADI2,cg18182399,LINC01736,SCG3,LINC01736,cg04983977,cg02654291,RIPOR3,cg01869233,ANKRD19P,FAM107B,ITPKB,ODC1,CASC3,cg05245515,APLN,cg01869233
cg03870261,cg04502814,MRGPRF,cg21671476,LY86-AS1,cg10942056,ANLN,cg08775230,IQGAP1,cg20664201,cg20664201,AIF1L,LINC02217,ADIPOR2,LINC02217,cg02010852,cg15517609,SLC43A3,LINC00507,ASCL1,DBI,MPV17L2,PRELP,SLC25A48,cg00095526,PPDPF,SLC25A18
cg03852570,cg04488758,LINC00515,ASCL1,PIEZO2,cg00840516,cg17398613,FZD9,ITPKB,LDLRAP1,cg20028470,cg02008416,LINC02552,LINC00310,LINC02552,SCG3,FFAR4,cg22534509,ANKRD40,GIPR,NDE1,LNCBRM,CDK2AP1,LINC01664,cg06690548,SLC4A11,NDE1
cg03453449,cg04451770,CDK2AP1,GLI1,TMCC3,cg16604516,SLC43A3,cg17253459,ITPRID2,cg05512756,LDLRAP1,cg21062347,LINC03013,METTL1,LINC03013,SMIM3,FOXO4,IQCK-AS1,PRELP,NDE1,SLC5A11,cg22224704,SLC5A11,LINC01736,SLC44A1,cg18182399,MCM7
cg03400060,cg03972838,cg13673514,cg19138960,CEP83,cg06220958,WBP2,S100A4,KANK2,cg16970828,cg14837165,cg06690548,LNCBRM,ASCL1,LNCBRM,cg19832721,TIMELESS,RHOQ,TEAD2,FFAR4,SCG3,MXI1,SLC25A18,SMTN,LINC00507,RPSAP69,ITPKB
cg14851685,cg03870261,KCNJ16,cg24670715,IP6K3,CMTM3,SAMD4A,TMEM59L,KCNJ10,KCNJ16,cg22545356,WSCD1,LNCOC1,RHOQ,LNCOC1,ARHGEF37,cg22672790,KIF13B,cg00466249,cg21301148,ARHGEF37,cg27146152,SAMD4A,ZBBX,cg22672790,LINC03013,cg18669381
cg15210427,cg15127733,COL27A1,cg05512756,SCN2B,cg25277950,cg19485804,C22orf46P,KCNJ16,cg00095526,LINC01736,ADORA2A,LY86-AS1,DOCK5,LY86-AS1,CCNO,DOCK1,DOCK5,cg07193504,MPV17L2,DNAJC18,cg00466249,cg19368582,HOPX,MRAS,ARRDC2,cg19368582
ZCCHC17,cg15210427,OLMALINC,cg14435807,RHOQ,cg20870559,GLI1,LINC01664,KIF13B,cg13547644,cg23499956,LNCBRM,MAP4K3-DT,WSCD1,MAP4K3-DT,LINC03013,cg18986273,cg18182399,LINC03013,TRIP10,ITPKB,LY86-AS1,cg10923408,OLMALINC,cg22442730,DBI,TEAD2
cg15517609,cg15517609,cg23741330,cg13334277,SLC30A3,cg17928268,ASCL1,cg23499956,cg00095526,CCNO,MEIS3,cg23579062,MAP4K4,HSPA2,MAP4K4,cg21062347,ARK2C,FAM107B,cg12793610,GAREM2,ZNF704,cg24362726,TEAD2,SLC25A18,LINC02552,CARHSP1,cg18182399
cg24178740,cg24322623,cg05668853,LINC00507,CLMN,ANKRD19P,cg20910746,FOXO4,ERI3,ELP2,cg23579062,OR7A5,MARCHF8,PLXNB1,MARCHF8,ODC1,CEDORA,GIPR,cg21301148,cg13334277,ELP2,LINC01736,ELP2,ZCCHC17,TRIP10,cg11136562,ZBBX
cg24101578,cg24134767,FAM107B,cg19884658,TMEM107,cg18119407,HSPB2,OR7E14P,DYNC1LI2,WBP2,cg10313673,SMIM10L2B,MAST3,ARK2C,MAST3,cg01869233,CLMN,SCG3,LINC01007,cg05429895,cg08578641,LINC03013,cg27146152,RBP4,cg00466249,SAMD4A,cg21062347
cg23741330,cg24101578,cg20870559,LINC03013,MRGPRF,cg17398613,cg09656934,CEP83,ERBIN,cg06117855,cg17506742,PNMA5,MCM7,SLC25A48,MCM7,FFAR4,cg05429895,DBI,HMGN2,cg27104271,RHOQ,cg22672790,ITPKB,HMG20B,TEAD2,WBP2,CDK2AP1
cg23674882,cg23741330,SAMD4A,cg24322623,TAC3,HMG20B,cg22224704,SEPTIN5,PNMA5,LINC01736,LNCBRM,cg06946880,MEIS3,MPV17L2,MEIS3,cg21301148,LINC02217,cg06946880,ODC1,LINC00507,LINC01007,cg18182399,cg11136562,CELF6,PADI2,C22orf46P,cg05232889
cg23616741,cg23674882,cg20692569,LGMN,NRXN3,PREX1,cg05256043,RPL29,OR7A5,cg02595219,cg25076881,APLN,METTL1,PADI2,METTL1,MXI1,DNAJC18,ITPKB,NDE1,CCNO,cg24362726,FAM107B,MCM7,GPCPD1,cg20028470,cg05232889,LINC00507
cg23579062,cg23616741,cg12864235,cg01612158,MAP4K3-DT,ELP2,cg09705062,cg08578641,OR7E14P,cg06690548,NRIP2,cg00174500,MID1IP1,cg24765079,MID1IP1,cg12793610,INPPL1,SLC25A18,CLMN,SLC5A11,PHYHIP,cg24389347,SYT5,TEAD2,LDLRAP1,NDE1,SYT5
cg23499956,cg23579062,FLT3LG,cg07197059,TMEM132E-DT,cg05697249,cg24765079,GIPR,PCYOX1L,ITPRID2,WBP2,cg00727590,MPV17L2,ARHGEF37,MPV17L2,IQCK-AS1,CEACAM16-AS1,cg04451770,cg13334277,ODC1,TEAD2,PADI2,LINC00507,SMIM10L2A,cg08241785,RHOQ,SAMD4A
cg23477967,cg23499956,cg22398616,cg05898524,FLT3LG,INPPL1,ADIPOR2,cg24765079,PRELP,cg24362726,cg24362726,PLEKHM2,MRAS,LDLRAP1,MRAS,AIF1L,CDK18,cg19832721,DOCK5,MXI1,HIGD1B,cg22534509,SLC6A9,HSPB2,RHOQ,cg04983977,cg13043509
cg23349242,cg23477967,cg15789095,PLXNB1,TGFB1I1,cg19485804,cg26832211,DYNC1LI2,PHF19,ADRA1D,PLEKHM2,LINC01736,MRGPRF,DYNC1LI2,MRGPRF,HIGD1B,LINC01664,ELP2,cg05429895,FOXO4,DOCK5,MAST3,cg04451770,EZR,CCNO,cg20028470,SLC5A11
cg23159337,cg23349242,TRIP10,HSPA2,METTL1,EMD,PIEZO2,cg17939444,PIEZO2,VSTM2L,cg24365867,LDLRAP1,MTMR10,MRGPRF,MTMR10,PNMA5,LINC03013,ANKRD19P,cg27146152,DOCK5,MPV17L2,CCNO,RIPOR3,TMEM132E-DT,cg05050341,cg10313673,cg10942056
cg22740835,cg23159337,PADI2,EZR,GPCPD1,cg05382123,cg05050341,CPM,PLEKHB1,cg17826679,cg12793610,ELP2,MXI1,PIEZO2,MXI1,cg04451770,cg06220958,AIF1L,FAM107B,cg02489552,cg21062347,cg13043509,LINC03013,SCN3B,cg07193504,cg05668853,cg27146152
cg22672790,cg22740835,cg11136562,cg10313673,IQCK-AS1,cg22472290,CNN3-DT,cg27104271,PLK2,cg05697249,SMIM10L2B,HSPB2,MYOT,LINC01485,MYOT,GIPR,cg17506742,SMIM3,CCNO,LINC03013,cg27146152,HIGD1B,MXI1,TIMELESS,cg17939444,cg17253459,PNMA5
cg22585988,cg22672790,cg22472290,PLEKHB1,SEPTIN5,TAC3,cg00727590,CCNO,PLXNB1,LINC01485,cg22534509,KIF13B,NDE1,FANCC,NDE1,cg02932167,KIF13B,DOCK1,KLHL5,DBI,cg02008416,cg07193504,TRIP10,PRKCG,ODC1,cg15895197,ELP2
cg22545356,cg22585988,cg12793610,LINC02217,cg02489552,ARRDC2,PRKCG,CDH22,SLC38A2,SLC44A1,cg00204262,cg12793610,NPTXR,LINC00507,NPTXR,ZBBX,DBI,ARHGEF37,cg27104271,cg21062347,ODC1,LINC00507,NDE1,DBI,cg23579062,ERI3,cg04451770
cg22472290,cg22545356,TIMELESS,cg04502814,VASP,cg24178740,DYNC1LI2,CDK18,NUMBL,LINC00515,ITPRID2,cg03389133,NRIP2,cg02489552,NRIP2,SLC43A3,SMIM3,MXI1,cg05245515,cg18182399,CCNO,cg21062347,ITPRID2,SCG3,ELP2,cg17071957,RHOQ
cg22442730,cg22534509,cg17253459,cg27243140,KCNJ16,cg00204262,cg20692569,CDK2AP1,SLC25A48,cg10942056,cg26509022,cg06117855,NRXN3,PRKCG,NRXN3,SLC6A9,NDE1,cg02008416,cg13043509,cg00466249,SMIM3,cg08351331,SMIM3,ADIPOR2,MCM7,VASP,LINC03013
cg22398616,cg22472290,cg20744464,SLC6A12,ARHGEF37,SLC30A3,cg07193504,CEDORA,SLC43A3,cg17506742,cg06946880,SLC44A1,NUMBL,SMTN,NUMBL,SLC5A11,WNT10B,cg05668853,WBP2,CACNG3,LINC00515,cg00095526,cg13547644,LINC00310,cg17506742,RASSF2,SMIM3
cg22282672,cg22442730,SLC5A11,cg08351331,TCF15,PLEKHB1,cg24389347,CELF6,MXI1,SMIM10L2B,RPSAP69,cg20028470,ODC1,cg15780361,ODC1,KLHL5,LY86-AS1,NDE1,PNMA5,cg04451770,HMGN2,ANKRD19P,AGPAT1,METTL1,LNCBRM,SCG3,MXI1
cg22224704,cg22398616,cg15895197,cg23616741,PCYOX1L,NDE1,LINC01736,CHID1,cg15984661,TEAD2,cg00727590,cg16970828,OGA,SAMD4A,OGA,cg07193504,SASH1,cg00727590,RHOQ,cg02008416,LINC03013,OR7A5,PNMA5,ASCL1,WBP2,FAM107B,cg11136562
cg21960110,cg22282672,PHYHIP,TMEM132E-DT,AIF1L,cg11761535,SLC25A48,CHRNA2,ZCCHC17,cg23499956,RASSF2,cg24365867,OLMALINC,SYDE1,OLMALINC,cg00466249,SMIM10L2B,cg02010852,cg24362726,LINC01007,cg01869233,CEP83,RHOQ,RHOQ,cg19368582,cg19954000,AGPAT1
cg21838334,cg22224704,cg05697249,FANCC,PNMA5,cg22585988,LINC01664,LNCOC1,ZNF441,cg20744464,cg11136562,cg17398613,OR7A5,TMEM107,OR7A5,LINC01007,cg21062347,cg02932167,cg21062347,ZNF704,cg22534509,OR7E14P,cg05232889,DOCK5,RPSAP69,cg00204262,FAM107B
cg24322623,cg21960110,PHF19,cg26090652,SCG3,LINC00515,ARRDC2,COL27A1,ZNF652-AS1,cg09222115,cg27016307,cg27016307,OR7E14P,SLC5A11,OR7E14P,CEP83,LINC01736,ITPRID2,cg13547644,PHYHIP,cg27016307,cg12793610,cg18669381,WSCD1,cg02489552,ARHGEF37,ITPRID2
cg24362726,cg24178740,ADRA1D,cg24910675,GPER1,cg20664201,TMEM107,cg05256043,cg05429895,LINC02217,PCYOX1L,ARRDC2,PADI2,GPER1,PADI2,PHYHIP,MYOT,ZBBX,ANKRD19P,IQCK-AS1,MXI1,GIPR,cg10942056,HSPA2,KCNJ16,ITPKB,TRIP10
cg24365867,cg24362726,cg05232889,PHYHIP,CHRNA2,SLC25A48,LINC01485,cg05670596,cg15780361,cg08578641,cg17398613,PCYOX1L,PCYOX1L,LINC02217,PCYOX1L,DNAJC18,SYDE1,cg16361890,LINC00515,CEP83,cg17253459,cg02008416,FAM107B,PLXNB1,cg11136562,cg15780361,CACNG3
cg26090652,cg21671476,CCNO,cg04983977,cg15780361,cg08775230,cg05668853,CASC3,OLMALINC,cg17398613,cg05668853,cg06344807,PHF19,CEP83,PHF19,SLC25A18,LINC02552,ADORA2A,cg02008416,cg12793610,cg12793610,KIF13B,CACNG3,ARK2C,ITPRID2,cg18988110,cg13547644
cg27159719,cg24365867,PIEZO2,cg06946880,ARK2C,cg21663431,SCG3,LINC01007,NRXN3,cg03870261,LINC01664,VSTM2L,PHYHIP,EMD,PHYHIP,cg02595219,cg23159337,cg22224704,ADRA1D,cg11136562,cg00466249,FOXO4,ZBBX,MPV17L2,cg23499956,VEZF1,ANKRD19P
cg27146152,cg27159719,cg13547644,cg04451770,ZNF652-AS1,cg18669381,HMGN2,cg17398613,cg01869233,cg27016307,cg22398616,cg24362726,PIEZO2,CLMN,PIEZO2,cg18182399,cg02595219,PCYOX1L,OR7E14P,RHOQ,cg04451770,CELF6,GIPR,PADI2,SAMD4A,cg23674882,A2ML1
cg27132814,cg27146152,MPV17L2,cg05668853,CACNG3,MID1IP1,cg02654291,PRSS16,SAMD4A,cg16541031,SLC25A18,cg18988110,PLEKHB1,TMCC3,PLEKHB1,LINC00515,ADRA1D,ODC1,A2ML1,SLC43A3,GIPR,cg20664201,ANKRD19P,ARHGEF37,ICAM5,cg21838334,CCNO
cg27104271,cg27132814,cg15780361,cg24389347,cg11052143,ZNF704,cg23579062,PTPRF,PRR13,cg24365867,cg21062347,cg00777121,PLEKHM2,IP6K3,PLEKHM2,CACNG3,MID1IP1,cg15127733,cg05697249,cg02010852,ZBBX,KCNJ10,A2ML1,LDLRAP1,cg24389347,TMEM107,cg22672790
cg27016307,cg27104271,DBI,SH2D5,FZD9,SMTN,CSRP1,LY86-AS1,PRSS16,cg26509022,CARHSP1,cg05898524,PLK2,YES1,PLK2,cg11136562,MPV17L2,LINC02217,SLC5A11,cg07193504,FFAR4,ZBBX,cg05050341,DYNC1LI2,cg04983977,cg00174500,SLC44A1
cg26832211,cg27016307,cg23674882,SLC44A1,PLK2,FFAR4,EMD,CCKBR,RASSF2,cg27159719,cg06344807,ITPRID2,PLXNB1,ZNF441,PLXNB1,AGPAT1,cg00727590,A2ML1,ITPKB,TEAD2,PNMA5,ZNF704,SLC44A1,MRGPRF,cg08578641,cg25903497,DNAJC18
cg26509022,cg26832211,cg24101578,cg03003745,CEACAM16-AS1,HPCA,FZD9,CACNG3,RBP4,cg02489552,cg06117855,cg14435807,PNMA5,LNCOC1,PNMA5,A2ML1,cg03258472,cg24389347,MPV17L2,SAMD4A,cg19884658,GPCPD1,DNAJC18,PIEZO2,cg06946880,cg20910746,MRAS
cg26200585,cg26509022,cg23579062,cg12981137,OR7A5,KIF5A,cg06220958,LNCBRM,RHOQ,PADI2,cg19954000,cg16555388,PPDPF,PRR13,PPDPF,FOXO4,SLC30A3,DYNC1LI2,RIPOR3,cg05973262,cg07193504,DOCK5,CCNO,LINC01485,RIPOR3,cg22472290,PHYHIP
cg26143719,cg26200585,cg27243140,SLC43A3,DOCK5,cg16555388,cg19954000,ADORA2A,RIPOR3,cg14435807,cg16555388,cg14072120,PRELP,COL26A1,PRELP,WSCD1,cg05973262,FOXO4,CACNG3,ELP2,cg27104271,TEAD2,cg22672790,FANCC,CEP83,HPCA,CEP83
cg25982743,cg26143719,LINC00926,cg22534509,LINC02217,cg06117855,cg12120741,cg20910746,RPSAP69,cg14072120,cg17253459,cg16541031,PREX1,cg06690548,PREX1,cg19884658,LNCOC1,PNMA5,AIF1L,cg02595219,AIF1L,cg16555388,DOCK1,LINC00507,cg20870559,cg24525573,cg05668853
cg24389347,cg26090652,cg10978355,cg14851685,COL27A1,YBX2,cg00745735,TEAD2,PRKCG,IQCK-AS1,cg06690548,cg02010852,PRKCG,KCNJ16,PRKCG,DYNC1LI2,CEP83,CSRP1,LDLRAP1,cg22672790,FOXO4,IQCK-AS1,cg05973262,cg15780361,cg00727590,cg19125606,cg05973262
cg25947945,cg25982743,RHOQ,cg09382492,LNCBRM,cg22398616,MRGPRF,cg23741330,RUSF1,cg05670596,VSTM2L,SMIM3,PRKX,PNMA5,PRKX,LDLRAP1,CASC3,SMTN,cg10313673,cg06946880,CACNG3,cg10923408,KCNJ10,SAMD4A,DBI,QDPR,KCNJ10
cg25903497,cg25947945,ARHGEF37,cg16382322,NUMBL,SCG3,LINC00515,EMD,SASH1,cg03389133,ERBIN,LINC01664,PRR13,TGFB1I1,PRR13,cg24134767,cg21301148,RASSF2,VASP,cg01869233,cg11136562,ASCL1,MRAS,COL26A1,LINC03013,AQP6,GIPR
cg25277950,cg25903497,cg20028470,A2ML1,LNCOC1,cg11136562,SYDE1,DOCK5,NPTXR,LNCBRM,cg18182399,C22orf46P,PRSS16,MRAS,PRSS16,ADORA2A,cg00095526,GPCPD1,ITPRID2,SCG3,cg05429895,SYDE1,PHYHIP,SYDE1,cg22398616,cg11761535,RIPOR3
cg25076881,cg25277950,GIPR,cg03258472,DBI,cg06849477,FAM107B,DOCK1,SCG3,cg06344807,cg05697249,cg26509022,PTPRF,NRXN3,PTPRF,CSRP1,cg05245515,cg14435807,cg05973262,cg05245515,IQCK-AS1,ZNF441,cg22398616,TMEM107,cg27016307,cg04488758,cg20217872
cg24910675,cg25076881,cg06946880,cg24178740,cg01869233,FOXO4,cg19884658,DNAJC18,SCN2B,cg05898524,MPV17L2,ADRA1D,QDPR,NUMBL,QDPR,cg27146152,cg21671476,ADRA1D,cg22672790,ZNF441,CEP83,ICAM5,CEP83,SLC5A11,cg17398613,CLMN,cg22398616
cg24765079,cg24910675,SMTN,cg15210427,LINC00310,SCN3B,ITPKB,ADIPOR2,SCN3B,cg03453449,cg03852570,cg18119407,RASSF2,HIGD1B,RASSF2,ADRA1D,MAST3,MRGPRF,TRIP10,AIF1L,SLC43A3,cg01869233,cg20217872,GPER1,cg20744464,ARK2C,TIMELESS
cg24670715,cg24765079,RIPOR3,PLEKHM2,DNAJC18,DNAJC18,cg04451770,ADRA1D,SLC25A18,LINC01664,cg02010852,cg19954000,RBP4,PCYOX1L,RBP4,KCNJ16,RPSAP69,cg18988110,cg00498305,GPCPD1,VASP,PREX1,CSRP1,LINC02217,cg05668853,HIGD1B,FFAR4
cg24623694,cg24670715,cg21663431,CASC3,FANCC,C22orf46P,cg05232889,cg00534274,PRKX,cg22282672,cg04488758,cg10313673,RHOQ,ICAM5,RHOQ,cg27104271,cg08578641,GLI1,COL27A1,OR7E14P,TRIP10,TIMELESS,TIMELESS,CEP83,DOCK1,CPM,CSRP1
cg24525573,cg24623694,ELP2,INPPL1,SYT5,WNT10B,FLT3LG,AGPAT1,cg06117855,cg03972838,ANKRD19P,cg05668853,RIPOR3,AIF1L,RIPOR3,ITPRID2,METTL1,cg13334277,cg18182399,ARHGEF37,cg13547644,NDE1,WNT10B,EMD,ASCL1,ZNF704,TCF15
cg21671476,cg24525573,cg27016307,MID1IP1,KIF13B,cg01612158,TNS3,AIF1L,PREX1,cg19884658,ZBBX,ZBBX,RPL29,cg11052143,RPL29,SMTN,MAP4K4,cg27146152,SMIM3,TIMELESS,cg02595219,cg02595219,FFAR4,CLMN,cg21062347,GPER1,cg05050341
cg21494776,cg24389347,S100A4,RASSF2,HMG20B,METTL1,cg02347487,cg24178740,PADI2,SMIM3,cg14435807,cg14837165,RPSAP69,PHF19,RPSAP69,HMGN2,FAM107B,SLC5A11,IQCK-AS1,PNMA5,DYNC1LI2,DBI,cg19884658,TMCC3,SLC43A3,CDK18,WNT10B
cg21301148,cg21838334,TMEM107,C22orf46P,cg06690548,MXI1,RHOQ,ANLN,NDE1,cg26200585,cg02008416,ERI3,RUSF1,CACNG3,RUSF1,CELF6,GPCPD1,PHYHIP,cg20664201,SLC25A18,cg18182399,cg10942056,cg05668853,IP6K3,cg22534509,cg02595219,cg20300246
cg16604516,cg21663431,IQGAP1,cg23499956,MEIS3,cg02010852,cg24134767,cg23159337,cg11052143,cg05050341,cg17071957,cg26200585,S100A4,DNAJC18,S100A4,SYDE1,CPM,SLC25A48,cg22398616,A2ML1,OR7E14P,AIF1L,LINC00310,IQGAP1,cg08351331,METTL1,LINC00310
cg17928268,cg15626350,cg02010852,OR7A5,LDLRAP1,PRKCG,cg27016307,ARK2C,cg24670715,cg23579062,cg18988110,RPSAP69,SAMD4A,CCKBR,SAMD4A,OR7E14P,cg06690548,COL27A1,HPCA,VASP,ADRA1D,cg00840516,VEZF1,YES1,cg19954000,cg18669381,cg07193504
cg17826679,cg18343292,GPCPD1,CLMN,cg16003238,cg02932167,ITPRID2,ATF7IP2,MRGPRF,ZBBX,KIF5B,cg17826679,SASH1,cg16003238,SASH1,GPCPD1,HSPB2,SLC6A9,ERI3,SYDE1,ITPRID2,GLI1,cg20300246,ZNF441,cg17253459,KLHL5,cg00840516
cg17692403,cg18119407,WBP2,SCN2B,LINC00926,KANK2,cg06933965,RBP4,MTMR10,AIF1L,A2ML1,cg05697249,SCG3,HPCA,SCG3,cg13547644,OLMALINC,ICAM5,cg11136562,ADRA1D,cg05245515,LDLRAP1,ARHGEF37,LNCOC1,ZNF441,DOCK5,cg00498305
cg17506742,cg17939444,cg27132814,PCYOX1L,ELP2,cg22224704,ADORA2A,QDPR,TMCC3,cg18988110,SAMD4A,cg08578641,SCN2B,NRIP2,SCN2B,LINC02217,DOCK5,DNAJC18,ERBIN,LINC00515,SLC25A18,WBP2,SLC43A3,PRR13,ITPKB,TEAD2,cg17826679
cg17465304,cg17928268,cg15127733,cg00597076,ERFE,cg14792480,CARHSP1,SAMD4A,TMEM107,cg14837165,SCG3,LINC02217,SCN3B,WBP2,SCN3B,ERBIN,MARCHF8,cg05697249,cg21671476,MAST3,LDLRAP1,cg16970828,SMIM10L2B,ICAM5,VSTM2L,cg10942056,cg10313673
cg17398613,cg17826679,cg24389347,cg17692403,ZCCHC17,KIF13B,cg21301148,RHOQ,TMEM132E-DT,cg15895197,ICAM5,cg00204262,SEPTIN5,CHID1,SEPTIN5,cg10313673,PREX1,KCNJ16,HIGD1B,LDLRAP1,cg02489552,cg08241785,cg10313673,KCNJ16,ERBIN,LINC00507,cg19884658
cg17253459,cg17692403,SCG3,RPSAP69,PRR13,NPTXR,RPL29,MID1IP1,TMEM59L,DNAJC18,SMIM3,cg04488758,SH2D5,RPL29,SH2D5,cg17253459,cg13299148,cg23579062,cg04451770,cg00498305,ERI3,WSCD1,cg00498305,PNMA5,cg18182399,ANLN,cg27016307
cg17071957,cg17506742,DYNC1LI2,cg22585988,LINC02552,cg16382322,OLMALINC,PRKCG,TNS3,cg14600885,cg14072120,cg22545356,SLC25A18,RUSF1,SLC25A18,COL27A1,cg25903497,cg10313673,RUSF1,CELF6,cg10313673,RHOQ,cg17826679,TGFB1I1,cg22545356,cg10923408,SMIM10L2B
cg16970828,cg17465304,CSRP1,FOXO4,LINC01485,cg27243140,cg17253459,OLMALINC,TRIP10,cg19125606,PNMA5,RASSF2,SLC25A48,ELP2,SLC25A48,ERI3,cg18182399,WSCD1,PHYHIP,ZBBX,cg22398616,KCNJ16,SMTN,MRAS,cg21960110,PNMA5,GPCPD1
cg16555388,cg17398613,cg26832211,PRKX,cg24670715,cg08727202,cg02932167,cg15626350,VASP,EMD,SMTN,cg17253459,SLC30A3,SLC44A1,SLC30A3,SLC25A48,ANKRD19P,EMD,KCNJ10,PREX1,cg09222115,ADORA2A,cg23579062,NRXN3,cg12793610,SASH1,SLC43A3
cg18119407,cg17253459,cg15210427,cg15789095,RASSF2,cg14435807,cg15210427,PCYOX1L,MYOT,cg17939444,HSPB2,cg19884658,SLC38A2,SCN2B,SLC38A2,TRIP10,cg27104271,LINC03013,cg13673514,cg20664201,ADORA2A,A2ML1,GPCPD1,HPCA,cg02010852,MPV17L2,VEZF1
cg16541031,cg17071957,cg18988110,cg02397720,YES1,cg19954000,ADRA1D,MRGPRF,MRAS,DYNC1LI2,WSCD1,ASCL1,SLC43A3,TNS3,SLC43A3,cg02489552,A2ML1,cg11136562,MRGPRF,KCNJ10,WSCD1,cg20870559,cg17253459,NUMBL,cg26509022,RIPOR3,cg07412254
cg16382322,cg16970828,GLI1,YES1,PHF19,cg05670596,cg19368582,PHF19,ELP2,cg05668853,cg20483374,LINC01007,SLC44A1,TAC3,SLC44A1,MRGPRF,SLC25A18,FLT3LG,cg09222115,MAP4K4,LINC02217,cg13547644,cg27016307,HIGD1B,ANKRD19P,LDLRAP1,cg22534509
cg16361890,cg16604516,HPCA,cg02010852,VSTM2L,SMIM10L2A,cg10313673,cg19138960,VEZF1,DOCK1,cg08578641,SLC25A18,SLC4A11,SEPTIN5,SLC4A11,cg05429895,IQCK-AS1,SYDE1,cg05256043,cg20870559,cg05973262,HSPA2,cg00840516,PCYOX1L,ZBBX,cg05973262,ZNF441
