MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg20692569,hsa-miR-1266,cg24765079,SH2D5,C22orf46P,MAP4K3-DT,FZD9,cg22224704,cg18182399,cg15517609,cg13043509,cg01869233,ICAM5,TCF15,hsa-miR-143,cg00745735,CMTM3,hsa-miR-548a-3p,ZNF652-AS1,hsa-miR-660,hsa-miR-33a,CEDORA,HSPB2,GAREM2,cg07412254,hsa-let-7e,hsa-miR-33a
hsa-miR-329,hsa-miR-127-3p,hsa-miR-33a,hsa-miR-154,SLC25A18,LINC01664,ANLN,cg01869233,cg22224704,cg00745735,LNCBRM,cg05898524,INPP5D,KIF5A,hsa-miR-2117,PLEKHB1,cg16361890,FLT3LG,WSCD1,hsa-miR-33a,cg02008416,A2ML1,hsa-miR-33a,KIF5B,cg22224704,cg13547644,MAP4K3-DT
cg16604516,hsa-miR-1275,hsa-miR-296-5p,hsa-miR-633,PADI2,SLC38A2,hsa-miR-340,PRSS16,hsa-miR-874,hsa-miR-767-5p,cg00498305,CACNG3,INPPL1,FLT3LG,hsa-miR-664,HMGN2,cg24670715,METTL1,hsa-miR-34a,KIF5A,PLEKHB1,cg24765079,MAP4K3-DT,FOXO4,cg18182399,hsa-miR-181c,cg06220958
cg25277950,hsa-miR-128,cg02008416,cg11136562,SLC5A11,cg19368582,ICAM5,cg22398616,hsa-miR-27a,TEAD2,cg02654291,CLMN,IP6K3,CASC3,hsa-miR-500_hsa-miR-501-5p,CEDORA,CNN3-DT,CEDORA,cg02008416,GAREM2,hsa-miR-99a,cg00745735,cg06220958,SMIM3,ZNF652-AS1,LNCOC1,METTL1
FAM107B,hsa-miR-1283,cg08578641,hsa-miR-362-3p,KCNJ10,cg24765079,TMCC3,CMTM3,hsa-miR-504,hsa-miR-329,hsv1-miR-H8,CMTM3,IQCK-AS1,cg12845808,hsa-miR-106b,FZD9,cg20664201,cg22224704,PLEKHB1,cg15517609,hsa-miR-1,PLEKHB1,PLEKHB1,MYOT,cg24765079,hsa-miR-582-5p,PLEKHB1
cg05973262,hsa-miR-1286,RPL29,LINC01007,HOPX,CPM,PTPRF,cg19485804,ODC1,ZBBX,hsa-miR-33a,TEAD2,IQGAP1,LINC01664,hsa-miR-595,KIF5A,cg09382492,hsa-miR-33a,GAREM2,cg07412254,hsa-miR-660,cg18986273,cg05973262,MID1IP1,cg00466249,hsa-miR-126,cg22545356
DNAJC18,cg24362726,cg12845808,cg21062347,SCN3B,C22orf46P,cg02654291,SCG3,ARK2C,cg05973262,ZNF652-AS1,hsa-miR-1266,ISYNA1,LINC01736,hsa-miR-152,cg07412254,hsa-miR-150,hsa-miR-660,hsa-miR-375,cg02008416,cg15517609,hsa-miR-33a,cg22545356,GIPR,CCNO,hsa-miR-220a,cg23616741
cg03258472,cg24322623,hsa-miR-1246,cg27243140,IQGAP1,MYOT,hsa-miR-128,SCN2B,cg09705062,hsa-miR-324-5p,hsa-miR-577,LINC01485,ITPKB,ZBBX,hsa-miR-767-5p,hsa-miR-1246,cg07412254,hsa-miR-633,S100A4,CARHSP1,OLMALINC,HSPB2,cg23616741,RPSAP69,PRELP,hsa-miR-548j,hsa-miR-125a-5p
IQGAP1,cg24178740,DOCK1,cg17465304,ODC1,LINC00926,hsa-miR-151-5p,hsa-miR-221,hsa-miR-95,cg02654291,hsa-miR-24,cg18986273,ITPRID2,cg22442730,hsa-miR-130b,cg15127733,ADORA2A,hsa-miR-1308,hsa-miR-33a,FZD9,cg02489552,ODC1,cg01869233,CPM,ARK2C,hsa-miR-369-3p,cg01869233
hsa-miR-98,cg17692403,cg15517609,NPTXR,LINC00507,SLC44A1,cg12845808,hsa-miR-203,hsa-miR-1979,HSPB2,hsa-miR-1266,PLEKHM2,KANK2,HOPX,hsa-miR-197,hsa-miR-433,SLC4A11,TIMELESS,CEACAM16-AS1,C22orf46P,WSCD1,CSRP1,hsa-miR-34b,FAM107B,cg27016307,hsa-miR-1305,hsa-miR-34b
hsa-miR-146b-5p,cg17928268,FANCC,MAP4K3-DT,GLI1,cg25903497,hsa-miR-548a-3p,MARCHF8,kshv-miR-K12-2,cg05245515,cg18182399,cg27104271,KCNJ10,OLMALINC,hsa-miR-186,cg18182399,PLEKHB1,hsa-miR-425,hsa-miR-99a,ASCL1,hsa-miR-34b,cg20664201,OR7A5,PREX1,ARRDC2,hcmv-miR-UL70-3p,OR7A5
CHID1,cg17939444,hsa-miR-448,hsa-miR-340,SYDE1,CLMN,hsa-miR-432,cg09222115,hsa-miR-1299,hsa-miR-361-3p,hsa-miR-127-3p,cg13334277,KCNJ16,SLC25A18,hsa-miR-331-3p,cg06946880,cg19485804,cg13334277,CARHSP1,CDK18,FZD9,OLMALINC,hsa-miR-125a-5p,A2ML1,cg00727590,hsa-miR-10a,hsa-let-7i
hsa-miR-577,cg18119407,cg04983977,cg02397720,ADIPOR2,cg05050341,hsa-miR-133b,TAC3,hsa-miR-448,RPL29,OLMALINC,hsa-miR-133a,KIF13B,ZCCHC17,hsa-miR-151-5p,METTL1,GAREM2,kshv-miR-K12-2,KIF5A,CEDORA,CARHSP1,cg08578641,hsa-miR-1,ISYNA1,ODC1,hsa-miR-525-5p,hsa-miR-1
CCNO,cg18182399,hsa-miR-135a,cg07193504,ICAM5,PRKCG,cg25076881,LINC01485,hsa-miR-1246,CACNG3,hsa-miR-516a-3p,cg18988110,KIF5A,RBP4,kshv-miR-K12-2,cg08578641,GPCPD1,hsa-miR-199b-5p,hsa-miR-133b,kshv-miR-K12-4-5p,CEDORA,hsa-miR-525-5p,cg08578641,ANKRD19P,OLMALINC,CCDC69,cg08578641
hsa-miR-15a,cg18343292,cg07412254,cg12864235,TIMELESS,WSCD1,cg24910675,cg26832211,cg17826679,hsa-miR-369-3p,cg22545356,hsa-miR-1246,KIF5B,HMG20B,hsa-miR-127-3p,hsa-miR-517c_hsa-miR-519a,MCM7,S100A4,hsa-miR-1,SCG3,GAREM2,hsa-miR-1912,cg06946880,CDK18,cg15127733,APLN,cg06946880
CSRP1,cg18669381,cg22442730,cg23579062,PLEKHM2,hsa-miR-577,MEIS3,hsv1-miR-H3,cg15127733,hsa-miR-21,cg05898524,OR7A5,KLHL5,CELF6,hsa-miR-190b,cg22224704,PTPRF,hsa-miR-375,cg18986273,NRIP2,CEACAM16-AS1,cg15127733,YBX2,NDE1,hsa-miR-1246,hsa-miR-106b,YBX2
cg12864235,cg18986273,HSPB2,cg04527918,LINC01664,cg15517609,kshv-miR-K12-2,NUMBL,hsa-let-7e,PPDPF,cg27104271,cg02654291,LDLRAP1,GPCPD1,hsa-miR-101,ICAM5,OLMALINC,PHYHIP,FZD9,hsa-let-7e,SCG3,RPSAP69,cg00727590,CEDORA,cg05973262,SLC6A12,DOCK5
hsa-miR-29c,cg18988110,MAST3,LINC01736,HPCA,CEACAM16-AS1,hsa-miR-504,RASSF2,hsa-miR-1297,cg14851685,hsa-let-7i,PTPRF,LGMN,SASH1,hsa-miR-15a,CEP83,QDPR,hsa-miR-34b,OLMALINC,cg02347487,cg13334277,cg02008416,cg07193504,RIPOR3,cg27104271,hsa-miR-361-3p,cg07193504
CASC3,cg19125606,RPSAP69,ebv-miR-BART8,ZBBX,FOXO4,hsa-miR-1,cg25903497,cg12864235,CMTM3,cg22224704,hsa-miR-34b,LINC00310,TEAD2,hsa-miR-769-5p,LNCBRM,hsa-miR-15b,hsa-miR-1,cg02489552,RPSAP69,KIF5A,ITPKB,DOCK5,MXI1,hsa-miR-127-3p,ODC1,cg02010852
hsa-miR-128,cg19138960,hsa-miR-487b,hsa-miR-651,TEAD2,CMTM3,SPACA6,YES1,KIF5A,hsa-miR-34b,cg02008416,hsv1-miR-H8,LINC00507,SPACA6,hsa-miR-1,C22orf46P,HMGN2,NRIP2,cg13334277,METTL1,cg08578641,MPV17L2,hsa-let-7i,MAP4K4,cg19884658,cg18988110,cg07412254
OGA,cg19264571,ODC1,SMIM10L2B,KANK2,cg02397720,cg19832721,cg22585988,hsa-miR-15b,cg13334277,CCDC69,A2ML1,LINC00515,SMIM10L2A,hsa-miR-219-5p,SASH1,cg05512756,cg00095526,cg07412254,cg08578641,SLC6A9,cg14851685,cg02010852,SLC25A48,hsa-miR-378,FZD9,cg24670715
PRELP,cg19368582,hsa-miR-128,cg03389133,SMIM10L2A,PIEZO2,hsa-miR-425,cg14600885,cg22282672,cg00727590,hsa-miR-93,MEIS3,LINC00926,HSPB2,hsa-miR-195,cg24670715,ZNF652-AS1,hsa-miR-199a-5p,hsa-miR-1246,hsa-miR-448,kshv-miR-K12-4-5p,cg02654291,cg07412254,LINC01007,hsa-miR-516a-3p,cg20664201,ebv-miR-BART8
LDLRAP1,cg19485804,SYDE1,cg02010852,ZNF441,KANK2,cg25277950,RPL29,hsa-miR-128,MAP4K3-DT,CCNO,cg05245515,LINC01007,EZR,hsa-miR-485-3p,S100A4,SLC30A3,cg15127733,SYT5,hsa-miR-150,hsa-miR-448,cg23616741,cg24670715,SMTN,hsa-miR-99b,hsa-miR-378,cg27104271
hsa-miR-874,cg19504245,cg09656934,hsa-miR-23b,EZR,LINC01736,hsa-let-7e,hsa-miR-1299,hsa-miR-432,hsa-miR-1266,cg06946880,PADI2,LINC01485,TMEM132E-DT,hsa-miR-145,hsa-miR-125a-5p,cg08578641,cg22545356,CEDORA,LNCBRM,CDK18,cg06220958,ebv-miR-BART8,FFAR4,cg01869233,cg24765079,cg00727590
cg22740835,cg19832721,KIF5A,cg05898524,DYNC1LI2,cg02654291,hsa-miR-146b-5p,cg16382322,ebv-miR-BART8,YBX2,cg16003238,hsa-miR-21,LINC01664,SCN3B,hsa-miR-633,SYT5,hsa-miR-197,cg01869233,CDK18,ZBBX,hsa-miR-433,NDE1,S100A4,RBP4,CACNG3,ARRDC2,S100A4
CDH22,cg17826679,TMCC3,PNMA5,CCKBR,hsa-miR-29a,hsa-miR-27a,hsa-miR-216a,hsa-miR-885-5p,cg13547644,hsa-miR-199a-5p,hsa-miR-361-3p,LINC01736,TIMELESS,hsa-miR-376a,hsa-miR-133b,hsa-miR-129-3p,CEACAM16-AS1,MAP4K3-DT,cg00095526,hsa-miR-1246,MXI1,cg00095526,KCNJ10,CLMN,cg13043509,cg00095526
cg22534509,cg17506742,LINC00515,hsa-miR-93,CNN3-DT,ARHGEF37,hsa-miR-551b,KANK2,hsa-miR-362-3p,ebv-miR-BART2-5p,hsa-miR-448,ZBBX,LINC02217,DBI,hsa-miR-125b,hsa-miR-448,hsa-miR-329,ARRDC2,hsa-miR-378,cg20664201,C22orf46P,hsa-miR-516a-3p,PADI2,IQCK-AS1,hcmv-miR-UL70-3p,cg06220958,hsa-miR-484
cg22545356,cg24134767,hsa-miR-10a,ZBBX,NRIP2,HSPA2,hsa-miR-154,cg27159719,hsa-miR-517c_hsa-miR-519a,hsa-miR-484,hsa-miR-29b,DOCK5,LINC02552,SCG3,hsa-miR-424,RPSAP69,KIF5B,LDLRAP1,cg24134767,SLC6A9,cg02347487,C22orf46P,hsa-miR-484,OR7E14P,AIF1L,SCG3,cg13043509
cg19264571,cg17465304,hsa-miR-191,SMTN,LY86-AS1,ZNF652-AS1,RPSAP69,DOCK1,hsa-miR-431,cg18986273,hsa-miR-633,LNCBRM,LINC03013,ADIPOR2,hsa-miR-140-3p,hsa-miR-516a-3p,cg12864235,cg06220958,hsa-miR-516a-3p,cg24134767,cg24134767,MAP4K3-DT,cg13043509,ATF7IP2,hsa-miR-142-3p,cg19884658,cg18988110
cg20028470,cg15626350,ebv-miR-BART8,hsa-miR-425,PIEZO2,hsa-miR-24,hsa-miR-885-5p,MEIS3,hsa-miR-100,cg00466249,cg01869233,ebv-miR-BART8,LNCBRM,LINC00310,hsa-miR-21,cg04983977,ANKRD40,hsa-miR-423-3p,CDK2AP1,hsa-miR-106a_hsa-miR-17,METTL1,cg15517609,cg27104271,ERBIN,hsa-miR-767-5p,cg05050341,TEAD2
hsa-miR-125b,cg15780361,NPTXR,cg24670715,TMCC3,SLC43A3,hsa-miR-1286,ERFE,hsa-miR-1260,PLEKHM2,cg13334277,FZD9,LNCOC1,METTL1,hsa-miR-29b,LNCOC1,METTL1,CDK18,hsa-miR-106a_hsa-miR-17,hsa-miR-1246,RPSAP69,LNCBRM,cg18988110,CEACAM16-AS1,cg02595219,kshv-miR-K12-2,cg22224704
SMIM3,cg15789095,cg02932167,NRIP2,CEP83,ATF7IP2,hsa-miR-516a-3p,CLMN,hsa-miR-410,hsa-miR-548j,cg00204262,hsa-miR-199b-5p,LY86-AS1,hsa-miR-29a,hsa-miR-1308,hsa-miR-484,ITPKB,hsa-miR-873,hsa-miR-448,ITPKB,ASCL1,CLMN,TEAD2,MTMR10,DOCK5,cg00727590,SCG3
cg26832211,cg15895197,cg03870261,RASSF2,IP6K3,cg13547644,hsa-miR-548j,hsa-miR-346,hsa-miR-520e,cg18988110,hsa-miR-142-3p,cg13547644,MAP4K3-DT,ASCL1,hsa-miR-425,VEZF1,cg05382123,hsa-miR-484,cg02347487,hsa-miR-516a-3p,cg15127733,hsa-miR-504,cg22224704,DOCK1,cg22672790,WSCD1,cg00466249
hsa-miR-151-3p,cg15984661,hsa-miR-381,hsa-miR-200a,SCN2B,hsa-miR-451,hsa-miR-369-3p,cg19832721,hsa-miR-484,kshv-miR-K12-2,TEAD2,hsa-miR-450b-5p,MAP4K4,RHOQ,hsa-miR-660,LDLRAP1,cg18986273,hsa-miR-152,hsa-miR-504,cg15127733,hsa-let-7e,hsa-let-7e,SCG3,KANK2,hsa-miR-93,CEACAM16-AS1,cg05973262
cg13673514,cg16003238,hsa-miR-299-5p,cg27159719,RHOQ,hsa-miR-656,SCG3,cg15895197,hsa-miR-148b,DOCK5,cg00466249,hsa-let-7i,MARCHF8,DOCK5,hsa-miR-873,hsa-miR-99a,ODC1,YBX2,cg15127733,cg13334277,hsa-miR-133b,cg05973262,cg00466249,PRKCG,hsv1-miR-H8,cg00095526,FLT3LG
WNT10B,cg16361890,HMGN2,ITPKB,SLC30A3,PLEKHB1,hsa-miR-34c-5p,hsa-miR-361-5p,hsa-miR-744,hsa-miR-448,cg02932167,cg00498305,MAST3,WSCD1,hsa-let-7g,hsa-miR-660,CASC3,ASCL1,SCG3,PADI2,PADI2,hsa-miR-99a,FLT3LG,KIF13B,hsa-miR-425,cg18182399,LY86-AS1
cg27243140,cg16382322,hsa-miR-2114,SLC43A3,CLMN,TMEM59L,hsa-miR-1308,hsa-miR-490-5p,hsa-miR-200a,hsa-miR-1246,cg13547644,cg13043509,MCM7,HSPA2,hsa-miR-488,DOCK5,cg02010852,hsa-miR-329,VEZF1,cg21301148,NRIP2,hsa-miR-1246,LY86-AS1,GLI1,cg03870261,SYT5,hsa-miR-1246
hsa-miR-122,cg16541031,ERFE,cg05050341,TMEM107,cg21301148,hsa-let-7g,hsv1-miR-H8,hsa-miR-193b,MEIS3,CEDORA,YBX2,MEIS3,PLXNB1,hsa-miR-1283,PADI2,KIF5A,LY86-AS1,hsa-miR-517c_hsa-miR-519a,FLT3LG,LNCBRM,DOCK1,hsa-miR-1246,LINC01736,ebv-miR-BART8,hsa-miR-410,SLC4A11
CCDC69,cg16555388,hsa-miR-410,PLXNB1,MRGPRF,CEP83,CMTM3,cg13673514,hsa-miR-24,cg06946880,cg22442730,cg12845808,METTL1,ARK2C,hsa-miR-522,ITPKB,cg09705062,hsa-miR-125a-5p,cg21301148,CEP83,cg20664201,LINC00926,cg18182399,TCF15,CEACAM16-AS1,cg03870261,cg18182399
hsa-miR-452,cg16604516,hsa-miR-488,hsa-miR-582-5p,TAC3,cg11761535,hsa-miR-410,CNN3-DT,hsa-miR-30e,hsv1-miR-H8,DOCK5,hsa-miR-633,MID1IP1,SLC25A48,hsa-miR-299-5p,cg02010852,DBI,hsa-miR-582-5p,METTL1,hsa-miR-34b,hsa-miR-517c_hsa-miR-519a,PADI2,cg02489552,FLT3LG,cg16970828,VEZF1,CEP83
cg16555388,cg16970828,cg08241785,cg08548888,NRXN3,cg10978355,cg06220958,TRIP10,hsa-miR-34b,LNCBRM,CMTM3,hsa-miR-548j,MPV17L2,MPV17L2,hsa-miR-448,hsa-miR-504,cg02347487,cg06946880,LNCOC1,cg20300246,SYT5,cg27104271,CEP83,CASC3,cg06946880,hsa-miR-203,hsa-miR-30a
LINC00310,cg17071957,SLC5A11,GIPR,MAP4K3-DT,cg20217872,ASCL1,GLI1,hsa-miR-451,cg05898524,PLEKHM2,hsa-miR-448,MRAS,PADI2,hsa-miR-1305,cg13547644,OGA,OR7A5,cg18182399,hsa-miR-378,hsa-miR-504,LINC01485,hsa-miR-30a,LINC01664,cg18986273,hsa-miR-199a-5p,cg02489552
hsa-miR-455-3p,cg17253459,hsa-miR-197,cg26509022,TMEM132E-DT,EZR,LINC00515,hsa-miR-206,hsa-miR-31,cg02595219,LINC01485,hsa-miR-640,MRGPRF,cg24765079,hsa-miR-640,cg22545356,cg21301148,hsa-let-7e,kshv-miR-K12-2,WSCD1,cg21301148,cg23159337,hsa-miR-378,ZBBX,cg07193504,cg02932167,CCNO
cg01869233,cg17398613,cg10313673,hsa-miR-190b,FLT3LG,cg12793610,FANCC,cg25277950,hsa-miR-377,hsa-miR-873,hsa-miR-181c,hsa-miR-149,MTMR10,ARHGEF37,hsa-miR-220a,hsa-miR-199b-5p,cg08775230,cg24670715,CSRP1,ebv-miR-BART8,CDK2AP1,LINC01736,CCNO,HSPA2,cg00777121,cg15895197,ANLN
hsa-let-7b,cg19884658,KIF13B,GPCPD1,TGFB1I1,cg11136562,SLC5A11,SLC38A2,hsa-miR-433,hsa-miR-199b-5p,cg12845808,hsa-miR-181c,MXI1,LDLRAP1,hsa-miR-140-5p,cg02489552,hsa-miR-1912,cg04983977,hsa-let-7e,CDK2AP1,hsa-miR-1912,cg04983977,SLC4A11,HOPX,cg15780361,cg15626350,MPV17L2
CEDORA,cg19954000,MRAS,hsa-miR-98,METTL1,cg15789095,hsa-miR-29a,CDK18,hsa-miR-142-3p,hsa-miR-452,CLMN,cg18182399,MYOT,DYNC1LI2,hsa-miR-369-3p,cg02347487,LINC00926,WSCD1,LINC01736,SASH1,hsa-miR-106a_hsa-miR-17,SMIM3,ANLN,SLC25A18,cg18988110,hsa-miR-152,cg13547644
cg19125606,cg20028470,cg11761535,cg20910746,GPCPD1,PREX1,SLC4A11,hsa-miR-450b-5p,hsa-miR-129-3p,hsa-miR-485-5p,hsa-miR-21,HSPB2,NDE1,MRGPRF,hsa-miR-548h,kshv-miR-K12-2,WBP2,cg18182399,ASCL1,MXI1,cg18182399,cg18988110,MPV17L2,ZCCHC17,cg00174500,hsa-miR-99b,hsa-miR-660
ITPKB,cg20217872,SMIM10L2A,hsa-miR-495,IQCK-AS1,PRR13,cg04983977,hsa-miR-640,hsa-miR-130b,LINC01485,ebv-miR-BART8,cg02595219,NPTXR,PIEZO2,hsa-miR-376c,cg01869233,cg22545356,ZCCHC17,hsa-miR-150,CSRP1,LNCOC1,hsa-miR-361-3p,cg13547644,MPV17L2,cg13547644,CHRNA2,ICAM5
hsa-miR-548j,cg22472290,hsa-let-7g,cg12120741,SEPTIN5,PHYHIP,hsa-miR-199b-5p,cg22282672,hsa-miR-133b,PADI2,cg05245515,cg14851685,NRIP2,LINC01485,hsa-miR-151-3p,hsa-miR-106a_hsa-miR-17,MXI1,ICAM5,cg06946880,CEACAM16-AS1,hsa-miR-516a-3p,cg07412254,hsa-miR-660,CELF6,cg08351331,cg08241785,SASH1
cg13043509,cg22534509,cg15780361,hsa-miR-885-5p,cg02489552,ISYNA1,hsa-miR-548h,hsa-miR-518e,hsa-miR-500_hsa-miR-501-5p,OR7A5,PLEKHB1,hsa-miR-484,NRXN3,FANCC,hsa-miR-126,CDK18,TRIP10,ZNF704,hsa-miR-1260,cg04983977,cg20300246,TIMELESS,ICAM5,COL26A1,LDLRAP1,hsa-miR-15b,cg05245515
LINC01664,cg22545356,cg19485804,cg20692569,VASP,cg19884658,cg03453449,cg19264571,hsa-miR-1266,cg17253459,FZD9,hsa-miR-324-5p,NUMBL,LINC00507,hsa-miR-296-5p,ARK2C,LDLRAP1,TEAD2,cg08578641,cg15780361,hsa-miR-150,hsa-miR-127-3p,cg05245515,HMG20B,cg26832211,hsa-miR-548h,cg27016307
NPTXR,cg22585988,hsa-miR-584,LINC00515,KCNJ16,MEIS3,MCM7,hsa-miR-19b,hsa-miR-133a,ebv-miR-BART8,cg14851685,hsa-miR-329,ODC1,cg02489552,hsa-miR-891b,cg05668853,LNCBRM,MAST3,hsa-miR-425,PIEZO2,VEZF1,LINC01664,cg27016307,PADI2,cg00498305,hsa-miR-138,LDLRAP1
cg18343292,cg22672790,MID1IP1,cg09705062,ARHGEF37,hsa-miR-129-3p,hsa-miR-133a,SLC44A1,hsa-miR-29c,hsa-miR-450b-5p,OR7A5,cg22534509,OGA,PRKCG,hsa-miR-378,kshv-miR-K12-4-5p,hsa-miR-660,LNCOC1,RPSAP69,hsa-miR-504,cg24670715,MAST3,LDLRAP1,SLC5A11,hsa-miR-148b,hsa-miR-544,PRELP
NUMBL,cg22740835,hsa-miR-126,PRKCG,TCF15,cg23499956,cg24362726,LINC01664,hsa-miR-379,hsa-miR-181c,ZBBX,hsa-miR-369-3p,OLMALINC,SMTN,hsa-miR-192,cg05050341,hsa-miR-891b,GAREM2,CEP83,MPV17L2,cg06946880,SCG3,PRELP,GPCPD1,cg08578641,FFAR4,CEACAM16-AS1
PLXNB1,cg23159337,SLC4A11,cg13334277,PCYOX1L,hsa-miR-651,SAMD4A,hsa-miR-219-5p,hsa-miR-16,FZD9,ITPRID2,cg07193504,OR7A5,cg15780361,hsa-miR-361-5p,hsa-miR-423-3p,hsa-miR-140-3p,hsa-miR-106a_hsa-miR-17,ICAM5,hsa-miR-1912,CSRP1,SASH1,CEACAM16-AS1,TEAD2,cg17506742,hsa-miR-145,cg00498305
cg18669381,cg23349242,hsa-miR-769-5p,hsa-miR-140-3p,AIF1L,CHID1,hsa-miR-448,hsa-miR-15b,hsa-miR-218,hsa-miR-410,cg08351331,hsa-miR-29b,OR7E14P,SAMD4A,hsa-miR-577,OR7A5,RPSAP69,hsa-miR-181c,NRIP2,cg24670715,CEP83,TEAD2,cg00498305,SCN3B,hsa-miR-126,DBI,cg05050341
KLHL5,cg23477967,cg16361890,hsa-miR-148a,PNMA5,MARCHF8,LDLRAP1,hsa-miR-369-3p,hsa-miR-1275,hsa-miR-10a,cg05429895,hsa-miR-520e,PADI2,SYDE1,hsa-miR-423-3p,YBX2,hsa-miR-484,GLI1,cg02010852,ICAM5,hsa-miR-378,hsa-miR-34b,cg05050341,SMIM10L2A,CMTM3,A2ML1,cg19884658
PLEKHM2,cg23499956,hsa-miR-490-5p,PRKX,SCG3,cg19264571,hsa-miR-544,hsa-miR-548h,hsa-miR-143,hsa-miR-152,hsa-miR-640,cg22545356,PCYOX1L,TMEM107,hsa-miR-490-5p,ASCL1,FOXO4,hsa-miR-153,cg20664201,hsa-miR-484,ICAM5,ZBBX,SASH1,IQGAP1,hsa-miR-525-5p,cg17928268,hsa-miR-378
hsa-miR-331-3p,cg23579062,hsa-miR-145,KIF13B,GPER1,FAM107B,hsa-miR-378,hsa-miR-320a,hsa-miR-2117,LNCOC1,cg19504245,cg08241785,PHF19,SLC5A11,hsa-miR-551b,cg19504245,cg20692569,DOCK5,cg25277950,DOCK1,kshv-miR-K12-2,cg00727590,cg19884658,LINC00507,hsa-miR-199a-5p,cg15127733,hsa-miR-150
hsa-miR-595,cg23616741,hsa-miR-1286,hsa-miR-1299,CHRNA2,cg19504245,CEACAM16-AS1,hsa-miR-376c,hsa-miR-664,cg22545356,cg00095526,cg24765079,PHYHIP,GPER1,hsa-miR-7,cg15780361,SMIM3,SASH1,C22orf46P,cg22545356,SASH1,KANK2,hsa-miR-150,SYDE1,cg24670715,cg21301148,cg02347487
ANLN,cg23674882,ITPKB,SCN2B,cg15780361,MAP4K4,cg15895197,hsa-miR-145,hsa-miR-106b,hsa-miR-520e,hsa-miR-889,kshv-miR-K12-2,PIEZO2,LINC02217,hsv1-miR-H8,cg11052143,kshv-miR-K12-4-5p,cg05050341,TMEM59L,hsa-miR-199b-5p,cg22224704,hsa-miR-1266,cg02347487,ADIPOR2,hsa-miR-100,cg19504245,PADI2
CACNG3,cg23741330,OLMALINC,hsa-miR-1180,ARK2C,ANKRD40,hsv1-miR-H3,hsa-miR-195,hsa-miR-335,hsa-miR-769-3p,cg26832211,hsa-miR-577,PLEKHB1,CEP83,hsa-miR-98,PHYHIP,hsa-miR-378,cg07193504,hsa-miR-432,cg02010852,cg15780361,FOXO4,cg02595219,ICAM5,MRAS,hsa-miR-125a-5p,cg02595219
cg23741330,cg24101578,cg14851685,hsa-miR-517c_hsa-miR-519a,ZNF652-AS1,cg20300246,CEP83,hsa-miR-590-5p,hsa-miR-152,hsa-miR-454,cg00777121,cg00204262,PLEKHM2,EMD,hsa-miR-497,cg15895197,CEDORA,hsa-miR-106b,LNCBRM,SMIM10L2A,ITPKB,ebv-miR-BART2-5p,cg05668853,EZR,hsa-miR-181c,MAP4K3-DT,cg05668853
cg02010852,cg22442730,cg07193504,cg19832721,CACNG3,ZNF704,C22orf46P,hsa-miR-143,hsa-miR-767-5p,hsa-miR-138,cg16970828,AQP6,PLK2,CLMN,hsa-miR-199a-5p,cg20300246,cg22398616,VEZF1,cg17826679,cg19504245,PIEZO2,hsa-miR-448,hsa-miR-93,TMEM132E-DT,SMIM10L2A,cg17398613,hsa-miR-93
cg05256043,cg22398616,CMTM3,cg22545356,cg11052143,KCNJ10,hsa-miR-517c_hsa-miR-519a,hsa-miR-29c,hsa-miR-370,cg08241785,PPDPF,cg27016307,PLXNB1,TMCC3,hsa-miR-10a,cg21301148,DOCK1,C22orf46P,hsa-miR-99b,TIMELESS,cg05668853,CCNO,MAST3,TIMELESS,cg12845808,cg07412254,MXI1
hsa-miR-125a-5p,cg22282672,cg17465304,hsa-miR-374a,FZD9,hsa-miR-296-5p,cg07193504,hsa-miR-16,hsa-miR-186,hsa-miR-220a,hsa-miR-100,hsa-miR-126,PNMA5,IP6K3,hsa-miR-137,hsa-miR-425,SCG3,ITPKB,cg20300246,cg27104271,cg04983977,NRIP2,MXI1,HPCA,LNCBRM,CEDORA,RHOQ
WSCD1,cg20910746,TIMELESS,cg06946880,PLK2,GPER1,cg00095526,hsa-miR-218,hsa-miR-331-3p,hsa-miR-330-3p,hsa-miR-192,hsa-miR-425,PPDPF,YES1,hsa-miR-30a,DOCK1,cg24362726,FANCC,cg15895197,cg22224704,cg02010852,cg01869233,RHOQ,DBI,LY86-AS1,cg06946880,MAST3
cg25076881,cg20300246,cg03453449,SMIM10L2A,CEACAM16-AS1,IQCK-AS1,hsa-miR-206,hsa-miR-1275,hsa-miR-151-5p,hsa-miR-455-3p,PTPRF,hsa-miR-93,PRELP,ZNF441,hsa-miR-544,hsa-miR-99b,COL27A1,PIEZO2,cg10942056,hsa-miR-517c_hsa-miR-519a,cg19884658,ebv-miR-BART8,cg26832211,SCG3,ZBBX,cg23616741,cg26832211
